"jobResultsTitle"	"jobResultsSalary"	"jobResultsLoc"	"jobResultsType"	"jobpositionlink"	"location_salary"	"job_type"	"posted_date"	"last_view"	"skills"	"location"	"industry"	"rate"	"recruiter"	"contact"	"ref"	"posted_date"	"permalink"	"start_date"	"company_summary"	"duration"	"category"
"Pricing Excellence"	"GBP"	"London"	"Permanent"	"Pricing Excellence"	"London - GBP"	"Permanent"	"Posted: Tuesday, 11 December 2018"	""	"Join the London-based team of this leading global business in a pricing role with a specific focus on commercial lines. A P&C background in an insurer or Lloyd's syndicate is ideal, together with experience of dealing with vast amounts of data, with a view to a commercial focus. Any exposure to machine learning and data science will be helpful, as is knowledge of pricing software. A creative, innovative and rigorous analytical approach is well-suited to success in this team.  "	"London, UK"	"Finance"	"GBP"	"Star Actuarial Futures"	"Star Actuarial Futures"	"JS7286_86458/602841746"	"11/12/2018 11:04:17"	"http://www.jobserve.com/GmtbV"	NA	NA	NA	NA
"Senior NLP Data Scientist"	""	"London"	"Permanent"	"Senior NLP Data Scientist"	"London"	"Permanent"	"Posted: Monday, 10 December 2018"	""	"Executive summaryWe're one of the world's largest insurers, managing $4Bn of policies, covering a large number of domains: Energy, Cyber, Property, Marine and Casualty, to name a few. We specialize in commercial insurance and we handle often large and complex risks.You will be helping us to better forecast the risks our current and prospective clients face, so that we manage and price our policies more accurately by leveraging the rich customer and claims data in combination with growing external sources like credit, census, telematics, GPS, weather and social media data. You will also help us with modelling customer acquisition and retention, fraud detection, as well as with identifying and prototyping new technology.You will be joining a dynamic and growing team while working closely with industry leading insurance experts with a vast knowledge in each specific domain, combined with strong executive sponsorship. Data science has the support of the board as one of the company's six key global initiatives and is vital to QBE's future success.What we offer* competitive compensation, pension and benefits* brand new HQ in Bank at the heart of the financial industry* working alongside industry experts in insurance underwriting and risk assessment* a diverse set of problems, as our products span across virtually every insurance domain* flexible working and standing desksResponsibilities  Ownership of projects from end to end: from investigating raw data, acquiring external data, making data pipelines to deploying a model to production  Identify new problems and prototype solutions while working closely with business experts to generate ideas and ensure adoption  Maintain and improve existing Machine Learning applications; quantify and analyze model performance; oversee model scaling and refreshing  Demonstrate the value of data products and data derived insights to business stakeholders Requirements   Advanced degree in mathematics, computer science, or other quantitative field from a top university  Strong vocational NLP experience  Experience building end-to-end analytics solutions, including exposing Python and R algorithms as APIs with Flask and building visualizations in D3.js  Expert with SQL development and advanced queries, plus experience handling unstructured data in MongoDB  Strong experience with Unix and leveraging scalable data science environments such as Spark and AWS  Previous experience delivering predictive machine learning solutions and managing stakeholders within a large organisation Salary: CompetitiveNumber of Openings:1How to Apply:To submit your application, click \"Apply\" and follow the step by step process.Equal Employment Opportunity:QBE is an equal opportunity employer and is required to comply with equal employment opportunity legislation in each jurisdiction it operates."	"London, UK"	"Science"	NA	"QBE"	"QBE"	"JS222903/592979129"	"10/12/2018 15:43:21"	"http://www.jobserve.com/GmjTP"	NA	NA	NA	NA
"Senior Data Analyst"	"Competitive Salary + excellent benefits GBP"	"Milton Keynes, Buckinghamshire"	"Permanent"	"Senior Data Analyst"	"Milton Keynes, Buckinghamshire - Competitive Salary + excellent benefits GBP"	"Permanent"	"Posted: Saturday, 8 December 2018"	""	"Senior Data AnalystWe're looking for the right person to join our Analytics team, who has a passion for data, and is looking to develop in the largest non-food retailer in the UK. We have always been known as the place you get anything, and with hundreds of stores both on the high street and in Sainsbury's, why not a new career?Sainsbury's Argos has built its own Data Science and Machine Learning capability to automate and improve the millions of daily decisions required to provide great availability of products to our customers across multiple fulfilment propositions and at a competitive price. As a Data Analyst in the Commercial Supply function, you will join a team building predictive and prescriptive models to optimise commercial supply trade-offs, specifically but not limited to demand forecast, store assortment, inventory and customer service optimisation.What will you do?You will apply best-practice analytical techniques to procure, transform, prepare and store data for advanced analytics projects. Apply advanced analytical techniques to perform statistical analyses, develop predictive, prescriptive analytics and simulation/optimisation models. You will support the delivery of analytics-driven solutions, for instance by helping with data input quality checks or model output validation, working with IT and cross-disciplinary teams within the business.What are we looking for?A self-starter educated to degree level in a strongly mathematical subject who has:Curiosity and is eager to learn, develop and progress;A positive can-do attitude;Excellent problem-solving capability;An ability to work quickly and accurately under pressure with attention to detail.What do you need to know?Good coding skills (for example Python, R, VBA, C++) - we use Python in the team;Knowledge and understanding of database querying (eg Microsoft SQL, PostgreSQL, Access);Understanding of basic optimisation and/or forecasting algorithms (linear programming, linear regression, clustering algorithms, etc.).What will I gainAn opportunity to increase your data science and machine learning skill-set;Work with interesting problems;Be part of a team using cutting-edge technology. "	"Milton Keynes, Buckinghamshire, UK"	"Retail"	"Competitive Salary + excellent benefits GBP"	"ARGOS"	"ARGOS"	"JS6382_1884661/599779832"	"08/12/2018 13:02:59"	"http://www.jobserve.com/GmELs"	NA	NA	NA	NA
"Business Analyst - London - 6-12 contract - up to 450 p/d"	"GBP"	"London"	"Permanent"	"Business Analyst - London - 6-12 contract - up to 450 p/d"	"London - GBP"	"Permanent"	"Posted: Friday, 7 December 2018"	""	"Job Description Business Analyst - Contract - 6-12 months - London We are looking for an experienced Business Analyst with a good understanding of Data, Excellent communication and interpersonal skills to join one of the worlds most successful and fastest growing companies.Key skills/attributes:experience with User story requirementsAgile working environmentUnderstanding of Scrumrequirement capturing JiraDesirableData Science experienceBusiness Analyst - Contract - 6-12 months - London "	"London, UK"	"Consulting"	"GBP"	"Gravitas Recruitment Group Ltd"	"Gravitas Recruitment Group Ltd"	"JSF1FA3FFD/587509399"	"07/12/2018 09:17:25"	"http://www.jobserve.com/Gl2wK"	NA	NA	NA	NA
"InsurTech - Senior Product Owner (Personal Lines Insurance)"	"100k Annual 00 GBP"	"City, London"	"Unspecified"	"InsurTech - Senior Product Owner (Personal Lines Insurance)"	"City, London - 100k Annual 00 GBP"	"Unspecified"	"Posted: Thursday, 13 December 2018"	""	"Choosing a different, more 'consumer-centric', approach to many competing InsurTechs, this dynamic firm empowers policyholders to receive a better response from carriers. With its consumers' buying intentions more clearly stated, insurers now compete to offer more appropriate (and aggressively priced!) cover. With a strong balance sheet, our client is trading to great success in other sectors such as Utilities and Telecoms. As such, the technology is already proven, its backers are happy to commit significant additional funding, and the management team is well-versed on the challenges yet to be faced - and how best to overcome them! As Senior Product Owner you will be responsible for the scaling and growth of the insurance category within the business, as well as with external stakeholders such as partners and prospective customers. This will include the shaping and delivery of new GI products, starting with car insurance. For example, you will define the roadmap for existing partners, and with new markets around the world.  We are particularly keen to hear from commercially-astute insurance professionals who share this InsurTech's entrepreneurial mindset. Taking a wider view of the marketplace, you will identify hitherto untapped opportunities, anticipate market trends, and design innovative new products to capitalise on these.  The ideal candidate will be able to tick many of the following 'boxes': Sound knowledge of the UK general insurance market.Enthusiasm for insurance, including sharing insight and trends.Spent the last few years owning the development of an insurance product.Have some experience within InsurTech/FinTech.Be able to analyse data and insight to predict market trends.A perspective on the maths, data science and modelling, coupled with insurer behaviour behind pricing & risk.Able to advise and direct the Board, including challenging senior colleagues in an appropriate fashion.Able to present and operate at a senior level with a range of stakeholders.It is anticipated that this role will pay between £60K - £80K (plus contributory pension), although there is scope to pay right up to six figures for an outstanding candidate who can demonstrate adding significant value to the team. You will also receive 25 days' holidays (plus stats) and an additional 2 extra 'duvet days.' As one would expect at an InsurTech, you will also benefit from a fantastic, collaborative environment, where the focus is on enjoying what you do and working to shared goals and objectives.  Aston Charles - a personalised service from industry experts   General Insurance & Financial Services Recruitment   For more jobs like this, or for more information on how we may be able to help you in your search for a new job, please visit our website.  "	"City, London, UK"	"Other"	"100k Annual 00 GBP"	"Aston Charles Ltd"	"Aston Charles Ltd"	"JS3561_36568754/599900773"	"13/12/2018 09:04:39"	"http://www.jobserve.com/GnIFP"	NA	NA	NA	NA
"Automated Language Processing & Classification Analyst - French News"	"GBP"	"London"	"Permanent"	"Automated Language Processing & Classification Analyst - French News"	"London - GBP"	"Permanent"	"Posted: Wednesday, 12 December 2018"	""	"Deliver the French news that matters most to our clients. You're the type of person who always knows about the latest news trends and has a real passion for text analysis and technology. Help to build the product which, in an instant, can deliver news to change the direction of our clients' critically important business decisions.Do you have the creativity, customer relationship and technical skills to help us further improve our French-language news product? If so, we are looking for you!What's the Role? As a member of our News Indexing team, you will be responsible for automated classification of the world's most important French-language financial and economic news with the aim of further entrenching Bloomberg as the leader in the financial news market. You will use specialized software in order to create hierarchical rules that automatically classify Bloomberg and third-party news, as well as data from social media sites. You need to have a keen interest in news and perform research in order to identify news topics that are relevant to the French market and modify or create news classification rules accordingly. You will also identify opportunities to create efficiency in our processes and execute on your ideas.In order to build the strongest local-language products, you will closely collaborate with our partners in Product Strategy, Sales, Analytics and Engineering to understand our clients' needs and build a market-leading French news product. You will also partner with our Sales and Analytics groups to promote our French news product and ensure strong customer uptake. Finally, you will have the chance to learn more about the fields of statistical classification, natural language processing, data science, machine learning and text analysis as we build the next-generation of Bloomberg's proprietary news classification products.What we do in Content Indexing We use proprietary and open-source software to automatically retrieve, parse, organize and tag news from social media sites, news feeds, web sites and other sources that run on the Bloomberg Professional Service. We also build and maintain our complex taxonomy of classification tags according to our clients' needs. Our work is not theoretical or hyper-specific - it is practical and impactful.What we look for:  Bachelor's degree in disciplines such as Data Science, Linguistics, Mathematics, Statistics, Computer Science, Business, Finance, Library Science, or other computer-related specialization  Native ability in spoken and written French  Strong interest/knowledge in financial and economic news  Excellent problem solving skills and ability to pay close attention to detail  Strong written and verbal communication skills  Proven understanding of customer service and experience in building strong relationships with stakeholders  1 - 3 years of professional project management experience in information management with the ability to deliver on tight deadlines  Working knowledge of a programming or query language and experience of using it for a data analysis/data science project (eg R, Python, JavaScript, SQL, etc.) We'd love to find someone who has:  Knowledge of French market trends, themes and drivers  Experience working on data science projects and technologies, especially using NLP techniques to deal with unstructured text corpora  Experience in editing, writing, curating or assigning news stories  Experience in using categorization, filtering or mining software (such as OpenCalais, Datasift, GNIP, Inxight, IDOL, Verity, Clear Forest, Microsoft Fast) Does this sound like you? Apply if you think we're a good match. We'll get in touch to let you know what the next steps are! In the meantime feel free to have a look at this:We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, colour, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.Bloomberg is a disability inclusive employer. Please let us know if you require any reasonable adjustments to be made for the recruitment process.If you would prefer to discuss this confidentially, please email . Alternatively, you can get support from our disability partner EmployAbility, please contact or .Please make sure you mention VERCIDA when asked on your application how you found out about the role. "	"London, UK"	"Consulting"	"GBP"	"Bloomberg"	"Bloomberg"	"JS70593/591758600"	"12/12/2018 13:31:01"	"http://www.jobserve.com/Gm6vE"	NA	NA	NA	NA
"Senior SQL Server Developer - Marketing Automation"	"Excellent GBP"	"City, Leeds"	"Permanent"	"Senior SQL Server Developer - Marketing Automation"	"City, Leeds - Excellent GBP"	"Permanent"	"Posted: Wednesday, 12 December 2018"	""	"We have an exciting opportunity for a Senior SQL Server Developer to join our marketing automation team (part of our internal Business Intelligence team). As a senior member of this team you will be responsible for the design and implementation of innovative technical solutions covering the following areas: Integration and implementation of advanced 3rd party marketing systems ensuring that new systems have the near Real Time data feeds required to provide commercial advantage. Design and development of complex data models and data feeds for MI and Analytics supporting self-service environments where data models can be accessed directly or via tools such as Tableau. You will be an experienced SQL Server developer with proven commercial experience delivering solutions on the Microsoft SQL Server environment and the ability to demonstrate advanced skills on the platform. You will also have strong experience in the use of SQL Server Integration Services (SSIS) for ETL and be able to demonstrate commercial experience processing large volumes of data efficiently. Any prior experience working on marketing automation systems including Single Customer View, Marketing Decision Engines, Email Management Platforms (EMP), Data Management Platforms (DMP) or Web Analytics Platforms would also be beneficial for this role but not essential as you will get exposure to these types of systems and solutions within the role with appropriate training as required. Experience of the following tools and technologies would be beneficial but not essential for the role and you will have the opportunity to gain skills and experience in these areas as part of this role: Informatica MDM\IDQ\Customer 360 Data Visualisation (Tableau specifically) SQL Server Reporting Services SQL Server Analysis Services Google Cloud Platform (specifically Google Analytics 360 and Google Big Query) Dataiku Data Science Platform (Python\R) You will be working as part of an Agile development team in a dynamic, fast-paced environment with a forward-thinking attitude to solutions design. The team around you are like-minded individuals with the whole team working together to ensure the delivery of high-quality solutions to the business on time. If you have a passion for data, analytics and technology and can demonstrate the above skills, this role could be a great fit for you. In return, we offer an excellent salary and benefits package with fantastic opportunities for progression in a growing business. This is a great opportunity to be part of an exciting forward thinking business. We operate scheduled leisure flights to holiday destinations in the Mediterranean, the Canary Islands and to European Leisure Cities from our 9 UK bases. Help us to send our all-important customers on holiday with Jet2.com and Jet2holidays ! (IT Systems) "	"City, Leeds, UK"	"Science"	"Excellent GBP"	"JET2"	"JET2"	"JS3573_6824263/600700275"	"12/12/2018 09:15:14"	"http://www.jobserve.com/Gm4SL"	NA	NA	NA	NA
"Data Scientist"	"GBP"	"Hove, Sussex"	"Permanent"	"Data Scientist"	"Hove, Sussex - GBP"	"Permanent"	"Posted: Wednesday, 12 December 2018"	""	"Company InfoWe take pride in being there for our customers. We help them deal with whatever life has in store and support them in achieving financial security; and that's thanks to the talented and dedicated people who work with us. For us, 'social responsibility' is not just a buzzword. It defines us and runs through everything we do for our customers and as an employer. And working with us, you'll get a competitive reward package and have the flexibility and autonomy to deliver your personal, business and career goals. Department InfoAt Legal & General Insurance we look after our customers throughout life, death and everything in between so that you know that everything that's important to you is protected. With over 180 years' experience in providing Insurance policies, our customers trust us to be there and to do the right thing.We are an equal opportunities employer and welcome applications from all suitably qualified persons regardless of their race, sex, disability, religion/belief, sexual orientation or age. Job DutiesSupport all areas of the Commercial Development and Insight team to help maintain L&G as one of the UK's leading market providers of Individual Protection products.Assist where necessary to enable the senior actuaries to:Develop new and existing products, by providing data analysis expertise and any additional support as required. Analyse internal and external data in order to provide insight to the team. Use machine learning, data mining and statistical techniques to create new scalable solutions for business problems. Analyse and gain insights from business data to help automate and optimise key processes. Take ownership of key initiatives to deliver results through an agile workflow. Identifying existing and new data sources with potential predictive power for underwriting, claims and behavioral modelling. Develop L&G's capability to build and deploy data science framework and machine learning algorithms based on existing and new insights developed within the team General Duties:Represent the department and establish and maintain contacts within the organisation. Ensure that the principles of Treating Customers Fairly (TCF) are adhered to by understanding who our customers are and their needs. Managing their expectations, by working to agreed timescales and across teams where necessary. Skills RequiredAs a data scientist, your skills and qualifications will include:Conceptual thinking about hard abstract problems and solves them with smart, creative and elegant solutions, with a preference for simplicity. Flexibility to deal with changing priorities. Desire to learn with a can do attitude. Passion for decision science, machine learning and optimisation. You will be a life learner, always looking to research, explore and develop new skills and knowledge. Gathers and analyses the right information, seeks out diverse data sets, ideas and perspectives. Constantly pushes the boundaries by innovating to get better solutions. Experience, technical skills and knowledge:Aptitude to interrogate data using various statistical, data mining and machine learning techniques. Analytics, modelling, or software development experience. Ability to present results using various visualisation techniques. University degree in a STEM subject or equivalent. Strong mathematical and statistical skills. Desirable:Experience of financial services. Detailed knowledge and experience of UK insurance industry. Experience of working with unstructured data. Technologies:Experience of using R, Python, Java or MATLAB. Detailed knowledge of data manipulation tools (eg SAS, SQL). Knowledge of a relevant modelling platform (eg Prophet or Emblem) advantageous. Experience of using visualisation tools, Power BI, Tableau or D3.js. BenefitsWhatever your role, we reward ability, performance and attitude with a package that looks after all the things that are important to you. Our employees have a wide range of benefits including a generous pension scheme, life assurance, 22 days' (with potential to rise to 26 days) holiday, discretionary performance related bonuses, paid overtime, a variety of share schemes, discounts at both a huge range of high street stores and our own great products, your hard work will be rewarded when you join us.For more details, please contact Helen Brockbank - Resourcing Lead -  "	"Hove, Sussex, UK"	"Science"	"GBP"	"Legal & General"	"Legal & General"	"JSVN-11516/601391444"	"12/12/2018 09:09:54"	"http://www.jobserve.com/Gm4Ny"	NA	NA	NA	NA
"Principal Data Scientist"	"GBP"	"London"	"Permanent"	"Principal Data Scientist"	"London - GBP"	"Permanent"	"Posted: Wednesday, 12 December 2018"	""	"Title - Principle Data ScientistLocation - London or Leeds Salary - Competitive plus Bonus and Benefits Opening Date - 28/8/19Closing Date - 27/9/19Duties - Please see spec below. We're one of the world's largest insurers, managing $4Bn of policies, covering a large number of domains: Energy, Cyber, Property, Marine and Casualty, to name a few. We specialize in commercial insurance and we handle often large and complex risks.You will be helping us to better forecast the risks our current and prospective clients face, so that we manage and price our policies more accurately by leveraging the rich customer and claims data in combination with growing external sources like credit, census, telematics, GPS, weather and social media data. You will also help us with modelling customer acquisition and retention, fraud detection, as well as with identifying and prototyping new technology. The next big frontier for us is building NLP models with the huge amounts of text data we have available, which will be a strong focus for this role.You will be joining a dynamic and growing team while working closely with industry leading insurance experts with a vast knowledge in each specific domain, combined with strong executive sponsorship. Data science has the support of the board as one of the company's six key global initiatives and is vital to QBE's future success.What we offer* competitive compensation, pension and benefits* brand new HQ in Bank at the heart of the financial industry* working alongside industry experts in insurance underwriting and risk assessment* a diverse set of problems, as our products span across virtually every insurance domain* flexible working and standing desksResponsibilities  Ownership of projects from end to end: from investigating raw data, acquiring external data, making data pipelines to deploying a model to production  Identify new problems and prototype solutions while working closely with business experts to generate ideas and ensure adoption  Maintain and improve existing machine learning applications; quantify and analyze model performance; oversee model scaling and refreshing  Demonstrate the value of data products and data derived insights to business stakeholders Requirements   Advanced degree in mathematics, computer science, or other quantitative field from a top university  Experience building end-to-end analytics solutions, including exposing Python and R algorithms as APIs with Flask and building visualizations in D3.js  Experience with text mining and NLP  Expert with SQL development and advanced queries, plus experience handling unstructured data in MongoDB  Strong experience with Unix and leveraging scalable data science environments such as Spark and AWS  Previous experience delivering predictive machine learning solutions and managing stakeholders within a large organisation Salary: CompetitiveNumber of Openings:1How to Apply:To submit your application, click \"Apply\" and follow the step by step process.Equal Employment Opportunity:QBE is an equal opportunity employer and is required to comply with equal employment opportunity legislation in each jurisdiction it operates."	"London, UK"	"Science"	"GBP"	"QBE"	"QBE"	"JS222902/592979126"	"12/12/2018 09:08:58"	"http://www.jobserve.com/Gm4M4"	NA	NA	NA	NA
"Data Scientist"	"GBP"	"London"	"Permanent"	"Data Scientist"	"London - GBP"	"Permanent"	"Posted: Wednesday, 12 December 2018"	""	"The Applied Intelligence division of BAE Systems delivers solutions which protect and enhance the connected world. Everything we do creates a safer future. We want to solve problems for our customers and by bringing together great minds, we can work together to make the world a safer place.We are looking for talented Data Scientists that want to be challenged! You will be highly analytical and natural problem solver with an excellent understanding of data technology and an aptitude for working with large volumes of data.This is an exciting opportunity to join our established Data Consulting Practice as a Data Scientist, working with a diverse range of people and organisations on some of the most high profile and ground breaking data analytics projects.What you will be doing:As a Data Scientist you will innovate using analytical tools and techniques on data then develop or exploit data driven solutions, either on client site or working closely with the client. You will work with minimum supervision and alongside both the clients' business and technical staff. You will be recognised as owning deliverables, including responsibility for defining and crafting the analytical solutions to business problems. If you are more experienced we will expect you to lead teams and projects on behalf of BAE.Data, information and intelligence are at the heart of what we have always delivered. We enable organisations to improve their data handling and find new ways to exploit it, whether through master data, transaction data or scalable Big Data solutions.Skills & Experience:You will have excellent analytical and problem solving skills using a range of data analysis or statistical techniques Comfortable handling and manipulating large volumes of data Appreciation and understanding of the following data technologies, ideally with hands-on practical experience with at least one of them: Commercial or open source data analysis tools Big Data platforms Relational and/or NoSQL databases Business intelligence and ETL Data visualisation Machine learning  Able to script or code data processing approaches, ideally in at least one of Python, Java, Scala, MapReduce or SQL. Ability to quickly understand the data landscape of an organisation Ability to present complex ideas to technical and non-technical audiences A client-facing approach - able to analyse client data problems, and communicate inputs and outcomes clearly as a technical expert or lead on a project Pro-active and keen to learn and actively engaged in developing their data science skills  Hear from the people whose expertise defends nations, governments and businesses from cyber attacks around the clock About our team You'll be part of a big company, but we try to create a culture that feels more like a small one. The work will stretch you and be challenging, but we encourage a healthy work-life balance and welcome a discussion on flexible working. Most of all, we know teams who work well together also perform well. We'll do everything we can to ensure you have fun at work, and in social activities outside of it. We are specifically recruiting for our National Security business which is the largest area within our Government business. Our mission is to be the most trusted partner for our National Security clients in delivery of their core mission. At the end of 2017 we had over 600 employees working across our intelligence, law enforcement and defence clients. This year, we are looking to build on our success and grow even further by recruiting over 100 new members to our team. We have a rich history of working within National Security. In fact, we have over 40 years' experience of delivering advice and solutions to our customers in this sector, supporting them in carrying out their vital missions. We are currently at the forefront of introducing new technology and approaches, and would like you to be part of this exciting phase in our history.Security Clearance is required for this vacancy. If you are not currently Security Cleared, you will need to be eligible for this and willing to go through the process. For more guidance on National Security Vetting please click here.Security Clearance is required for this vacancy. If you are not currently Security Cleared, you will need to be eligible for this and willing to go through the process. For more guidance on National Security Vetting please click here. About BAE Systems Applied Intelligence:  We help nations, governments and businesses around the world defend themselves against cyber crime, reduce their risk in the connected world, comply with regulation, and transform their operations. We do this using our unique set of solutions, systems, experience and processes. Our success is down to our people. The changing nature of our business means that we're constantly looking for the brightest talent to help us fulfil our ambitions. As an experienced professional, we'll entrust you with responsibility; this means that you'll have client contact, variety and support from day one. We'll encourage and support you to develop your skills and reward you as you grow. Whatever your area of expertise, you'll be much more than just a job title; you'll be an integral part of the business where your individual contribution makes a difference every day. Great minds deserve great rewards, so we also offer a very competitive salary and benefits package. Diversity and inclusion are integral to the success of BAE Systems Applied Intelligence. Staying competitive in today's global marketplace requires an organisational culture where employees with varying perspectives, skills, life experiences and backgrounds - the best and brightest minds - can work together to achieve excellence and realise individual and organisational potential. We also welcome discussions about flexible working. Division Overview: UK Services  UK Services delivers IT Services and Consultancy to Applied Intelligence clients based primarily in the UK. We divide our clients into 3 market segments; National Security, Government and Enterprise Services. We differentiate ourselves through recognised expertise in Data, Security, Digital Media and Business Solutions. Help us secure a connected world by being an unseen hero. Apply now and be inspired. "	"London, UK"	"Science"	"GBP"	"BAE Systems"	"BAE Systems"	"JS65184/590809636"	"12/12/2018 07:12:37"	"http://www.jobserve.com/Gm3bZ"	NA	NA	NA	NA
"Senior Electronics Design Engineer - London - Medical Devices"	"GBP"	"London"	"Permanent"	"Senior Electronics Design Engineer - London - Medical Devices"	"London - GBP"	"Permanent"	"Posted: Wednesday, 12 December 2018"	""	"Senior Electronics Design Engineer - London - Medical Devices A small start-up company, based in London, are currently looking for a Senior Electronics Design Engineer to take on the responsibility of successfully designing a new medical device. You will be taking the product development through the full development lifecycle, so knowledge of every stage of electronics design to ISO 13485 standards will be essential. It would also be highly beneficial if you have EN 60601 knowledge, but not mandatory. As this is a small start-up company, you will also work on other small projects and jobs within the business to help with its success. This group are banding together to succeed, and you will need the same mindset. You will be a vital part of this organisation's success, so ideally you will thrive with responsibility. You will have complete control on how you work and expected to work as part of a team with the other members of the company. As you would expect, the more successful you are in your role the higher the chances for your own personal career development. So, if you are looking for a role in London that offers career development then I suggest you make an application. Ideally, you will have a number of years experienced within the Medical Devices/Healthcare industry where you have successfully developed an electrical based medical device to ISO 13485 standards. Normally, to have been working in an Electronics Design Engineer role, you would hold a degree within a relevant electronics or biomedical fields. We are however, also open to people who have worked their way up to a Medical Devices Electronics Design Engineer role via another avenue. When successful in this role, apart from career opportunities and an excellent starting salary you may also have share options in the future. It is rare that a role like this becomes available with a Medical Devices company in London, so I expect a lot of interest. If you have successful experience as an Electronics Design Engineer in the Medical Devices sector, then apply now or risk missing out. For more information, please feel free to call Andrew Welsh, Director of Medical Devices recruitment and Scientific recruitment specialists Newton Colmore Consulting, on + or make an application and one of our team at Newton Colmore Consulting will contact you. Newton Colmore Consulting is a specialist recruitment company within the Medical Devices, Scientific Engineering, Data Science, Machine Learning, Scientific Software, Robotics, Science, Electronics Design, New Product Design, Human Factors, Regulatory Affairs, Quality Assurance and Field Service Engineering sectors. "	"London, UK"	"Science"	"GBP"	"We Are SSG"	"We Are SSG"	"JS3561_36573406/601240492"	"12/12/2018 07:12:20"	"http://www.jobserve.com/Gm3bJ"	NA	NA	NA	NA
