"jobResultsTitle"	"jobResultsSalary"	"jobResultsLoc"	"jobResultsType"	"jobpositionlink"	"location_salary"	"job_type"	"posted_date"	"last_view"	"skills"	"location"	"industry"	"category"	"start_date"	"rate"	"recruiter"	"contact"	"ref"	"posted_date"	"permalink"	"company_summary"	"duration"
"Team Lead Big Data Engineer ( Azure )"	"£85k - 90k per year"	"London"	"Permanent"	"Team Lead Big Data Engineer ( Azure )"	"London - £85k - 90k per year"	"Permanent"	"Posted: Sunday, 2 December 2018"	""	"Big Data tech team lead is required for an exciting technology consultancy firm based in a popular Central London location. This opportunity is for a big data tech lead with Hadoop, Microsoft Azure and team lead experience to join a very successful multinational company who believes in its people, their on going development and their talent. Joining this company will make you part of a unique and experienced big data team in their London officeWhat's in it for you:The Big Data Engineer position will have a competitive salary of up to £90,000 plus strong benefits.Exposure to a cutting-edge learning environmentDirect influence on the end-to-end product lifestyleExposure to a cutting-edge learning environmentVery friendly and supportive environmentKey Skills and Experiences of the Big Data Engineer:Strong administration experience on Big Data Hadoop Ecosystem.Exposure to hands on experience with Microsoft AzureExperience in continuous integrationCommercial Spark experienceScala expertiseBuild prototypes and data models using Pyspark, Spark, Python or ScalaData pipeline management tools Previous experience of working for a Consultancy company (desirable)This is an opportunity as a Tech team lead to join a rapidly successful multinational technology and consulting company. Please apply for the position through this website.Keywords - lead Big Data Engineer, Machine Learning, Python, Scala, Hadoop, Unix Shell, Big Data, AWS, Spark, Amazon, Cloud Architect, GCP, PIG, Data science, GCP, AWS, Azure, GIT, ANT, Maven, Gradle, Cloudera Manager, Nagios, Big Data, Hadoop, Perl, Groovy, Troubleshooting Venturi (TVGL Inc.) is an equal opportunity employer and does not discriminate on the basis of age, color, sex (including pregnancy), gender, gender identity, genetic information, marital status, military/veteran status, national origin, ancestry, race, creed, religion, sexual orientation, transgender status, non-disqualifying physical or mental disability, domestic violence victim status, criminal or arrest record, unemployment status, or any other basis protected by applicable law.  "	"London, UK"	"IT"	NA	"02 January 2019"	"£85k - 90k per year"	"Venturi Limited"	"Ben Quinn"	"JSBQTL3827"	"02/12/2018 13:15:05"	"http://www.jobserve.com/GlE7u"	NA	NA
"Big Data Engineer with Python/Scala"	"up to £49,337"	"City of London"	"Permanent"	"Big Data Engineer with Python/Scala"	"City of London - up to £49,337"	"Permanent"	"Posted: Thursday, 29 November 2018"	""	"Do you have expertise in Big Data Pipelining in the Cloud? Are you Proficient in Hive/Hadoop Stack, Python or Scala?  Are you ready to be part of an epic digital transformation?  Then click APPLY now, we'd love to hear from you  We currently have a Data & Analytics community of 80 Engineers and we are looking for additional Big Data Engineers with expertise in data pipelining in Cloud/Cloudera. You'll help us to take raw data and land it so that DWP can shape real change to products and services used by millions. This includes one of our flagship projects the \"Child Analytic Platform\" where we will look at data analysis to help protect children. About you and the role  BPDTS Ltd is a new organisation that provides dedicated services to the Department for Work and Pensions (DWP). Our digital, data and technology specialists work closely with experts in DWP Digital's community to make digital services quicker, simpler and more efficient for the millions of people that use them every day. As public servants, we help make a difference to people at critical times in their lives - as they look for work, deal with illness or disability, support children after separation, or plan for retirement. Operating on a scale unrivalled almost anywhere, our people work with experts in DWP Digital's community to create effortless, secure and intuitive digital services that are used by millions of people. What are we looking for? Technical Skills Cloud/Cloudera Spark SQL Hive SQL Spark Streaming Python Scala HDFS Unix The key skills and experience we value for this role are  * Hands-on experience on Data Engineering projects where you have delivered data processing pipelines in a cloud or on premise environment (distributed ETL and machine learning) using Hadoop/Hive to support different analytics use cases, relating to high-volume, complex and distributed datasets. * Experience of having created and maintained data pipelines, data streaming, working with large sets of unstructured and structured data and creating curated datasets for end users. * A good understanding of big data engineering techniques and concepts using Hadoop; data streaming, data transformation, data loading strategy, data archiving, data reconciliation, data manipulation, data integration, error handling, error logging mechanism, standards and best practices with hands-on experience in developing data solutions. * Experience of developing data solutions on Oracle, Cloudera or HortonWorks platforms. * An ability to quickly comprehend and convert business requirements into technical solutions. * Significant and demonstrable experience implementing Data Engineering best practices Desirable Skills/Experience Core Java Spark Kafka NoSQL eg Hbase, MongoDB, Cassandra Sqoop Flume OOzie GitHub Java Programming Background in DevOps/Data Operations Where will you work? You'll join us in one of our easy-to-reach digital hubs in either Newcastle, Leeds or London. Each of our nationwide hubs has been designed for and by members of our digital community. We provide the latest tech and tooling and foster a collaborative culture to help our agile, multi-disciplinary teams think big and try new things.Our central hubs have the best of each location on our doorstep, and we have a range of facilities inside from coffee shops and restaurants, to table tennis, a swimming pool, gym facilities and loads more.We are an equal opportunity employer and we welcome applications regardless of age, gender, race or sexuality. What is our offer? We'll reward you with a very competitive salary of up to £49,337 Dependent on level of expertise You will be eligible for a pension with employer contributions of up to 10% We can offer you a performance-related annual bonus of up to 10% We'll help you balance your life and work We'll give you a generous leave allowance, with the option to buy and sell extra days We also offer much more as part of a flexible benefits package - including a cycle to work scheme and lots of family friendly perks - which can be tailored to your lifestyle. Building our future We believe the work we do really matters, so we're serious about investing in you. You'll have access to a huge suite of training and learning opportunities to complement the new skills you'll acquire on the job. You'll get the chance to share knowledge with colleagues from across our digital communities, and to grow your skills through our coaching and mentoring programmes. For further information and to start your application click Apply. You will need to register your CV and add a supporting statement on our online application portal."	"City of London, UK"	"IT"	"Graduate"	"ASAP"	"up to £49,337"	"Department of Work & Pensions"	"Tia Nicholas"	"JS-BPDTS 83.18"	"29/11/2018 07:01:54"	"http://www.jobserve.com/GjVDW"	NA	NA
"Test Automation Developer"	"Up to £55k per annum"	"Reading, Berkshire"	"Permanent"	"Test Automation Developer"	"Reading, Berkshire - Up to £55k per annum"	"Permanent"	"Posted: Wednesday, 28 November 2018"	""	" Test Automation  Developer (Permanent-Full Time) Location: Reading Start: Immediate Salary: upto £55,000 (dependant on experience)  SLR Consultants Group are a young, dynamic company who provide technical and business solutions to Telecoms Providers and Large Enterprise customers. A company with a commitment to their employees whilst delivering world class IT Services to their customers.  We are currently seeking Test Automation developer (Permanent) with minimum 5-7 years of automation experience in automation framework development using Open source technologies including Selenium, Appium, Robot, Selenide, Specflow, Serenity, SAHI, Gauge for our large Telecommunications client, based in Berkshire. The candidate will be joining the Automation group to develop test automation framework and automate test cases. The role will involve working closely within the test automation team, manual testers, and product specialists to develop a variety of test suites. Qualifications  Core Competencies:  Very good understanding of test automation framework concept and architecture. Ability to interpret requirements and specifications to identify what is needed to develop in test automation framework. High level of competency in test specification, test execution, and test automation.  Strong ability in C#, Python Programming language.  Very good coding experience in OOPS.   Good knowledge of different development IDEs like Visual Studio, Eclipse , Pycharm.  Good knowledge of BDD framework like cucumber, SpecFlow, Behave, robot, Serenity, SAHI, Gauge etc. Good knowledge of Android automation using Appium/UIAutomator and hands-on of adb command. Quality conscious, innovative, analytical, accurate, proactive and flexible.  Experience:  An understanding of the complete software development and test life cycle and experience of developing automated tests for system test and ideally integration test. Experience in development of test automation framework. Should have developed 1 or more automation frameworks from scratch. Considerable experience of working as a Test Automation Lead. A go-getter and innovator who always thinks of better ways and efficient ways for Test Automation. Substantial experience, with strong C#/Java and Python programming skills. Extensive experience in Web test automation. Extensive experience in Mobile test automation. Extensive experience in Soap API test automation. Experience in working with different frameworks like Selenium web driver, Sikuli, Robot, Cucumber, Specflow, Serenity, SAHI, Gauge etc. Experience in CI tools like Jenkins. Knowledge of revision control software (ex. SVN, Git, etc.). Good exposure to DB test automation using Oracle/SQL Server. Nice to have experience in machine learning and open source libraries of machine learning. Nice to have experience in web development using react framework. Responsibilities Analysis of different open source automation tool for the requirement. To develop test automation framework for different domains. Develop proof of concepts of test automation for different domains. Lead the automation team to automate test cases and execute automation regression packs. To develop, maintain and execute automated test scripts. To identify existing manual tests suitable for automation. Identify and document defects when performing test execution and work with the development team to resolve these. Ensure that all formal test activities are properly recorded according to the company's quality system. Strive to continually develop and improve test methods, tools, and techniques, including the test automation framework. The successful candidate must have solid experience in developing automation frameworks"	"Reading, Berkshire, UK"	"IT"	NA	"ASAP"	"Up to £55k per annum"	"SLR Consultants "	"HR Assistant"	"JS2018-1199"	"28/11/2018 12:19:50"	"http://www.jobserve.com/GkYEA"	NA	NA
"SC Cleared AI Architect"	"market rates"	"Basingstoke"	"Contract"	"SC Cleared AI Architect"	"Basingstoke - market rates"	"Contract"	"Posted: Wednesday, 28 November 2018"	""	"Role: SC Cleared AI ArchitectDuration: 6 monthsLocation: BasingstokeStart Date: ASAPJob Description:We are looking for new Bid Apps Architects, at varying levels of technical ability and experience, to join our dynamic bid team. They will work closely with the Sales and Offerings teams to produce bid collateral on a wide variety of bids and tenders which vary in size and complexity. Working alongside a team of dedicated professionals, you will be driven to provide better, faster, more effective solutions. This is a fast paced environment where you will have the chance to grow and build upon your existing knowledge and ability. The work is challenging, but overall it is extremely rewarding. You will work with the latest technology offering ground breaking solutions to everyday problems.An Application Architect will be expected to:Work with the bid team to design solutions that meet or exceed the customer requirements.Present solutions to senior management and customers.Take ownership of Designs for specific application components of the overall solution.Ensure the designs produced are fit for purpose and are capable of being put through Design Approval Board (DAB).Provide input into reports, when required, to the customer.Liaise with and assist with managing 3rd parties and their technical deliverablesProvide impact assessments on customer and internal Change RequestsProvide estimates for design and development work using appropriate tooling and logicContribute to bid proposalsEngage with and mange customer expectations, and design to meet these.Provide consultancy to customers and third-parties on technical subjects of expertiseLead design and delivery of applications solutions and delivery teamKey Accountabilities: Defines major technical projects for customers or Fujitsu Services, influencing their view of acceptable investment level.Determines strategies, architectures and proposals.Shapes technical proposals to be acceptable to the customer and may make solution/service trade-offs.May manage a large design team, defining the approach to larger/more complex solution development and acceptance testing, and identifying strategic level risks and remedies.Determines the approach to whole classes of business, leading and influencing others in the development of new offerings.Works with customers to understand their business strategy and develop IT strategies and architecture for significant areas of their business.Manages a team to agree customer requirements and produce the design, setting high level criteria for the design of major solutions and exercising design control over the implementation.Communicates the impact of emerging technologies on customer and Fujitsu Services business to senior level customers and Fujitsu Services businesses.Shares knowledge with colleagues and makes useful additions to the Fujitsu knowledge base.Key Performance Indicators:Tangible feedback from customers and/or sales that major technical project definitions have influenced investment decisions. Regularly has technical strategies, architectures and proposals, incorporating trade-offs from the original specification, accepted by the relevant Business Approval review, without any requirement for significant proposal changes.Authors design and test documents for large, complex solution developments, incorporating strategic level risks and remedies and manages a large design team to achieve documented handover criteria.Can evidence a leading role in the development of new offerings.Documented feedback, from customers and/or sales, that IT strategies and architecture for significant areas of the customers' business have been developed as a result of working with the customer to understand their business strategy.Authors high level design documents for major solutions, managing design requirements and implementation teams and maintains an audit trail for an effective design control process.Delivers presentations and \"white papers\" on the impact of emerging technologies to senior customer and Fujitsu business representatives.Regular contribution to, and user of, company knowledge repositories and events.Mandatory Skills Required:TensorFlow and Python or similarNatural Language Processing using Stanford NLP Library or similarJupyter WorkbookElastic Search, Logstash and Kibana (ELK)Apache SparkHadoopIt is most likely the ideal candidate would have completed a Mathematics or Computer Science Degree which covered Data Science and Machine Learning or have since obtained practical experience.Desirable Skills Required:Knowledge with TOGAFSOA, EAIEnterprise SearchOpen source productsDevOps practisesAutomationContinuous integration/deliveryThe ideal candidate will be SC cleared or eligible and willing to undergo the relevant checks.Please submit CVs in the first instance."	"Basingstoke, UK"	"IT"	NA	"ASAP"	"market rates"	"Experis IT"	"Rachel Eccles"	"JS-J391515A"	"28/11/2018 11:34:10"	"http://www.jobserve.com/GkXS3"	NA	"6 months"
"Front End Developer | Javascript, HTML, CSS, Innovation Agency"	"£350 - £400 per Day"	"London"	"Contract"	"Front End Developer | Javascript, HTML, CSS, Innovation Agency"	"London - £350 - £400 per Day"	"Contract"	"Posted: Monday, 3 December 2018"	""	"An exciting and innovative digital experience agency based in Shoreditch requires a talented Front End Developer to play an integral role on a long term rolling contract basis.The role will be working with their international flagship clients building groundbreaking online platform front ends, as well as exploring other technologies in the team.You'll be crafting and writing Front End code (HTML, CSS, JavaScript) working closely with the UX experts to design elegant, technical solutions for user experience challenges.This is a great opportunity to deliver meaningful work.Front End Developer requirements;3+ years' experience in Front End developmentExpert in JavaScript, HTML, CSS (Typescript and wider MEAN stack experience a bonusExperience in Front End architectureBackground in a design and UI/UX environmentExperience building responsive websites across desktop, tablet and mobileExperience using GIT, JavaScript frameworks, as well as Javascript without frameworks, CSS pre-processors, Bootstrap, GruntThis exciting agency prides themselves on their innovation program that allows you to come up with your ideas and explore new technologies such as IoT, Blockchain, AR, VR, AI and Machine Learning, using Google Glass and EEG devise which they have open soured.This agency is also proud of their ongoing achievements at international hackerthorns.If you are a Front End Developer and this opportunity is of interest then please get in touch. Burns Sheehan Ltd will consider applications based only on skills and ability and will not discriminate on any grounds."	"London, UK"	"IT"	NA	NA	"£350 - £400 per Day"	"Burns Sheehan"	"Gary Charles "	"JS-BBBH11861"	"03/12/2018 10:33:13"	"http://www.jobserve.com/GlNKP"	NA	NA
"New Permanent Opportunity! Data Scientist! Immediate Start!"	"£40k - 43k per year + Benefits"	"London"	"Permanent"	"New Permanent Opportunity! Data Scientist! Immediate Start!"	"London - £40k - 43k per year + Benefits"	"Permanent"	"Posted: Friday, 30 November 2018"	""	"RSR Regulatory Services is a market leading recruitment business dedicated to supplying experienced practitioners on a temporary, contractual or permanent basis to the Law Enforcement, Cyber Security, Offender Management and Regulatory Services talent markets.RSR Regulatory Services are currently recruiting for a Data Scientist to join a well-established healthcare regulatory body to deliver data insights the drive operations and direct resources for the business.Role: Data ScientistContract Type: PermanentSalary Range: £40000/Annum - £43000/Annum + BenefitsMain duties and responsibilities Develop mechanisms for analysing, modelling and reporting relevant employer and healthcare settings risk data to provide intelligence to the organisation.Contribute to the development of the business' insight and intelligence capability by bringing knowledge and experience of data science.Manage stakeholders and partners (internal and external) and develop effective partnerships with external data science teams and academics to ensure that the NMC's data science capability is in line with others within the healthcare regulatory context. This includes sharing of data and information, ensuring all aspects are covered within GDPR and other relevant legislation.Apply (or develop if necessary) tools and pipelines to efficiently collect, clean, and prepare massive volumes of data for analysis.Acquire and use broad knowledge of innovative methods, algorithms, and tools from within Microsoft and from the scientific literature, and apply them to analysis of scalability and applicability to the formulated problem.Transform formulated problems into implementation plans by applying (and creating when necessary) the appropriate methods, algorithms, and tools, and statistically validating the results against biases and errors. This includes the interpretation of results and development of insights and providing the business with risks and limitations.Influence change by promoting the understanding and the development of regulatory intelligence and the concept of data science within the organisation, including senior colleagues and senior external stakeholders.Undertake complex research and analysis at strategic and operational levels, linking information and intelligence to identify patterns and trends and to identify risks and concerns for various teams through timely research of all necessary internal systems and external sources using open source intelligence.Enhance data collection procedures to include information that is relevant for building analytic systems.Select features, build and optimise classifiers using machine learning techniques.Validate, monitor, and drive continuous improvement to methods, and propose enhancements to data sources that improve usability and results.Person SpecificationQualified to degree level in a relevant discipline such as statistics or economics or relevant work experience. B.S. in Computer Science, Statistics, Operations Research or similar quantitative field.Experience with data visualisation tools, such as PowerBI, D3.js, GGplot, etc.Experience of applying statistical modelling, ML and data mining algorithms to real world problems.Experience handling varied and complex data sources to draw accurate and insightful conclusions.Good understanding and experience with distributed data/computing tools like Map/Reduce, Hadoop, Spark, Hive, etc.Practical understanding and experience of working with the principles of the National Intelligence Model (desirable).Solid working knowledge of advanced analytical software and databases (eg Microsoft Azure and SAS).Solid working knowledge in one or more Scripting/database querying languages like Hive, Pig or SQL.Excellent applied statistics skills, such as distributions, statistical testing, regression, etc.If you would like to be considered for this position and have the relevant experience, then please email your CV to dapo.adewunmi@rsg Alternatively, if this role is not for you but you do know somebody who would be interested please refer them. We have a referral bonus scheme and will pay £75, in retail vouchers of your choice, for referrals who are not already known to us.Due to the high volume of applications received, if you do not hear from us within 7 working days, I am afraid your application has been unsuccessful.RSR Regulatory Services is member of the Red Snapper Group.The Red Snapper Group acts as an employment agency (permanent) and as an employment business (temporary) - a free and confidential service to candidates.The Red Snapper Recruitment Group is an equal opportunities employer.Word cloud: data science, analytics, data scientist, data, statistics, programming, algorithms, intelligence "	"London, UK"	"IT"	NA	NA	"£40k - 43k per year + Benefits"	"Red Snapper Recruitment"	"Dapo Adewunmi"	"JSDA - DS - LDN"	"30/11/2018 11:53:39"	"http://www.jobserve.com/Gkp6B"	NA	NA
".Net Solution Architect, Insurance"	"£70k - £90k per annum + Plus Bonus and Benefits"	"City of London"	"Permanent"	".Net Solution Architect, Insurance"	"City of London - £70k - £90k per annum + Plus Bonus and Benefits"	"Permanent"	"Posted: Friday, 30 November 2018"	""	".Net Solution Architect, InsuranceCity of London£70k - 90k plus bonus plus Benefits.net, C#, Azure, SQL, HTML, JavaScript.Net Solution Architect is required by prestigious City based Insurance organisation. This role will see you focusing on converting requirements into the architecture and design that ultimately constitute the blueprint for the solution. You will also build a solid understanding of the business strategy and build a technology plan which brings their systems into alignment with those objectives.Key Responsibilities:Provide architectural input into Roadmaps/BlueprintsConfidently lead discussions with key business stakeholdersDesign solution models to meet business objectivesLead preparation of the digital technology blueprint, supporting technical documentation and technology roadmap, as part of our digital transformation strategy and implementation projectsTake full responsibility for the balance between functional, non-functional, service quality and systems management requirementsMaintain relationships with strategic vendors to maintain knowledge of solutions and technology and drive valueAble to seed or self-start the technical aspects of small scale projects working with business analysts, project managers, and engineering teamsSupport incubation of new technologies and common platforms from business case development to design to operateKey Requirements:Insurance experience is preferable Implementation of eTrade/E-commerce platforms within the Insurance SectorKnowledge and experience of all phases of the SDLC and full life cycle implementations using traditional waterfall/iterative methodologies and more modern agile onesDevOps implementationKnowledge of Business Intelligence/Data Warehousing technologiesAgile developmentDevelopment background; .NET, C#, SQL, HTML, CSS, JavaScriptXML, JSON, and REST web servicesAgile delivery methodologies such as scrumKnowledge of some of the Azure Products suite (Compute, Networking, Storage, Web + Mobile, Containers, Databases, Analytics, AI + Machine Learning, IoT, Integration, Security + Identity)For a full consultation on this role please email your CV to Rebecca ASAP."	"City of London, UK"	"IT"	NA	NA	"£70k - £90k per annum + Plus Bonus and Benefits"	"ARC IT Recruitment"	"Laura Hestley "	"JS-6102"	"30/11/2018 16:40:57"	"http://www.jobserve.com/Gkqiv"	NA	NA
"Full Stack JavaScript Developer - Node.js + React- Green Energy"	"£50k - £75k per annum"	"London"	"Permanent"	"Full Stack JavaScript Developer - Node.js + React- Green Energy"	"London - £50k - £75k per annum"	"Permanent"	"Posted: Tuesday, 4 December 2018"	""	"Stack:JavaScript, React, Typescript, Node.js, Microservices, Kubernetes The company:A company focussed on the delivery of renewable energy and helping homes across the UK drastically reduce their carbon foot print. One of the 1st companies in the UK to provide 100% of their electricity through renewable sources (and still only one of 3 to do so). They are tackling greener gas next and already source part of their supply through biomethane. Green Energy is not just part of what they do it is one of the fundamentals of who they are.The environment/Culture:Incredible offices in a trendy part of East London populated with talented people from a range of disciplines united by their mission to make the world a greener place. If you are bored of designing web APIs to help E-commerce or betting companies part consumers from their cash, ask yourself if you might not be a lot happier working in technology that has the lofty but not impossible goal of making the world a slightly better place.The role:Working in one of 6 multidiscipline pods you will use your software engineering skills to solve a range of problems. Either for customers or resolving operational issues for the company itself. You will be working closely with energy experts and data scientists Embedded in your team to evaluate how improved technology can create further efficiencies reducing cost to customers. The company are also currently investigating how to apply machine learning to some of the oldest problems in the energy industry. What experience is required?2 years + of Full Stack Software development experienceStrong JavaScript knowledgeExperience of Node.js (desirable)Experience of working in an CI/CD environment"	"London, UK"	"IT"	NA	"ASAP"	"£50k - £75k per annum"	"Tecknuovo Ltd"	"Oliver Short "	"JS-1738"	"04/12/2018 07:56:51"	"http://www.jobserve.com/GfAix"	NA	NA
"Research Associate in Computer Vision for Body and Facial Movement Rec"	"GBP"	"Bristol"	"Permanent"	"Research Associate in Computer Vision for Body and Facial Movement Rec"	"Bristol - GBP"	"Permanent"	"Posted: Monday, 3 December 2018"	""	"This project is funded by a charity to apply machine learning and deep learning techniques for the analysis of movements in Parkinson's patients. The position is available for 13 months and will involve collaboration with medical colleagues at a nearby hospital who will provide access to patients to allow the candidate to commence the task by capturing the relevant data.The research and software development will involve feature detection and tracking, deep learning techniques, statistical modelling and analysis, the use of one or more RGB-D cameras, comparative evaluation, and many other relevant topics.ApplicationThe candidate should hold (or be currently in the completion stages of) a PhD degree in Computer Science or Electronic Engineering or a related discipline, in a field related (but not limited) to computer vision, machine learning, statistics or applied mathematics.  should ideally also have experience in any one or more of the following: human tracking; multi-camera analysis; action and event recognition; object detection and recognition; facial movement analysis have excellent C/C++/Matlab/Python programming and systems integration skills  have a good publication record in computer vision and/or machine learning be able to conduct research independently possess excellent speaking and writing skills in English be comfortable in dealing with patients, medical practitioners and others as the job may require.There is no formal closing date. Applications will be reviewed when submitted and the recruitment process will continue until the position is filled.For further details and application please contact:Prof. Majid Mirmehdi - Email: We appreciate and value difference, seeking to attract, develop and retain a diverse mix of talented people that will contribute to the overall success of Bristol and help maintain our position as one of the world's leading universities. "	"Bristol, UK"	"Legal"	NA	NA	"GBP"	"University of Bristol"	"University of Bristol"	"JSACAD103543/593978403"	"03/12/2018 18:14:53"	"http://www.jobserve.com/GlSmW"	NA	NA
"Data Scientist - Non-life Pricing"	""	"London"	"Permanent"	"Data Scientist - Non-life Pricing"	"London"	"Permanent"	"Posted: Monday, 3 December 2018"	""	"Our client is seeking a talented data scientist to join its pricing team where you will develop and apply data science, machine learning and other statistical techniques to gain insights into insurance products.Working closely with technical pricing analysts and other data analysts elsewhere in the business, you will be responsible for expanding data processing and technical modelling framework.In addition, you will establish efficient ways of implementing segmentation and predictive models whilst ensuring that reusable data assets build smoothly on a regular basis.With exceptional statistical skills, the successful candidate will possess experience of building predictive models using a wide variety of tools and techniques.Advanced experience of commercial data science or analytics software (eg Python, R, SAS/WPS, MATLAB etc.) also required."	"London, UK"	"Finance"	NA	NA	NA	"Star Actuarial Futures"	"Star Actuarial Futures"	"JSSTAR5329/593978963"	"03/12/2018 14:20:46"	"http://www.jobserve.com/GlP1y"	NA	NA
"NLP Scientist"	"GBP"	"London"	"Permanent"	"NLP Scientist"	"London - GBP"	"Permanent"	"Posted: Tuesday, 4 December 2018"	""	"Functional Area: FA - FinanceEstimated Travel Percentage (%): Up to 25%Relocation Provided: NoAIG Europe (Services) LimitedScience team at AIG develops AI-first products (apps and services that use machine learning to inform and assist their users) for both insurance and investment arms of AIG.As a critical role in Sciences success, we are looking to hire NLP scientists - with Deep Learning expertise \" to join our teamMain duties:Employ the best of NLP (and Deep Learning) research for solving business problems - disrupting the current practice in insurance and investment.Build and refine algorithms that can find useful patterns in large multi-modal data (particularly, text, conversations, and transactional data).Provide the business with new product ideas, as well as data-driven apps, insights and strategies.Communicate (both oral and written) with colleagues and stakeholders (both internal and external).For more senior candidates: Lead, inspire and mentor junior scientists and research assistants/interns.Day-to-day activities include, amongst others:o Core scientific research and development in NLP, machine learning, deep learning, text analytics, and data miningo Empirical experimentso Machine learning engineeringo Data engineeringo Resource developmento Application developmento Collaboration with the rest of the team (eg machine learning scientists, full-stack developers, test engineers, product managers, project managers, and higher business functions) within specific projects and for specific productsRequired AttributesBoth senior candidates (eg, with years of post-doctoral and/or commercial experience) and junior candidates are welcome to apply; we have and will offer positions appropriate to expertise and level of experience.The minimum required skills include:An advanced degree in a numeric discipline (eg, Statistics, Machine Learning, Computer Science, Engineering, and Physics).Completion of one significant project (equivalent of a PhD research project, and/or a viable commercial product) in one or more of the hiring themes.Experience in core NLP and text analytics tasks and application areas (eg, text classification, topic detection, information extraction, Named Entity recognition, entity resolution, Question-Answering, dialog systems, chatbots, sentiment analysis, event detection, language modelling).Scientific expertise, strong track record, and real-world experience in Deep Learning, especially with hands-on experience in hyper-parameter tuning and deep construction/distribution (eg, architecture design in CNN/RNN/LSTM, attention mechanisms, parameter initialization, activation, normalization, and optimization).Expertise in programming (eg, Python, C++ or Java/Scala) and computing technologies (high-performance computing, eg, CUDA).Ability to use existing deep/machine learning libraries (eg, TensorFlow, Torch, Theano, Caffe, scikit-learn, Deeplearning4j, and Chainer).Familiarity with existing Open Source NLP libraries and utilities (eg, Stanford CoreNLP, spaCy, fastText, AllenNLP, PyTorch-NLP, Gensim, word2vec, GloVe). Experience in mining large-scale, multi-domain text corpora and streams.Experience with the data and platform aspects of the projects.Review, direct, guide, inspire the research of the more junior scientists in the team (especially applicable to more senior candidates).An ideal candidate (is not required to, but) will also haveTrack record in integrating deep learning with Real Time computing (including mobile apps and Front End systems).Experience in employing deep learning in a commercial setting \" in collaboration with product development teams.Experience in one or more the following: knowledge extraction and knowledge graphs; text summarisation; semantic role labelling; information retrieval; Natural LanguageGeneration; NLP resource development and management, crowdsourcing; NLP evaluation and testing.Publication record in (and willingness to represent AIG in) top machine learning and NLP journals (eg, CL, NLE, AI, TPAMI, IJCV, and JMLR) and conferences (eg, N.I.PS, ICML,ACL, EMNLP, NAACL, EACL, COLING, LREC, CoNLL, IJCNLP, ICLR, and IJCV).Experience of working with engineering and design/product teams.Broad knowledge of machine learning (including topics such as graph theory, hierarchical modeling, and Bayesian inference).Practical experience of modern big-data computing ecosystems (eg, Apache Spark).The ability to engage with business stakeholders (with excellent oral and written communication skills).The role is based in London and paying a competitive salary and bonus. The closing date for applications is 27th December 2018.It has been and will continue to be the policy of American International Group, Inc., its subsidiaries and affiliates to be an Equal Opportunity Employer. We provide equal opportunity to all qualified individuals regardless of race, color, religion, age, gender, gender expression, national origin, veteran status, disability or any other legally protected categories. At AIG, we believe that diversity and inclusion are critical to our future and our mission \" creating a foundation for a creative workplace that leads to innovation, growth, and profitability. Through a wide variety of programs and initiatives, we invest in each employee, seeking to ensure that our people are not only respected as individuals, but also truly valued for their unique perspectives. "	"London, UK"	"Science"	NA	NA	"GBP"	"AIG"	"AIG"	"JSJR1807865/593977560"	"04/12/2018 15:28:33"	"http://www.jobserve.com/GlbxS"	NA	NA
"Senior Associate Risk Assurance Customer Analytics (Media) London "	"GBP"	"London"	"Permanent"	"Senior Associate Risk Assurance Customer Analytics (Media) London "	"London - GBP"	"Permanent"	"Posted: Monday, 3 December 2018"	""	"About the team We deliver actionable, data-driven insights to help our clients better understand their customers.. We combine unrivalled external and internal data sets to solve problems for clients across sectors such as retail, consumer goods, financial services and leisure & tourism. Our team of data scientists and industry experts use machine learning techniques and proprietary models to uncover the rich profile of customers' current and future behaviours to inform how clients can serve their customers better. About the role We are seeking candidates with strong advanced analytics experience to deliver projects in the customer analytics domain.In this role you'll Deliver work streams on client projects Propose data science problem solving approaches, and to think critically and creatively when considering a team members' proposed approach Provide guidance to peers and other team members Develop materials for assisting in pitching to clients Engage in thought leadership activities, and to contribute to the learning and development of colleagues Essential skills and experience Previous relevant experience providing advanced analytics in an industry settingProfessional record demonstrating business impact; domain experience in areas such as customer analytics, CRM, customer acquisition, marketing effectiveness, consumer sentiment and retail businesses will be beneficial.Excellent communication and presentation skills, including the ability to explain the findings of technical work to non-expert audiencesEnd to end project deliveryProven ability to handle multiple project commitments simultaneously Fluency with SQL and one of either R or Python in a data science contextStrong technical expertise in data science, statistical modelling and/or machine learning Academic background in a relevant quantitative field, eg statistics, engineering, computer science, with advanced degree (PhD/MSc) in one of these disciplines preferred."	"London, UK"	"Finance, Customer Services"	NA	NA	"GBP"	"PwC"	"PwC"	"JS26792BR/593980144"	"03/12/2018 14:14:58"	"http://www.jobserve.com/GlPxX"	NA	NA
