"jobResultsTitle"	"jobResultsSalary"	"jobResultsLoc"	"jobResultsType"	"jobpositionlink"	"location_salary"	"job_type"	"posted_date"	"last_view"	"skills"	"location"	"industry"	"start_date"	"rate"	"recruiter"	"contact"	"ref"	"posted_date"	"permalink"	"category"	"company_summary"	"duration"
"Software Development Manager"	""	"London"	"Permanent"	"Software Development Manager"	"London"	"Permanent"	"Posted: Thursday, 6 December 2018"	""	"Software Engineering ManagerLondon - Origin Tech HubWe are the Builders of ArgosTech and we are building the future of retailWe build technologies that customers and colleagues love and other builders respect. But we're building more than technologies, we're also building ourselves.The future of retail technology won't come from a single effort or invention, but rather from ArgosTech teams empowered to build that future. That's why we invest in people and teams, not projects.Our Engineering teams build new tech in greenfield status across on a variety of digital channels such as our; Website (1B yearly visits), In Store Tablets (12M+ monthly users), Mobile Apps (6M+ downloads) and 900 Retail Stores. From all of this, our massive product base of 53,000 individual products are consistently been sold and restocked rapidly. We have been ranked the 2nd largest digital retailer in the UK and have just been awarded 'Tech Retailer of The Year 2017.' It is an exciting time for us.In the end, we expect to build the best place in the world to build the best tech in retail.Technologies in our stack for this role:Java 8, Hadoop, Spark, Hive, Python, Docker, SpringBoot, Postgres, Kafka, Mesos, Marathon, Elastic, React, Redux, Kibana, Scala, Node, Python, on a micro services architecture running on AWS.Team task:We have a wide breadth of problems to solve from securing the checkout to supply chain, pricing algorithm models to recommendations, transportation to demand forecasting to dynamic pricing. The list of problems and new innovations we are building is to serve our nationwide customer needs better by developing, delivering software that employ modern break through algorithms and the newest technology. We want to use technology to serve our customers better; better selection, competitive prices and an experience customised for our customers. We build everything in house so that we can differentiate deeper our offerings, respond faster to customer needs. No consultancies, no third parties, just us.This is where you come in, we are seeking engineering leaders who can help build the future of ArgosTech. We need established technical leaders who not only build, develop and lead engineers, but leaders who will share a passion to make Argos the best places to work in retail technology.We need progressive technical experience, a demonstrated progression of management scope, sharp coding skills, and a passion for managing outstanding engineers in a fast-paced environment.Argos Engineering teams are built around our problems and new innovations, which is why we have a specialist focus in areas such as information retrieval, artificial intelligence, distributed computing, large-scale system design, user interface design; the list goes on and is growing every day. Operating with scale and speed, our world-class software engineers are just getting started -- and as a manager, you guide the way.We are looking for people with:Experience leading software development professionals in a Devops environment or high tech companyRecord of developing and delivering large scale, distributed or complex scale platformsAdvanced working knowledge of a coding language such as Java, Hybris or PythonAbility to prioritise and focus to manage multiple deliveries in different areasAttention to detail, able to foresee potential pitfalls before they ariseWorking environment:Flexible approach to working hours, including ability to work from home when required. Casual dress-code. Good social environment - \"Super Social Friday\". Close to all the amenities and transport link in Victoria - London.Benefits:Bonus - 20%Private HealthcareHolidays - 24 with the option to buy up to 5 days per yearCompany pensionDiscount at Argos, Sainsbury's and HabitatSharesave scheme - Risk-free way to buy shares at a discounted rateShare Purchase PlanChildcare vouchersCycle to work schemeSeason Ticket Loan"	"London, UK"	"IT"	NA	NA	"Argos"	"Argos"	"JSHRGHV299156/599290154"	"06/12/2018 10:07:41"	"http://www.jobserve.com/Glwvd"	NA	NA	NA
"PHP Developer - Full Stack Laravel/React.js"	"£50,000 per year"	"London"	"Permanent"	"PHP Developer - Full Stack Laravel/React.js"	"London - £50,000 per year"	"Permanent"	"Posted: Monday, 3 December 2018"	""	"Superstar React Developer required for a Hollywood blockbuster. Would you like to help create & define the standard in the way the Film and Broadcast industry modernises & streamlines the management of its programme data?  Meta is a startup looking to revolutionize the Data Management field for the Broadcast and Film industry. Currently working with some of the biggest names in the field such as Warner Brothers, HBO, CNN, Boomerang, Cartoon Network, TCM and Turner.  The Role Meta provides users with tools to manage, fix & clean their metadata, create centralized standards, and design & manage data estate & integrations. With a fully configurable API gateway, Meta enables plug & play functionality to all required services and becomes the data backbone that delivers digital inventory for the biggest Broadcasters in the world. You will build next-generation tech that changes how millions of users connect, explore and interact with information and media content. We're looking for maverick devs that bring fresh perspectives from information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list is growing every day.  RESPONSIBILITIES Create innovative UI elements, stunning JavaScript contraptions and outstanding web development. Collaborate with the dev team to design and launch new features. Work with graphic designers converting designs to visual elements. Test and maintain software products to ensure strong functionality and optimisation Recommend improvements to existing software programs as necessary Understanding client requirements and how they translate to new application features BASIC QUALIFICATIONS  Experience in Database Development, with knowledge of MySQL 2 Years with PHP (Laravel), PHP Data Parsers and REST API 1 Year with modern JavaScript frameworks (ReactJS/Angular, etc.) Experience writing modern Javascript (ES6/ES7) Experience with consuming web services from Back End and exposing in beautiful custom HTML visuals Comfortable with the unix/linux environment and tooling such as npm PREFERRED SKILLS Redux DevOps, CI/CD Knowledge Testing Experience working with content management systems Salary Details: Up to GBP 50,000 per year depending on suitability. Working in modern Central London Office in the heart of Soho, the Film & TV district. Work 1 day per week Remotely from home.  Must be able to start project by latest 7th of Dec. "	"London, UK"	"IT"	"ASAP"	"£50,000 per year"	"Meta Data Systems"	"Meta Data Systems"	"JS2600957/584928003"	"03/12/2018 16:03:49"	"http://www.jobserve.com/GkQRa"	NA	NA	NA
"Digital Technology Solutions Degree Apprenticeship - Software with Data"	"20k Annual GBP"	"Coventry"	"Permanent"	"Digital Technology Solutions Degree Apprenticeship - Software with Data"	"Coventry - 20k Annual GBP"	"Permanent"	"Posted: Monday, 3 December 2018"	""	"A leading premium automotive business and leading to move towards electric autonomous vehicles.Our award-winning graduate and apprentice programmes have been designed to be just as inspiring as the next generation of vehicles you'll help produce. In fact, we've designed our early careers programmes for you to shape the future with us. With opportunities right across our business, you'll use your creativity to bring new ideas to life, develop specialist, commercial and project skills and push the boundaries of your potential.WHAT TO EXPECTJaguar Land Rover subject matter experts have been working throughout 2018 with our partners in WMG at the University of Warwick to develop a new BSc degree in Digital Technology Solutions (which is subject to final University approval).You'll spend your first three months at university, where you'll gain programming skills and start to build your professional business skills. After this time, you'll typically attend university for one week in every six to achieve your Bachelor's degree and study at the newly constructed Degree Apprenticeship Centre in the heart of the University of Warwick campus.You'll contribute to the business in your assigned role, as well as undertake additional study in your own time, to achieve your academic award. A network of apprentice tutors and line managers will regularly review your progress and offer advice along the way, to support you performing at your best.Level 6 Apprentices will be selected for one of the following routes:- Software Engineering, in our Engineering and IT teams - Software Engineering with Data Analysis, in our Engineering teams - Data Analytics with a variety of functions across our enterprise - Network Engineering in our IT and Facilities teamsWHERE IT WILL TAKE YOUJoin us on this apprenticeship programme and you'll be placed within one of the areas below:- PRODUCT ENGINEERING:  As the sophistication and automation of our vehicles continues to grow, our design and development teams in Electrical, Electronic and Software Engineering; and Powertrain Engineering increasingly require software engineering expertise to help create and maintain the millions of lines of code for our vehicles. Increased connectivity produces large amounts of data which can be used to continuously improve our products, and provide new services to our customers to give them experiences they love for life.- IT:  As a growing global business continuously investing in our facilities, our IT teams ensure that our people have the infrastructure and tools required to do their jobs. Our Network Engineers support existing infrastructure and the deployment of new technical solutions. Our Analysts use data from multiple sources to support day-to-day operations, drive improvements and help forecast our future requirements so that the optimal solutions can be deployed.- EMBEDDED BUSINESS TECHNOLOGY ACROSS OUR ENTERPRISE:  In a world of ever greater connectivity, digital technology solutions play a role in virtually everything we do and experience. Our global teams across our business are increasingly using data from multiple sources to make critical decisions and drive outstanding performance.Data analytics, the management and manipulation of relevant data is essential for us to continue to offer a world-class experience to our customers whilst remaining commercially viable. To take on this challenge you should enjoy problem solving, have good analytical proficiency and be comfortable manipulating and working with large amounts of data.We'll continue to invest in our systems and deploy new architectures to get the most out of the data around us. Fast reporting, data visualisation and trend identification will enable the business to outperform the competition in all areas. Artificial Intelligence will play an increasingly important role in us maintaining relationships with our suppliers, customers and employees which are trusted and personalised.Join us as a Digital and Technology Solutions Apprentice and you'll start influencing our success in activities across our entire business helping us to deliver our extensive plans for further growth. You'll learn about cyber security, artificial intelligence, big data, Internet of Things, and the project management and life cycles required for them to be deployed in our business.WHAT YOU'LL NEED - GCSE Maths (Grade B/6 or above), English (Grade C/5 or above) plus an additional three GCSEs including a STEM subject at Grade C/5 or above (or an ICT vocational qualification at level 3 of 90 credit value 540GLH or greater).- Specialism-Software/Network Engineer: A Level Maths (Grade C or above), plus one further A Level in Science, Engineering or Technology (Grade C or above) or A Level Maths (Grade C or above) plus completion of a higher apprenticeship (Level 4/5) in IT, Software, Web and Telecoms.- Specialism-Data Analyst: A Level Maths (Grade B or above) plus one further A Level in Science, Engineering or Technology (Grade C or above).- Specialism-Software Engineer with Data: A Level Maths (Grade B or above) plus one further A Level in Science, Engineering or Technology (Grade C or above).REWARDS AND BENEFITSOur salaries are competitive and we will also pay your tuition and course fees and give you a generous holiday allowance as part of your package. You'll be able to access a range of deals and discounts from various retailers and many of our facilities have their own gyms and sports facilities so you'll have plenty of opportunities to play at the end of the working day."	"Coventry, UK"	"IT, Engineering"	NA	"20k Annual GBP"	"Jaguar Land Rover"	"Jaguar Land Rover"	"JS2584743_RP554331807/578151249"	"03/12/2018 15:59:12"	"http://www.jobserve.com/GkQOh"	"Graduate"	NA	NA
"Digital Technology Solutions Degree Apprenticeship - Data Analyst"	"20k Annual GBP"	"Coventry"	"Permanent"	"Digital Technology Solutions Degree Apprenticeship - Data Analyst"	"Coventry - 20k Annual GBP"	"Permanent"	"Posted: Monday, 3 December 2018"	""	"A leading premium automotive business and leading to move towards electric autonomous vehicles.Our award-winning graduate and apprentice programmes have been designed to be just as inspiring as the next generation of vehicles you'll help produce. In fact, we've designed our early careers programmes for you to shape the future with us.  With opportunities right across our business, you'll use your creativity to bring new ideas to life, develop specialist, commercial and project skills and push the boundaries of your potential.WHAT TO EXPECTJaguar Land Rover subject matter experts have been working throughout 2018 with our partners in WMG at the University of Warwick to develop a new BSc degree in Digital Technology Solutions (which is subject to final University approval).  You'll spend your first three months at university, where you'll gain programming skills and start to build your professional business skills. After this time, you'll typically attend university for one week in every six to achieve your Bachelor's degree and study at the newly constructed Degree Apprenticeship Centre in the heart of the University of Warwick campus.You'll contribute to the business in your assigned role, as well as undertake additional study in your own time, to achieve your academic award. A network of apprentice tutors and line managers will regularly review your progress and offer advice along the way, to support you performing at your best.Level 6 Apprentices will be selected for one of the following routes:- Software Engineering, in our Engineering and IT teams  - Software Engineering with Data Analysis, in our Engineering teams  - Data Analytics with a variety of functions across our enterprise  - Network Engineering in our IT and Facilities teamsWHERE IT WILL TAKE YOUJoin us on this apprenticeship programme and you'll be placed within one of the areas below:- PRODUCT ENGINEERING :  As the sophistication and automation of our vehicles continues to grow, our design and development teams in Electrical, Electronic and Software Engineering; and Powertrain Engineering increasingly require software engineering expertise to help create and maintain the millions of lines of code for our vehicles. Increased connectivity produces large amounts of data which can be used to continuously improve our products, and provide new services to our customers to give them experiences they love for life.- IT :  As a growing global business continuously investing in our facilities, our IT teams ensure that our people have the infrastructure and tools required to do their jobs. Our Network Engineers support existing infrastructure and the deployment of new technical solutions. Our Analysts use data from multiple sources to support day-to-day operations, drive improvements and help forecast our future requirements so that the optimal solutions can be deployed.- EMBEDDED BUSINESS TECHNOLOGY ACROSS OUR ENTERPRISE :  In a world of ever greater connectivity, digital technology solutions play a role in virtually everything we do and experience. Our global teams across our business are increasingly using data from multiple sources to make critical decisions and drive outstanding performance.Data analytics, the management and manipulation of relevant data is essential for us to continue to offer a world-class experience to our customers whilst remaining commercially viable. To take on this challenge you should enjoy problem solving, have good analytical proficiency and be comfortable manipulating and working with large amounts of data.We'll continue to invest in our systems and deploy new architectures to get the most out of the data around us. Fast reporting, data visualisation and trend identification will enable the business to outperform the competition in all areas. Artificial Intelligence will play an increasingly important role in us maintaining relationships with our suppliers, customers and employees which are trusted and personalised.Join us as a Digital and Technology Solutions Apprentice and you'll start influencing our success in activities across our entire business helping us to deliver our extensive plans for further growth. You'll learn about cyber security, artificial intelligence, big data, Internet of Things, and the project management and life cycles required for them to be deployed in our business.WHAT YOU'LL NEED- GCSE Maths (Grade B/6 or above), English (Grade C/5 or above) plus an additional three GCSEs including a STEM subject at Grade C/5 or above (or an ICT vocational qualification at level 3 of 90 credit value 540GLH or greater).- Specialism-Software/Network Engineer: A Level Maths (Grade C or above), plus one further A Level in Science, Engineering or Technology (Grade C or above) or A Level Maths (Grade C or above) plus completion of a higher apprenticeship (Level 4/5) in IT, Software, Web and Telecoms.- Specialism-Data Analyst: A Level Maths (Grade B or above) plus one further A Level in Science, Engineering or Technology (Grade C or above).- Specialism-Software Engineer with Data: A Level Maths (Grade B or above) plus one further A Level in Science, Engineering or Technology (Grade C or above).REWARDS AND BENEFITSOur salaries are competitive and we will also pay your tuition and course fees and give you a generous holiday allowance as part of your package. You'll be able to access a range of deals and discounts from various retailers and many of our facilities have their own gyms and sports facilities so you'll have plenty of opportunities to play at the end of the working day. "	"Coventry, UK"	"IT, Engineering"	NA	"20k Annual GBP"	"Jaguar Land Rover"	"Jaguar Land Rover"	"JS2584741_RP554331805/578151248"	"03/12/2018 15:59:08"	"http://www.jobserve.com/GkQOj"	"Graduate"	NA	NA
"Data Scientist"	"£650 - £800 per Day"	"London"	"Contract"	"Data Scientist"	"London - £650 - £800 per Day"	"Contract"	"Posted: Friday, 30 November 2018"	""	"Contract Requirement - Banking - Spark -AI - ML- R Data Scientist You'll be supporting the bank's evolution of its Data Science capability, selecting and developing new techniques for solving complex data related problemsThe team's remit is to explore new ways to use the banks data, and you'll have the opportunity to work through proofs of concept in an agile environmentDeliverablesDriving, educating and selling the developments in data science, across the data analyst and data science communityBeing a key member of the team of data scientists exploring and demonstrating how new techniques can be applied to data to drive value across our businessFormulating the data science business strategy in conjunction with the broader data science communitySupporting the broader data scientist and data analyst community to identify and deliver opportunities to support the bank's strategic direction through better use of our dataWorking within multiple concurrent virtual teams of data science specialists to implement the strategyEmbedding new data techniques in to the business through role modelling, training and design oversightSupporting the processes of pilots and proof of concept delivery to provide opportunities and develop business cases to drive those opportunitiesExperience RequiredDeep experience of data science techniques, including the pragmatic implementation of Machine Learning, Artificial Intelligence and multi-variant analysis techniquesExperience of the tools used to deploy advanced techniques, including some of R, Impala, SAS, Python, Spark in a structured and unstructured data environmentAn ability to work with and influence a range of stakeholdersAn ability to support a portfolio of technically complex opportunities simultaneouslyLocation: LondonDuration: 6 monthsRate: £650 - £800 per DayHow to Apply: If you want to work with passionate individuals and be part of a business critical team then this is the opportunity for you. Alternatively if you have a friend or colleague that may be suitable please pass on my details. Successful referrals will be rewarded.  To discuss this in more detail please send your CV:Ryan Baker | (see below)Empiric is a global provider of niche and specialist recruitment services operating across Investment Banking, Oil & Gas, Engineering, IT and Industry & Commerce. Our expert knowledge of the market and strong working relationships with our clients has enabled us to become the preferred supplier to over 150 global corporations. "	"London, UK"	"IT"	"ASAP"	"£650 - £800 per Day"	"Empiric Solutions"	"Empiric "	"JS-013756"	"30/11/2018 17:34:31"	"http://www.jobserve.com/Gkqvo"	"Executive"	NA	"6 months"
"Software Developer (Visual Studio)"	"£25k - £45k per annum + Package"	"Poole, Dorset"	"Permanent"	"Software Developer (Visual Studio)"	"Poole, Dorset - £25k - £45k per annum + Package"	"Permanent"	"Posted: Thursday, 6 December 2018"	""	"Software Developer (Visual Studio) WPF, C++, Embedded, VB6, Poole, AI, Visual Processing, £25-45k, Software Developer (Visual Studio) Poole, Dorset  £25000 - £45000 + Package.  Please note my client cannot offer sponsorship for VISA holders/international applicants.Your new company  This specialist manufacturing business have become well-reputed key players in their field and due to continued growth and seeking a specialist Software Developer to join the team. You will be based from their head office in Poole, easily commutable from most location on the South Coast and 5 minutes from the beach. Your new role  The role is open to junior developers right to up to senior level, providing you have an excellent grasp of Visual Studio and understand you'll be working on Windows Desktop or Embedded projects.  This is predominantly a hands-on position working to support the development of a scalable system which underpins the companies design and distribution of products. You'll work across a range of technologies and be able to broaden your skill set, whilst gaining knowledge of a competitive and technical market.  You will be part of a well-established team for a business pushing 50 years in industry. The role will involve maintenance work but as they dip into new markets new development projects will become the focus for the team.  The company operate a flat structure and select elements of Agile that work for them. It's a small team with good tenure and retention and of course they champion open communication and collaboration, with developers needing to react and firefight at short notice. What you'll need to succeed  You must have demonstrable experience working with Visual Studio and an OO programming language, namely Vb.NET, though C# is fine. They've replaced Silverlight with WPF for the UI and would like to see a solid grasp of modern, clean coding principles, perhaps including UWP. Wider knowledge of Embedded Software, Real Time processing, VB6, Artificial Intelligence and Image Processing will reflect well but are not essential. What you'll get in return  You'll join a profitable, successful company with plans to gradually add to the development team throughout the year. There's free parking, 32 days' holiday a good company pension and support to improve your skill set through company funded courses where appropriate. What you need to do now Salary is negotiable for the right candidate up to £45000 and is representative of the company's flexible approach to employment and empowering developers.  To be considered for this position please apply directly, or contact Max Wilcock.Hays Specialist Recruitment Limited acts as an employment agency for permanent recruitment and employment business for the supply of temporary workers. By applying for this job you accept the T&C's, Privacy Policy and Disclaimers which can be found on our website."	"Poole, Dorset, UK"	"IT, Engineering"	NA	"£25k - £45k per annum + Package"	"Hays DT - South Coast"	"Maxwell Wilcock "	"JS-3331005"	"06/12/2018 17:26:52"	"http://www.jobserve.com/GlykX"	NA	NA	NA
"Algorithm Development Engineer"	"competitive hourly rate"	"Bristol"	"Contract"	"Algorithm Development Engineer"	"Bristol - competitive hourly rate"	"Contract"	"Posted: Thursday, 6 December 2018"	""	"An Algorithm Development Engineer is required for a long term contract assignment based in Bristol for a multi-national defence company.The position focuses on the design, development and proving of algorithms for missile, Command & Control (C2) and Mission Planning applications. This includes algorithms in the domains of: control, guidance and navigation; image processing for EO and RF systems; data fusion, classification/pattern-recognition & tracking; decision making and motion/route planning for decision support and autonomous systems. The role may involves aspects of algorithm design and proving; analysis of closed-loop model simulations; analysis of sub-system and system trials/firing data; generation and maintenance of design documents; preparation and presentation of material at reviews; working with Systems, Simulation & Modelling and Software Engineers to support the integration and validation of algorithm performance and the Embedded software. The hosting department works through the full life cycle, including research studies and development/certification. The work of the hosting department is broad, and there is scope for existing team members to be moved around to accommodate candidates with particular skills. Skills and Knowledge A background from a numerate discipline (Engineering, Physics, Mathematics, Computer Science, Information Engineering) with strong mathematical and analytical skills is essential. The main toolset used is Matlab/Simulink, but experience in FORTRAN or C would be relevant for Legacy products. Consequently, candidates must be comfortable with developing, testing and working with algorithms/models using such tools. Ideally candidates should have some knowledge/experience of one or more of the following domains: Flight Dynamics, Dynamic systems, Optimal Control, Multivariable Control, H-infinity, Mu-analysis, guidance systems, trajectory optimisation, estimation/tracking and Kalman filters, integrated navigation, computer vision, image and signal processing for detection and tracking, autonomous systems, pattern-recognition, decision making, artificial intelligence/machine learning. However, candidates possessing a strongly mathematical background who can apply themselves to these domains are also of interest. Candidates from an academic background are suitableModis International Ltd acts as an employment agency for permanent recruitment and an employment business for the supply of temporary workers. Modis International Ltd UK is an Equal Opportunities Employer.By applying for this role your details will be submitted to Modis. Our Candidate Privacy Information Statement explains how we will use your information. "	"Bristol, UK"	"IT, Engineering"	"ASAP"	"competitive hourly rate"	"Modis"	"Neil Freeman "	"JS-1149890"	"06/12/2018 15:57:51"	"http://www.jobserve.com/GlxzK"	NA	NA	"6 months"
"Software Developer (Visual Studio)"	"£25k - £45k per annum + Package"	"Poole, Dorset"	"Permanent"	"Software Developer (Visual Studio)"	"Poole, Dorset - £25k - £45k per annum + Package"	"Permanent"	"Posted: Thursday, 6 December 2018"	""	"Software Developer (Visual Studio) WPF, C++, Embedded, VB6, Poole, AI, Visual Processing, £25-45k, Software Developer (Visual Studio) Poole, Dorset  £25000 - £45000 + Package.  Please note my client cannot offer sponsorship for VISA holders/international applicants.Your new company  This specialist manufacturing business have become well-reputed key players in their field and due to continued growth and seeking a specialist Software Developer to join the team. You will be based from their head office in Poole, easily commutable from most location on the South Coast and 5 minutes from the beach. Your new role  The role is open to junior developers right to up to senior level, providing you have an excellent grasp of Visual Studio and understand you'll be working on Windows Desktop or Embedded projects.  This is predominantly a hands-on position working to support the development of a scalable system which underpins the companies design and distribution of products. You'll work across a range of technologies and be able to broaden your skill set, whilst gaining knowledge of a competitive and technical market.  You will be part of a well-established team for a business pushing 50 years in industry. The role will involve maintenance work but as they dip into new markets new development projects will become the focus for the team.  The company operate a flat structure and select elements of Agile that work for them. It's a small team with good tenure and retention and of course they champion open communication and collaboration, with developers needing to react and firefight at short notice. What you'll need to succeed  You must have demonstrable experience working with Visual Studio and an OO programming language, namely Vb.NET, though C# is fine. They've replaced Silverlight with WPF for the UI and would like to see a solid grasp of modern, clean coding principles, perhaps including UWP. Wider knowledge of Embedded Software, Real Time processing, VB6, Artificial Intelligence and Image Processing will reflect well but are not essential. What you'll get in return  You'll join a profitable, successful company with plans to gradually add to the development team throughout the year. There's free parking, 32 days' holiday a good company pension and support to improve your skill set through company funded courses where appropriate. What you need to do now Salary is negotiable for the right candidate up to £45000 and is representative of the company's flexible approach to employment and empowering developers.  To be considered for this position please apply directly, or contact Max Wilcock.Hays Specialist Recruitment Limited acts as an employment agency for permanent recruitment and employment business for the supply of temporary workers. By applying for this job you accept the T&C's, Privacy Policy and Disclaimers which can be found on our website."	"Poole, Dorset, UK"	"IT, Engineering"	NA	"£25k - £45k per annum + Package"	"Hays DT - South Coast"	"Maxwell Wilcock "	"JS-3331005"	"06/12/2018 08:56:39"	"http://www.jobserve.com/Gfjve"	NA	NA	NA
"Full Stack Engineer"	"£45k - 65k per annum"	"Cardiff, Wales"	"Permanent"	"Full Stack Engineer"	"Cardiff, Wales - £45k - 65k per annum"	"Permanent"	"Posted: Tuesday, 4 December 2018"	""	"We've got a keen eye on talented and tech agnostic Full Stack Software Engineers who never say no to a challenge and are keen to learn lots of new skills. Our ground-breaking client doesn't cater to weird job titles, must haves and a hardcore wish list of skill sets - they are open to potential and looking for people that can add real value to what they do. Following on from our Christmas range of job adverts - please read the following in the style of Fairytale of New York by the Pogues (and remember, the best way to spread Christmas cheer is singing loud for all to hear!) They've got a fridge filled with BeerAnd a dog roaming roundWork with ML and AIIt's a place to be boundIf you got some C#And an interest in techI can promise you You'll love this Cardiff based placeAboutUltimately the role is a Full Stack Engineer primarily looking after the Front End features/systems of the companies' extensive AI & ML products. We're keen to speak to good developers that believe it's easier to learn new syntax and frameworks than stick for too long to a given technology. On the tech side of things, the company is pretty agnostic in terms of what sort of skills are brought to the table as they're always looking to learn new things.The successful candidate will be part of a sharp team developing software, tools and techniques in the field of artificial intelligence and machine learning. They have a flat structure and a flexible approach to how work is done, encouraging creativity and sharing new ideas that can be implemented to make an impact.Things you will need experience in: Angular TypescriptThe brownie points will be given to those who have experience in: C# PythonBenefitsIf, like me, the benefits are the best part, here they are: Salary up to £65,000 (think of all the Christmas presents you could buy - for yourself obviously) Great location in the heart of Cardiff  Close knit group - lots of social activities to enjoy (think winter wonderland and cinema trips) An in-built office bar that is always stocked with beer, ales, ciders and wine (preferably of the mulled variety - can you tell I'm excited for Christmas?!) No dress codes  Flexible approaches to work hours Dog friendly officeLastlyTheir commitment to innovation is genuinely pushing the boundaries in their field and they are really building the kind of team that you should want to be part of!For more details please apply for an initial call back regarding the role/your experience or call Jon Edwards or Rebecca Gaydon for a confidential chat.By submitting your job application, you are giving IntaPeople consent to store and process your personal data in line with our privacy policy (which can be found on our website). Your personal data will be processed for this job and any future relevant jobs we match with your skill set (please note - your details will never be submitted to a client without your explicit consent). The services advertised by IntaPeople are those of an Employment Agency and an Employment Business."	"Cardiff, Wales, UK"	"IT"	NA	"£45k - 65k per annum"	"IntaPeople"	"Rebecca Gaydon "	"JSIP29417-JE-RG"	"04/12/2018 16:25:11"	"http://www.jobserve.com/GlcBm"	NA	NA	NA
"Solutions Architect - Oracle ERP"	"600.00 / day"	"Liverpool"	"Contract"	"Solutions Architect - Oracle ERP"	"Liverpool - 600.00 / day"	"Contract"	"Posted: Thursday, 6 December 2018"	""	"This assignment is suited to someone looking for a complex and delivery-focussed environment, with lots of moving parts. You will be an experienced Solutions Architect with a specialism in Oracle ERP, with experience in HR, Payroll and Core Merchandising. Whilst you'll have a technical skill-set you will be competent working closely with a variety of cross-functional stakeholders. This purpose of this engagement is to lead on a piece of work to looking at implementing Oracle Core Merchandising in the Cloud (Oracle) and migrating existing ERP, HR and Payroll from on-prem to Cloud. The successful candidate will have  Worked around e2e Supply Chain for a considerable number of years as and SME and Architect. Some Cloud awareness (but not necessarily an expert, as support will come from a dedicated Cloud team) A significant track record as an Architect for large, complex organisations - preferably business to consumer Detailed knowledge of Oracle ERP and some knowledge of the broader vendor landscape Both implementation and migration experience Excellent people and communication skills. The client is a privately owned, dynamic B2C organisation, investing heavily in digital transformation, data & analytics, artificial intelligence and other leading-edge retail and Supply Chain technologies."	"Liverpool, UK"	"IT"	"ASAP"	"600.00 / day"	"Laudale Associates Limited"	"Alec Laurie "	"JS"	"06/12/2018 15:00:47"	"http://www.jobserve.com/GlxfT"	NA	NA	"6 months"
"Chief Data Scientist/Architect (contract)"	"£550 - £600 per Day"	"London"	"Contract"	"Chief Data Scientist/Architect (contract)"	"London - £550 - £600 per Day"	"Contract"	"Posted: Tuesday, 4 December 2018"	""	"Chief Data Scientist/Architect (contract)£550 - £600 per dayInitial 6 months (extensions likely)East LondonWe are working with one of the UK's largest Entertainment companies who are looking to add a dynamic Chief Data Scientist/Architect to their Data Excellence Team based in East London to take responsibility for building a Next Best Action recommendation engine, and for architecting, designing and building an Machine Learning Chatbot for 10 plus significant use cases.Basic Qualifications:A minimum of Bachelor's degree in data science, mathematics, economics, statistics, engineering and information management or related field of studyA minimum of 5 years researching, designing, implementing, and deploying full-stack scalable data science and machine learning solutions to solve various business issuesA minimum of 5 years building and maintaining a large-scale analytics infrastructure used across the business including conducted research, design, implementation, and validation of cutting-edge algorithms to analyze diverse data sourcesA minimum of 5 years designing, developing, and implementing data management systems of analytic frameworks for the business's data by applying advanced statistical capabilities and delivering statistical modelsA minimum of 5 years working and conceptual knowledge in data structures, algorithms, statistics, machine learning, natural language processing and programming in R, Python, or other equivalent languagesPreferred Skills:Masters or MBA (Statistics or Mathematics)PhD in Analytics, Statistic or other quantitative disciplinesExperience with evolving approaches and technologies such as Big Data, Artificial Intelligence, Machine Learning, Cognitive Systems, RPAStrong working and conceptual knowledge translating business requirements into quick prototypes integration services, NoSQL, Tableau, Salesforce, or other data visualization toolsSpecific working and conceptual knowledge of data integration tools streamlining data across several big data solutions such as Cerner EMR, Apache Hive, Apache Pig, Apache Spark, Hadoop, MapReduce, MongoDB and Couchbase.leading data science teams, managing technical work qualityoverseeing data science projects and implementationChief Data Scientist/Architect (contract)"	"London, UK"	"IT"	"ASAP"	"£550 - £600 per Day"	"Careerwise"	"Francesco De Carlo "	"JS-0000005588"	"04/12/2018 13:11:18"	"http://www.jobserve.com/Glapy"	NA	NA	"6 months +"
