"jobResultsTitle"	"jobResultsSalary"	"jobResultsLoc"	"jobResultsType"	"jobpositionlink"	"location_salary"	"job_type"	"posted_date"	"last_view"	"skills"	"location"	"industry"	"start_date"	"rate"	"recruiter"	"contact"	"ref"	"posted_date"	"permalink"	"category"
"Lyft Driver (Be Your Own Boss) - Wales"	"GBP"	"Wales"	"Permanent"	"Lyft Driver (Be Your Own Boss) - Wales"	"Wales - GBP"	"Permanent"	"Posted: Monday, 10 December 2018"	""	"What is Lyft? Lyft matches drivers with passengers who request rides through the Lyft smartphone app. Signing up to be a Lyft driver is the perfect opportunity for you to set your own schedule and be your own boss while earning extra money. Apply to drive today and start offsetting the costs of your car, covering this month's bills, or funding your dreams! Why Lyft? Keep All of Your Tips: Earn tips from your passengers and keep all of it -100% Make More Money: Prime Time pricing during peak hours means more $ for you Receive Payment Weekly: Money is deposited directly into your account weekly Friendly Community: Our community is full of awesome, respectful people How Lyft Driving Works Step 1: Open the app and turn on \"driver\" mode Step 2: Accept a passenger ride request Step 3: Pick up your passenger at their location Step 4: Drop off your passenger at their destination *Once the ride has completed, payment is processed automatically and you're ready for your next ride! Driver Requirements You're at least 21 years old You have a 4-door from 2004 or newer You own an iPhone or Android smartphone You have a clean driving record and auto insurance This opportunity is for an independent contractor. Driving with Lyft is perfect for a those looking for entry level work, contract work, part-time work, hourly work, seasonal work, temporary work,or for those looking for a flexible full time or part time opportunity. Be your own boss, hours are completely flexible - drive mornings, evenings, weekdays or weekends. Drive when you want, Drive more to earn more. Drive parttime or fulltime-it is your choice! You can also cash out instantly. No previous experience as a transportation driver, truck driver, taxi driver, shuttle driver, courier driver or delivery driver is necessary. We welcome those who have driven with other peer-to-peer ridesharing networks or on-demand jobs, gigs, opportunities such as Uber, Uber X, Uber Eats, Uber Pool, Uber XL, Uber Black, or other services like Amazon, Amazon Fresh, Amazon Flex, Caviar, Door Dash, Eat24, Favor, Google Express, GrubHub, Handy, Instacart, Luxe, Munchery, OrderAhead, Peach, Postmates, Seamless, Sprig, Shyp, Washio, Wingz, Gett, Juno, Flywheel, DoorDash, FedEx, UPS, or USPS. Our drivers come from all backgrounds, industries, job, gig, internship types ranging from driving to retail, customer service, creative industries and general labor. If you are an actor, actress, admin, agency, artist, assistant, barista, bartender, broker, bus driver, cab driver, cashier, chauffeur, cleaner, college student, customer service agent, chef, contract worker, cook, courier, designer, dishwasher, dog walker, driver, entrepreneurs, fitness trainer, food prep, food services, freelancer, handyman, hostess, insurance broker, instructor, intern, janitor, maid, maintenance, messenger, manager, management, musician, maid, office assistant, office administrator, photographer, private hire, professional driver, realtor, retail associate, sales associate, sales person, security, server, students, teacher, tutor, valet, veteran, waiter, waitress who is looking for a flexible part-time, Full time or summer gig, apply to drive with Lyft to supplement your income this summer! "	"Wales, UK"	"Logistics"	NA	"GBP"	"Lyft"	"Lyft"	"JS27CC658F0008F6486289D953C7F1C5646777D49DA7B6D0CFBE/601957607"	"10/12/2018 13:05:07"	"http://www.jobserve.com/Gmhj3"	"Graduate"
"Lyft Driver - Get Paid the Same Day with Express Pay"	"GBP"	"Wales"	"Permanent"	"Lyft Driver - Get Paid the Same Day with Express Pay"	"Wales - GBP"	"Permanent"	"Posted: Monday, 10 December 2018"	""	"What is Lyft? Lyft matches drivers with passengers who request rides through the Lyft smartphone app. Signing up to be a Lyft driver is the perfect opportunity for you to set your own schedule and be your own boss while earning extra money. Apply to drive today and start offsetting the costs of your car, covering this month's bills, or funding your dreams! Why Lyft? Keep All of Your Tips: Earn tips from your passengers and keep all of it -100% Make More Money: Prime Time pricing during peak hours means more $ for you Receive Payment Weekly: Money is deposited directly into your account weekly Friendly Community: Our community is full of awesome, respectful people How Lyft Driving Works Step 1: Open the app and turn on \"driver\" mode Step 2: Accept a passenger ride request Step 3: Pick up your passenger at their location Step 4: Drop off your passenger at their destination *Once the ride has completed, payment is processed automatically and you're ready for your next ride! Driver Requirements You're at least 21 years old You have a 4-door from 2004 or newer You own an iPhone or Android smartphone You have a clean driving record and auto insurance This opportunity is for an independent contractor. Driving with Lyft is perfect for a those looking for entry level work, contract work, part-time work, hourly work, seasonal work, temporary work,or for those looking for a flexible full time or part time opportunity. Be your own boss, hours are completely flexible - drive mornings, evenings, weekdays or weekends. Drive when you want, Drive more to earn more. Drive parttime or fulltime-it is your choice! You can also cash out instantly. No previous experience as a transportation driver, truck driver, taxi driver, shuttle driver, courier driver or delivery driver is necessary. We welcome those who have driven with other peer-to-peer ridesharing networks or on-demand jobs, gigs, opportunities such as Uber, Uber X, Uber Eats, Uber Pool, Uber XL, Uber Black, or other services like Amazon, Amazon Fresh, Amazon Flex, Caviar, Door Dash, Eat24, Favor, Google Express, GrubHub, Handy, Instacart, Luxe, Munchery, OrderAhead, Peach, Postmates, Seamless, Sprig, Shyp, Washio, Wingz, Gett, Juno, Flywheel, DoorDash, FedEx, UPS, or USPS. Our drivers come from all backgrounds, industries, job, gig, internship types ranging from driving to retail, customer service, creative industries and general labor. If you are an actor, actress, admin, agency, artist, assistant, barista, bartender, broker, bus driver, cab driver, cashier, chauffeur, cleaner, college student, customer service agent, chef, contract worker, cook, courier, designer, dishwasher, dog walker, driver, entrepreneurs, fitness trainer, food prep, food services, freelancer, handyman, hostess, insurance broker, instructor, intern, janitor, maid, maintenance, messenger, manager, management, musician, maid, office assistant, office administrator, photographer, private hire, professional driver, realtor, retail associate, sales associate, sales person, security, server, students, teacher, tutor, valet, veteran, waiter, waitress who is looking for a flexible part-time, Full time or summer gig, apply to drive with Lyft to supplement your income this summer! "	"Wales, UK"	"Logistics"	NA	"GBP"	"Lyft"	"Lyft"	"JS70FC34503FA578E45F4511066DC21EDEBE733AC48CDF937504/601940482"	"10/12/2018 13:02:57"	"http://www.jobserve.com/Gmhic"	"Graduate"
"Assistant Professor in the History of Science and/or Technology"	"GBP"	"United Kingdom"	"Permanent"	"Assistant Professor in the History of Science and/or Technology"	"United Kingdom - GBP"	"Permanent"	"Posted: Monday, 10 December 2018"	""	"Assistant Professor in the History of Science and/or Technology The role Based in one of the UK's leading centres for the study of history, you will make an important contribution to the development of a dynamic research culture, building on the expertise of a strong cluster of historians with interests in the history of science and/or technology.Making use of your own outstanding knowledge and the University and region's important resources in the field, you will carry out and publish excellent and original research.Passionate about the history of science and/or technology, you will help to develop and extend our suite of undergraduate and postgraduate modules, and share your enthusiasm through exceptional teaching.At Durham, you will benefit from a strong commitment to intra- and inter-disciplinary research, and from the resources of a host of specialist Research Institutes and Centres.You will also enjoy the advantages of a mentoring scheme to develop you as a historian, teacher and leader in the discipline and beyond.You will need A good first-degree, complemented by a PhD in the history of science and/or technology or a related subject (either completed, or currently in progress).The ability to produce world-class research, including a research plan which supports the activities of the department.The confidence to supervise PhD students.To be willing to develop successful research project proposals, with the scope to secure funding or generate income.Experience of delivering high-quality teaching across lectures and in smaller study groups, with the ability attain fellowship of the HEA.Confident leadership and communication skills, with the willingness to work collaboratively as part of a team. "	"United Kingdom"	"Science, Education"	NA	"GBP"	"Durham University"	"Durham University"	"JSC5715DF9CFF1/601652453"	"10/12/2018 09:05:18"	"http://www.jobserve.com/GmgRd"	"Graduate"
"Course Tutor, MA Culture, Criticism and Curation"	"38010.00 - 45603.00 Annual pro rata (22,806.00 - 27,361.80) GBP"	"St. Martins, Shropshire"	"Permanent"	"Course Tutor, MA Culture, Criticism and Curation"	"St. Martins, Shropshire - 38010.00 - 45603.00 Annual pro rata (22,806.00 - 27,361.80) GBP"	"Permanent"	"Posted: Monday, 10 December 2018"	""	"We are looking for a researcher-teacher-practitioner to join the course team of MA Culture, Criticism and Curation. Founded in 2012, MA CCC works intensively with students to develop creative and critical curatorial practices through research, collaboration and innovative forms of exhibition-making. We position curating as a means of developing agency as well as knowledge and skills, for individuals and communities to be able to make genuine contributions to the world, intellectually, socially and economically. As Course Tutor you will contribute to the delivery of academic standards. You will help maintain stimulating and nurturing learning and research environments for students and colleagues alike. You will actively link cultures and methods of research to practice, and practice to research. You will help build the international reputation of the course and enhance professional, academic and research partnerships. In this 1-yr fixed term role, the post-holder will contribute to a strategic priority to develop the course's curriculum in terms of diversity, internationalism and digital technology. Why choose us? University of the Arts London is a vibrant world centre for innovation, drawing together six Colleges with international reputations in art, design, fashion, communication and performing arts. The reputation of Central Saint Martins stems from the creative energy of its staff and students and the stellar achievements of its graduates nationally and internationally. Students and staff are continually alert to fresh challenge; they are curious and restless in developing beyond the expected norms of their subject and discipline.  Your profile Candidates should have a strong record of teaching, research and professional practice in their subject specialism. A postgraduate qualification in curating, history of art and design and/or cultural studies and analysis is essential (PhD desirable). You will have experience as a curator or project manager in the public and/or private sectors; of curriculum development; and you may be an inspired and innovative teacher. In return, University of the Arts London offers generous leave, an attractive pension and a commitment to your continuing personal development and training in an environment that encourages excellence, creativity and diversity. Relocation assistance is available. For further details and to apply please click the \"Visit Website\" button. Closing date: 6 January 2019. At UAL, everyone's identity matters. We are committed to creating a supportive and inclusive environment for all our diverse students, staff, and the creative and cultural sector partners with whom we engage. We aim to take every opportunity to progress equality and diversity, and celebrate the enrichment this brings to our community. Candidates are advised to submit applications early to avoid disappointment as we reserve the right to close vacancies prior to the advertised closing date. "	"St. Martins, Shropshire, UK"	"Media"	NA	"38010.00 - 45603.00 Annual pro rata (22,806.00 - 27,361.80) GBP"	"UNIVERSITY OF THE ARTS LONDON"	"UNIVERSITY OF THE ARTS LONDON"	"JS3573_6811688/576324125"	"10/12/2018 09:02:42"	"http://www.jobserve.com/GmgPa"	"Graduate"
"Assistant Professor in the History of Science and/or Technology"	"GBP"	"United Kingdom"	"Permanent"	"Assistant Professor in the History of Science and/or Technology"	"United Kingdom - GBP"	"Permanent"	"Posted: Monday, 10 December 2018"	""	"Assistant Professor in the History of Science and/or Technology The role Based in one of the UK's leading centres for the study of history, you will make an important contribution to the development of a dynamic research culture, building on the expertise of a strong cluster of historians with interests in the history of science and/or technology. Making use of your own outstanding knowledge and the University and region's important resources in the field, you will carry out and publish excellent and original research. Passionate about the history of science and/or technology, you will help to develop and extend our suite of undergraduate and postgraduate modules, and share your enthusiasm through exceptional teaching. At Durham, you will benefit from a strong commitment to intra- and inter-disciplinary research, and from the resources of a host of specialist Research Institutes and Centres. You will also enjoy the advantages of a mentoring scheme to develop you as a historian, teacher and leader in the discipline and beyond.You will needA good first-degree, complemented by a PhD in the history of science and/or technology or a related subject (either completed, or currently in progress). The ability to produce world-class research, including a research plan which supports the activities of the department. The confidence to supervise PhD students. To be willing to develop successful research project proposals, with the scope to secure funding or generate income. Experience of delivering high-quality teaching across lectures and in smaller study groups, with the ability attain fellowship of the HEA. Confident leadership and communication skills, with the willingness to work collaboratively as part of a team. Vacancy Reference: HIST19-55Download the full job description as a PDF ."	"United Kingdom"	"Education"	NA	"GBP"	"Durham University"	"Durham University"	"JSHIST19-55/601391368"	"10/12/2018 07:08:01"	"http://www.jobserve.com/GmgIX"	"Graduate"
"Lecturer Diploma in Professional Studies"	"21985.00 - 26376.00 Annual (pro rata 36,642 - 43,961) GBP"	"London"	"Permanent"	"Lecturer Diploma in Professional Studies"	"London - 21985.00 - 26376.00 Annual (pro rata 36,642 - 43,961) GBP"	"Permanent"	"Posted: Monday, 10 December 2018"	""	"This is a key role in the Design School/College and this post is seen as a key driver for the development of the course. The Diploma in Professional Studies (DPS) course is an optional year out in industry between the second and fourth year of an undergraduate course. The DPS offers students the opportunity to undertake up to three placements, secondments or freelance projects, within the year, from an extensive and worldwide list of internationally renowned design studios, advertising agencies, architectural practices, film production houses, publishing houses, media centres etc. Not only do students gain professional industry experience within the international design community but they also involve themselves with international charitable organisations working on and initiating a variety of activities. You will coordinate and deliver on Professional Practices unit for the students across the courses and develop new and relevant professional relationships with industry which will benefit student learning. Supporting the course leader in delivering the content of the course as required, you will develop and deliver disciplined, innovative and engaging lectures and seminars, contributing significantly to course development and assessment,and providing academic and pastoral support as necessary, monitoring student progress and maintaining appropriate records. Significant understanding of industrial contexts and placement experience is essential to this role. Why choose us?  London College of Communication is a pioneering world leader in creative communications education. With the communications sector constantly evolving at a rapid speed, we work at the cutting edge of new thinking and developments to prepare our students for successful careers in the creative industries of the future. Our course provision reflects the breadth of expertise housed within the most diverse creative agency including: journalism, advertising, PR and publishing; photography; film, television and sound; communications and media; graphic communication; spatial communication; design cultures; and interactive and visual communication. Your profile  We're looking for a candidate with relevant undergraduate teaching experience, a relevant qualification at undergraduate and postgraduate level associated with communication design or a closely related discipline or equivalent experience. The successful candidate should possess good interpersonal skills and the ability to work within a team as well as coordinate across different stakeholders, be a cross-disciplinary thinker as well as be an innovative teacher. They should also demonstrate digital literacy, in particular with expertise in areas of digital design, UX, AI, Interaction and Data visualisation and Information environments. Candidates should demonstrate subject knowledge as well as skills relevant to subject development within an academic, research and professional context. Candidates should also demonstrate a significant awareness and be able to access a network of industry contacts to support students experience while on their year out. For further details and to apply please click the \"Visit Website\" button. Closing date for applications is 10 January 2019. At UAL, everyone's identity matters. We are committed to creating a supportive and inclusive environment for all our diverse students, staff, and the creative and cultural sector partners with whom we engage. We aim to take every opportunity to progress equality and diversity, and celebrate the enrichment this brings to our community. Candidates are advised to submit applications early to avoid disappointment as we reserve the right to close vacancies prior to the advertised closing date. "	"London, UK"	"Education"	NA	"21985.00 - 26376.00 Annual (pro rata 36,642 - 43,961) GBP"	"UNIVERSITY OF THE ARTS LONDON"	"UNIVERSITY OF THE ARTS LONDON"	"JS3573_6825218/601217239"	"10/12/2018 07:07:54"	"http://www.jobserve.com/GmgIU"	"Graduate"
"Programme Manager - Maths and English"	"28940.00 - 34327.00 Annual GBP"	"City, Birmingham"	"Permanent"	"Programme Manager - Maths and English"	"City, Birmingham - 28940.00 - 34327.00 Annual GBP"	"Permanent"	"Posted: Monday, 10 December 2018"	""	" Do you like working in a challenging, but rewarding environment where each day is different and time flies?Would you like to make a difference in the future of a vulnerable adult?Have you ever thought of a career in prison education? HMP Birmingham's education department is looking for an experienced Functional Skills Maths and English Programme/Curriculum Manager to join their Milton Keynes College Offender Learning team to enhance the delivery of our Functional Skills Maths and English courses. As Functional Skills Maths and English Programme Manager you will be dedicated to delivering learning success, through effective leadership within our Maths and English programme. The vacancy would suit a highly motivated Programme/Curriculum Manager that specialises in Functional Skills Maths and English and has a positive can-do approach to education and the success of their students. The ideal candidate will have experience and success in their knowledge of Maths and English and experience managing a team.Main responsibilities for this role: Support teachers to action poor attendance and liaise with the Deputy Manager Data to report on poor attendance. Be aware of courses starting and ending each week and ensure that enrolments and completions are actioned and submitted in a timely manner. Ensure that Exams are scheduled and that resits are planned promptly as and when appropriate. Ensure all schemes of work are in place and match qualification criteria and support staff in the implementation and delivery of the scheme of work. Track teaching hours of all members of staff ensure they are not under or over delivering Ensure all display is relevant, personalised to learners, in date and in line with policy Update the staff board as necessary with daily reminders/regime/issues Track all DD time and ensure that it is used effectively Review the learning environment to ensure that it is clean tidy and free from risk Update the weekly predicted success spreadsheet for the English, maths & ESOL outcomes Regularly feedback to staff to ensure that everyone understands the direction of the department, what the next steps are, and how to improve. Accurately communicate any changes. To meet regularly with the English, maths and ESOL team and hold effective strand meetings.  Programme Manager - Functional Skills Maths and EnglishLocation: HMP Birmingham, B18 4ASHours: 37 hours per week, 52 weeks per yearSalary: £28,940 - £34,327 per annumClosing date: 17th December 2018Interview Date: 19th December 2018£2,000 Uplift available and reduction in normal timetabled teaching hours availableMilton Keynes College Rewards: 35 days annual leave, 3 additional days leave for Christmas to New Year closure and UK Bank Holidays Amazing discounts with NUS card or Blue Light Card, ranging from Eating Out, Shopping and Fashion, Health and Fitness, Music, Technology, Travel and Entertainment Access to an employee wellbeing platform with options to book free activities such as yoga, relaxation, boot camp, personal training and a health and wellbeing news hub Access to Teachers Pension Scheme with generous employer contributions Tax free childcare scheme Access to Continued Professional Development, including professional qualifications and a variety of training courses Save up to 32% off all bikes through our Cycle To Work Scheme 24 hours per day, 365 days per year Employee Assistant Support Programme Plus many more   About HMP Birmingham: Milton Keynes College operates on three sites within HMP Birmingham, East Education, West Education, and Vocational Training workshops, offering education to both mainstream and vulnerable prisoners.  The education department is made up of a 7 person management team, overseeing 4 strand areas, Functional Skills, Vocational Training, Personal and Social Development and Outreach. We offer Functional Skills in both Maths and English, ESOL, IT, Business, Hospitality, Barbering, Sports and Fitness, Employability Skills, Kick Start in Business, Art, Hospitality, Mentoring, Interpersonal Skills, Equality and Diversity, Electrical, Bench Joinery, Plastering, Car Valeting, Waste Management and Industrial Cleaning. We offer courses from Pre Entry right through to Level 2. Education Programmes are developed in partnership with the prison to offer a responsive and relevant curriculum, which includes work experience and work opportunities within the Establishment.  Our vision here at HMP Birmingham is to offer an outstanding education to enable effective and purposeful resettlement for all learners on release.\" \"Using Time, not Doing Time.\"  We want to make a difference to disadvantaged learners, to show that everyone has the potential to achieve and everyone deserves another chance, and the right support at the right time can be the difference in breaking the reoffending cycle.As a successful candidate you will: Have a minimum of level 2 in English & maths with a level 3 in the area of subject specialism. Be a qualified teacher with experience of delivery in the curriculum area. Possess a proven experience of managing a curriculum area. Have the ability to problem solve and find solutions that meet the need of the team and ensure customer satisfaction. Have commercial awareness to protect income streams and identify new opportunities. Possess the ability to analyse data and draw conclusions from information to inform interventions. Possess the ability to produce high-quality reports to senior managers. Have a high level of teaching expertise to ensure support provided to staff is relevant and effective. Have a can-do attitude and a willingness to work collaboratively to support improvement. Have experience of working with Ofsted and improving outcomes of English, maths & ESOL provision (Desirable) Have a good working knowledge of the main Microsoft applications including Excel. Possess experience of working with Awarding Organisations and knowledge of the regulations around examinations and assessment. (Desirable) Understanding the necessary employability skills required in the current UK economy. Evidence of providing high-quality effective programmes leading to outstanding success. Experience in data analysis. Experience in identifying, developing and sharing resources focused on teaching and learning. Experience in working with students who may have little experience of education and training (desirable). The requirement of this role is to work across the whole prison estate, on all wings where education is delivered.  More about the College: Milton Keynes College is proud to be an open and inclusive general Further Education College welcoming learners of all levels and delivering an exceptional educational experience. The College offers a broad range of qualifications with more than 3, - 18-year-old Full time students studying traditional A Levels, vocational courses, apprenticeships and Higher Education. In addition, the College delivers employability and key skills training programmes to 3,000 people in local community learning centres and is one of the largest providers of Offender Learning in England, working with 27 prisons across the East Midlands, South Central and West Midlands. Milton Keynes College is a committed safer recruitment employer. We take extreme care in ensuring the safety and welfare of children, young people and vulnerable adults. All positions, therefore, undergo a stringent vetting process to include DBS for all positions. "	"City, Birmingham, UK"	"Education"	NA	"28940.00 - 34327.00 Annual GBP"	"milton keynes college"	"milton keynes college"	"JS4513_68084/582523634"	"10/12/2018 07:07:51"	"http://www.jobserve.com/GmgIR"	NA
"Music Tutor Fellow"	"18800.00 Annual"	"United Kingdom"	"Contract/Permanent"	"Music Tutor Fellow"	"United Kingdom - 18800.00 Annual"	"Contract/Permanent"	"Posted: Sunday, 9 December 2018"	""	"Job Description: Music Tutor Fellow Start date: January, April or September 2019 Contract: Fixed term till end of August 2020 Salary: circa £18,800 per annum Hours: circa 8.00am to 5.30pm during school term time (with a lunch break) The role To provide inspirational music tuition and role modelling to the pupils who need it most at King Solomon Academy Key responsibilities To tutor individuals and groups of pupils as part of the string programme To support individuals and groups within classroom music lessons To mentor and coach pupils in the development of their self-confidence and aspirations for their future, in particular, their aspiration to go to, and excel at University To support pupils with Special Educational needs in or out of classes Helping to maintain/establish discipline across the whole academy. Outcomes and activities String lessons Deliver small group string lessons as part of the music team to all year groups, from age 7 to age 18, including GCSE instrumental lessons where appropriate Support (and where appropriate lead) ensemble class string lessons Support (and where appropriate lead) orchestra rehearsals Plan and deliver intervention during and beyond string sessions Observe, record and feedback information of pupil performance. Music lessons Assist with whole class teaching where appropriate, and support targeted pupils Provide administrative support to academy staff by ensuring teaching resources are prepared to an excellent standard and on time for classroom use. Coaching Coach pupils to promote better decision making, motivation and improved achievement inside and outside of music. Other  Supervise pupils in playgrounds, lunchrooms, etc. Maintain pupil and family confidentiality. Attend regular meetings and training, as required. Undertake other various responsibilities as directed by the Principal. Person specification: Music Tutor Fellow Qualification Criteria  Right to work in UK Qualified to degree level Grade 8 standard or equivalent on a string instrument Confidence in playing and teaching of either the Cello, Violin or Viola is desirable Experience Experience of working with young people or adults in a paid or voluntary capacity Experience of tutoring string instruments and leading ensemble work Behaviours Personal characteristics A desire to be a qualified teacher in the future Genuine passion and a belief in the potential of every pupil Helpful, positive, calm and caring nature Able to establish good working relationships with staff and pupils Able to follow instructions accurately but make good judgments and lead when required Motivation to continually improve standards and achieve excellence Specific skills Good communication skills, including written and oral Excellent numeracy and literacy skills Competent with computers and other technology Good administrative and organisational skills Able to understand and implement particular strategies and methods to help pupils to improve their learning and enjoyment of learning Able to deal with minor incidents, first aid, and the personal health and hygiene of the pupils Understands the importance of confidentiality and discretion Other desirable training and skills An interest in sport and the ability to lead sport sessions First Aid training Other  Commitment to the safeguarding and welfare of all pupils This post is subject to an enhanced Disclosure and Barring Services check "	"United Kingdom"	"Media, Education"	NA	"18800.00 Annual"	"KING SOLOMON ACADEMY"	"KING SOLOMON ACADEMY"	"JS3573_6824671/601651251"	"09/12/2018 17:10:47"	"http://www.jobserve.com/GmW6g"	NA
"Training Consultant/Lecturer in Bricklaying"	"For salary information, please contact a member of the Human Resources GBP"	"Hemel Hempstead, Hertfordshire"	"Permanent"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Online English Tutor"	"9.00 Hourly + paid Holidays GBP"	"United Kingdom"	"Permanent"	"Online English Tutor"	"United Kingdom - 9.00 Hourly + paid Holidays GBP"	"Permanent"	"Posted: Sunday, 9 December 2018"	""	"Are you interested in earning money by working just a few hours from your computer? We are hiring university students or graduates to lead online English conversations. All you need is a webcam and a headset with microphone. Our company EDUCASTREAM is a young and innovative French company, leader in the online language learning industry, whose services are already selected by the French Department of Education as well as numerous families and firms. Our method We offer a unique educational service through our leading videoconferencing system which allows oral, visual and written exchange between pupil and professor via Internet. The efficiency of this process is strengthened by the sharing of specific support fitted to this modern way of communication. Lessons are pre-planned by the company and written by a team of language experts. Our clients- Companies wishing their employees to improve for business purposes- Individuals (from 7 years old on) willing to improve their level for various purposes- Schools taking lessons collectively as part of the National Curriculum Your BenefitsBecoming a teacher for EDUCASTREAM is a great opportunity to develop your experience and skills through interactive conversations: get rewarded by your pupils' progress, learn through their experience and share your knowledge, without moving from your desk. "	"United Kingdom"	"Customer Services"	NA	"9.00 Hourly + paid Holidays GBP"	"EDUCASTREAM"	"EDUCASTREAM"	"JS2746673/600422539"	"09/12/2018 09:18:53"	"http://www.jobserve.com/GmRcA"	"Graduate"
"Basingstoke LSA"	"GBP"	"Basingstoke, Hampshire"	"Permanent"	"Basingstoke LSA"	"Basingstoke, Hampshire - GBP"	"Permanent"	"Posted: Saturday, 8 December 2018"	""	"Job Description Learning Support Assistant required in Basingstoke, North HampshireTeaching Personnel are currently recruiting a Learning Support Assistant on behalf of a Behaviour Management provision based in North Hampshire. This special needs school has been set up to provide a unique and specialist educational resource for students who do not have access or engage with mainstream education as a result of their complex Social, Emotional and Mental Health needs (SEMH).This wonderful school aims to:Provide a quality care and education facility and give young people who have had many setbacks, a fresh start in life.Encourage a 'can do' culture at the school and by recognising student's individual needs they are able to work with their particular strengths and help them achieve to their full potential.Use a Positive School Rewards System to encourage and motivate students to succeed academically and to manage their behaviour appropriately.Offer a range of qualifications and awards across the curriculum including: GCSEs, Entry Level Certificates, ASDAN COPE, The Duke of Edinburgh Awards, Functional Skills Certificates and the AQA unit awards.Build confidence and self-esteem through the use of praise and encouragement.Your role will include:Supporting the teacher with a class of 4 - 8 pupilsSupporting pupils with behavioural difficultiesWorking weekdays, with flexibility of part and full time roles (5 days per week is preferred)Working within the class as well as on a 1:1/2:1 basis, delivering work planned by the class teacherFor the right candidate, this role will start out as temporary, however there is the potential for permanent employment. Because of the nature of this role, it is essential you have experience supporting pupils with special needs or challenging behaviour.If you think you would be suited to this role, please contact Teaching Personnel on the details below.All applicants will require the appropriate qualifications and training for this role. Please see teachingpersonnel.com/faqs for details.All pay rates quoted will be inclusive of 12.07% statutory holiday pay.Teaching Personnel is committed to safeguarding and promoting the welfare of children. All candidates must undertake or have undertaken a valid enhanced Disclosure and Barring Service (DBS) check. Full assistance provided.For details of our privacy policy, please see teachingpersonnel.com/privacy -notice "	"Basingstoke, Hampshire, UK"	"Education"	NA	"GBP"	"Teaching Personnel"	"Teaching Personnel"	"JS8165BBBD/599779291"	"08/12/2018 09:06:03"	"http://www.jobserve.com/GmDag"	"Graduate"
"Teaching Assistants needed for daily supply work - Newham"	"62.00 - 80.00 Annual GBP"	"London"	"Unspecified"	"Teaching Assistants needed for daily supply work - Newham"	"London - 62.00 - 80.00 Annual GBP"	"Unspecified"	"Posted: Saturday, 8 December 2018"	""	"Nursery Nurse - General TA - Teaching Assistant - Learning Support Assistant Engage Education are currently searching for enthusiastic, engaging, fabulous Teaching Assistants who are looking for daily supply work in the London Borough of Newham. We are looking for those with experience ranging from nursery to year 6. Those with intervention or SEN experience are also urged to apply. Although we are looking for people for daily supply cover, this could lead to a longer term or permanent positions within our schools. To be considered for the position you must: Be able to work from 8:15 to 3:30pmHave a relevant Teaching Assistant qualificationHave strong behaviour managementHave a child's only DBS registered on the online update serviceEngage Education are a widely recognised, award winning education recruitment company. We pride ourselves on our high levels of customer service and professional development that we offer our teachers and support staff. We: Offer an excellent 'refer a friend' scheme that pays you £150 for each candidate you refer to us after they have worked and been paid for their first 10 daysPay in line with the Agency Worker Regulations (AWR) meaning you will be paid equally to a permanent employeeEnsure that you will have your own dedicated consultant who will provide ongoing support and guidanceGive you access for a wide range of CPD training through our in-house team of experienced senior leadersApplication Process Do you feel you meet the criteria for this exciting opportunity? If so, please either apply below or contact Engage Education directly. All applicants will require the appropriate qualification and training for this role. For teacher roles, we require a formally recognised teaching qualification. If you are not contacted within 2 working days, unfortunately, you have been unsuccessful for this role. However, we will keep your CV and continue to help you in your search for a job within education. Engage Education is committed to safeguarding and promoting the welfare of children. All candidates must undertake or have undertaken a valid enhanced Disclosure and Barring Service (DBS) check. Full assistance provided. By applying for this role, you are consenting to Engage Education Ltd storing your personal details in our fully encrypted database, in line with the new GDPR requirements. "	"London, UK"	"Education"	NA	"62.00 - 80.00 Annual GBP"	"Engage Partners Limited"	"Engage Partners Limited"	"JS3561_36565442/599801056"	"08/12/2018 09:03:53"	"http://www.jobserve.com/GmDYJ"	NA
