"jobResultsTitle"	"jobResultsSalary"	"jobResultsLoc"	"jobResultsType"	"jobpositionlink"	"location_salary"	"job_type"	"posted_date"	"last_view"	"skills"	"location"	"industry"	"category"	"start_date"	"rate"	"recruiter"	"contact"	"ref"	"posted_date"	"permalink"	"company_summary"	"duration"
"Product Engineering Manager - DevOps"	"£500 - £800 per Day"	"London"	"Contract"	"Product Engineering Manager - DevOps"	"London - £500 - £800 per Day"	"Contract"	"Posted: Wednesday, 5 December 2018"	""	"Product Engineering Manager - DevOpsWe are looking for a Product Engineering Manager - DevOps for a blue chip client based in Central London. The aim of this Product Engineering Manager will be to move towards a fully agile capability, empowered and autonomous cross-functional environment with end-to-end automated tooling chains to improve specific metrics across all the units of the company.Responsibilities/Skills:Liaisons and stakeholder management at 'C' level and Head of Technology (HoT) and Business Board of Directors to make sure all efforts are in alignment with business goals and outcomesDevelop strong relationships across all Business Unit, key customers and 3rd party suppliersWork closely with the divisional Head of Delivery and Lead POs to ensure you have the necessary visibility to oversee product strategy and roadmap executionEnsure the commercial vision is well understood by the product and delivery team and is being actively re-enforced throughout the teamAbility is influence Business and also where necessary challenge the decisionResponsible to monitor Cost against budgetOffer strong leadership to the product & delivery team helping to resolve problems quickly and efficientlyCapability to transform the organization into futuristic DevOps and Distributed Agile worldExperience of delivering large Data Programs for global Customers with ability to work with cross-functional and agile teamsAccelerate our transition into squads organised in product groups.Provides and is accountable for the engineering leadership of the squads and product groups.Drives a culture where the squads become self-organising and self-improving.Develops and coaches the colleagues within each squad helping them build their personal development plans.Partners and supports Sainsbury's in recruitment to backfill the leadership team either via recruitment or the development of squad colleagues.Partners and supports Sainsbury's in the development of our associate engineer program.Partners and supports our product owner community in agile ways of workings.Actively engage more widely in our communities of practice.Nice to Have:Retail domain experienceData Science and Machine LearningCloud Technologies (AWS)DevOps toolset knowledgeProduct Engineering Manager - DevOps - 6 month contract - London - Product Engineering Manager - DevOps"	"London, UK"	"IT"	"Executive"	"ASAP"	"£500 - £800 per Day"	"Tecknuovo Ltd"	"Sophia Lewis "	"JS-SL1827S"	"05/12/2018 16:40:44"	"http://www.jobserve.com/GlpNL"	NA	"6 months"
"Cloud Solutions Architect"	""	"Manchester"	"Permanent"	"Cloud Solutions Architect"	"Manchester"	"Permanent"	"Posted: Friday, 7 December 2018"	""	"You will be familiar with major cloud platforms, and while you will have deep technical skills, you will also be strongly customer-focused, recognising the impact on the end user experience. You will be highly collaborative, at heart a team-player, always keen to engage with other technical experts across the organisation. You will not be happy just to do things the way they always have been done, but be at the leading edge of learning to work with new technologies, partners and adopting new ways of working.The role will include the following tasks:Technical specification and design of a portfolio of connected car servicesHelp shape technical best practicesIn conjunction with product owners, systems engineers and other business stakeholders, take a leading role in developing the best connected car solutionsDrive the creation of prototypes and proofs of conceptsEnsuring the scalability and robustness of all created servicesDefine and create APIs for the created servicesWork and engage with ecosystem players, external data sources, platform providers and other third parties to create compelling data-driven applicationsEnsure security and data privacy business needs are metHelp define scope, interfaces and estimate project development effortEssentialsUnderstanding and experience of emerging cloud services and data architectures, such as serverless services, IoT services, telematics, mobile services.Experience as an architect or software development lead for cloud-hosted software, creating application software and developing and specifying associated APIs.Experience in working in an agile software development environmentExperience and Qualifications RequiredA university degree in Computer Science or a related subjectExperience of creating consumer productsExperience working with Cloud based architectures/services (eg AWS, Azure, GCP)Understanding of software security, threats, vulnerabilitiesUnderstanding of Analytics and Data ModellingExperience with RESTful servicesExperience with Continuous Integration PlatformsExcellent teamwork skillsExcellent communication skills, able to simplify complex conceptsIn-depth experience in programming in one language - node.js, Java, PythonExperienced in working in an Agile environment, with agile tools and in a Matrix structured organisation.Desirable Experience and QualificationsPrevious experience with Automotive and vehicle systems eg Telematics, Connected ServicesExperience working with a number of agile workflow tools including: JIRA, Confluence, agile kanbansExperience at working with agile at scale using frameworks such as SAFe or LeSSBig Data experienceExperience working with Machine Learning or other branches of Artificial IntelligenceExperience working with and managing complex stakeholder relationshipsBenefits:Bonus (Individual Performance Payment)Pension: Contribution by employee 4% - Company 8%, Contribution by employee 5% - Company 9% or Contribution by employee 6% - Company 10%Privilege Discount Scheme - up to 20% discount on Jaguar Land Rover for employee and family -discounts on Ford - amount varies by modelYearly pay reviewFlexible Working arrangementsCanteen facilitiesOccupational Health services26 days holiday + 8 days statutoryChildcare VouchersEmployee Discount offers for family and leisure activities"	"Manchester, UK"	"IT, Engineering, Logistics"	NA	NA	NA	"Experis IT"	"Oliver Hurved "	"JS-BBBH94565"	"07/12/2018 15:28:35"	"http://www.jobserve.com/Gl6MF"	NA	NA
"Full Stack JavaScript Developer - Node.js + React- Green Energy"	"£50k - £75k per annum"	"London"	"Permanent"	"Full Stack JavaScript Developer - Node.js + React- Green Energy"	"London - £50k - £75k per annum"	"Permanent"	"Posted: Tuesday, 4 December 2018"	""	"Stack:JavaScript, React, Typescript, Node.js, Microservices, Kubernetes The company:A company focussed on the delivery of renewable energy and helping homes across the UK drastically reduce their carbon foot print. One of the 1st companies in the UK to provide 100% of their electricity through renewable sources (and still only one of 3 to do so). They are tackling greener gas next and already source part of their supply through biomethane. Green Energy is not just part of what they do it is one of the fundamentals of who they are.The environment/Culture:Incredible offices in a trendy part of East London populated with talented people from a range of disciplines united by their mission to make the world a greener place. If you are bored of designing web APIs to help E-commerce or betting companies part consumers from their cash, ask yourself if you might not be a lot happier working in technology that has the lofty but not impossible goal of making the world a slightly better place.The role:Working in one of 6 multidiscipline pods you will use your software engineering skills to solve a range of problems. Either for customers or resolving operational issues for the company itself. You will be working closely with energy experts and data scientists Embedded in your team to evaluate how improved technology can create further efficiencies reducing cost to customers. The company are also currently investigating how to apply machine learning to some of the oldest problems in the energy industry. What experience is required?2 years + of Full Stack Software development experienceStrong JavaScript knowledgeExperience of Node.js (desirable)Experience of working in an CI/CD environment"	"London, UK"	"IT"	NA	"ASAP"	"£50k - £75k per annum"	"Tecknuovo Ltd"	"Oliver Short "	"JS-1738"	"04/12/2018 07:56:51"	"http://www.jobserve.com/GfAix"	NA	NA
"Principle-Full-Stack-JavaScript-Developer"	"£70k - £90k per annum"	"London"	"Permanent"	"Principle-Full-Stack-JavaScript-Developer"	"London - £70k - £90k per annum"	"Permanent"	"Posted: Thursday, 6 December 2018"	""	"Stack:JavaScript, React, Typescript, Node.js, Microservices, KubernetesThe company:A company focussed on the delivery of renewable energy and helping homes across the UK drastically reduce their carbon foot print. One of the 1st companies in the UK to provide 100% of their electricity through renewable sources (and still only one of 3 to do so). They are tackling greener gas next and already source part of their supply through biomethane. Green Energy is not just part of what they do it is one of the fundamentals of who they are.The environment/Culture:Incredible offices in a trendy part of East London populated with talented people from a range of disciplines united by their mission to make the world a greener place. If you are bored of designing web APIs to help E-commerce or betting companies part consumers from their cash, ask yourself if you might not be a lot happier working in technology that has the lofty but not impossible goal of making the world a slightly better place.The role:Working in one of 6 multidiscipline pods you will use your software engineering skills to solve a range of problems. Either for customers or resolving operational issues for the company itself. You will be working closely with energy experts and data scientists Embedded in your team to evaluate how improved technology can create further efficiencies reducing cost to customers. The company are also currently investigating how to apply machine learning to some of the oldest problems in the energy industry.What experience is required?6+ years of Full Stack Software development experienceJavaScript knowledgeExperience of Node.js (desirable)Experience of working in an CI/CD environment"	"London, UK"	"IT"	NA	"ASAP"	"£70k - £90k per annum"	"Tecknuovo Ltd"	"Lucy Wright"	"JS-1738"	"06/12/2018 10:11:44"	"http://www.jobserve.com/GlwwN"	NA	NA
"Team Lead Developer - Full Stack - Permanent"	"£65k - £75k per annum"	"City of London"	"Permanent"	"Team Lead Developer - Full Stack - Permanent"	"City of London - £65k - £75k per annum"	"Permanent"	"Posted: Wednesday, 5 December 2018"	""	"Team Lead Developer - Full Stack - PermanentLocation: LondonOverviewThe Full Stack Team Lead Developer is a key role, leading the development capability for both the Legacy and new emerging technologies within the IT department for a Global Professional Services Firm based in Central London. This will support the delivery of Business Transformation across the organisation and to clients. Focusing on progression and innovation of user-centric digital products to drive improvements and efficiencies across the business.The Team Lead Developer will work closely with the business relationship management, architects, solution design teams and agile project manager to build and deliver a tactical digital & innovation portfolio workstream.  Key Responsibilities:Hands on full-stack developer, including strong Front End development capability and a good understanding of UXManagement responsibility of a small team of developers and one UX/UI designerResponsible for building, maintaining and supporting both enterprise and client facing applicationsCollaborating with Business Relationship Managers and Solution Designers to turn concepts into practical solutions for relevant business challengesTo build and deliver a balanced portfolio of strategic and tactical digital innovation projectsPrototyping, piloting, development & scaling of user-centric digital products as well as implementing new & emerging technologies to drive efficiencies and improvement across the businessScan and leverage cross-industry trends in new & emerging technologies such as artificial intelligence, machine learning and data science to apply in the context of accountancy and professional servicesAct as technical point of contact when collaborating with external vendor partners and work with them to leverage their development capabilitiesDevelopment Leadership - work with the senior technical manager to create best-practice software development processesContribute to thought leadership by keeping up-to-date on new approaches, techniques and tools and take account of changes and trends in technology, the market-place and in the business and propose changes to future plans accordinglyMentor and support junior developers Key Skills/Experience:Proven track record of successfully building and delivering digital products (mobile & web apps and services) to market using agile methodologiesKey development skillsets: C#, .NET platform, JavaScript, HTML/CSS, Azure PaaS (Azure Functions; Azure Logic Apps; Cosmos DB; Azure App Service; ARM templates), SharePoint & ReactExtensive experience with full Microsoft technology stackExperience with Office 365 including PowerApps, Flow; SharePoint OnlineExperience of authentication, access and identity management technology using Azure ADExperience with cloud platforms, especially Microsoft AzureExperience of application integration at the various levels application, application interface or data layerExperienced in modern DevOps methodologies and continuous integration using GitExperience of test driven development preferredFin-tech or Reg-tech product development experience preferreDemonstrate a good understanding of User Experience methodology and its importance in digital product developmentBSc/MSc in Computer Science with a required minimum of 6 years of applicable industry experience strongly preferred)This is an incredible opportunity to join a progressive IT department at a leading Professional services firm and make a real imprint on the way the firm will move forward in the future. Please send your CV to Alex Simmons for immediate consideration."	"City of London, UK"	"IT"	NA	"ASAP"	"£65k - £75k per annum"	"Marks Sattin"	"Alex Simmons "	"JS-ASI747500"	"05/12/2018 13:27:23"	"http://www.jobserve.com/Glnfo"	NA	NA
"Take a step into the future with London Market Machine learning opport"	"GBP"	"London"	"Permanent"	"Take a step into the future with London Market Machine learning opport"	"London - GBP"	"Permanent"	"Posted: Friday, 7 December 2018"	""	"Fairbank Partners are working with a London Market general insurer in their search for a data science/pricing analyst to sit in their Technical Pricing team. The opportunity: Heavily focused towards Data Science to enhance pricing and other functions in the business Apply machine learning and statistical techniques to draw insights on insurance products (retail and commercial) Full actuarial study support The ideal candidate: Skilled in R/Python Excellent academic background Pricing experience To discuss this role, or to explore your career options, please submit your CV or contact Daisy Hector in confidence on . Fairbank Partners has access to a wide range of actuarial jobs and acts as an employment agency. "	"London, UK"	"Other"	NA	NA	"GBP"	"FAIRBANK PARTNERS"	"FAIRBANK PARTNERS"	"JS7286_83930/598778305"	"07/12/2018 16:01:37"	"http://www.jobserve.com/Gl6Tl"	NA	NA
"Business Data Analyst"	"60k Annual 00 GBP"	"City, London"	"Unspecified"	"Business Data Analyst"	"City, London - 60k Annual 00 GBP"	"Unspecified"	"Posted: Thursday, 6 December 2018"	""	"Birch & James is partnered with an outstanding machine learning and AI driven data consultancy firm who are challenging traditional big 4 consultancy with innovation and outside of the box delivery science. We are looking for Business Data Analysts who are ambitious, motivated, innovative, and organised. Our client is a rapidly growing organisation that marries cutting edge technology with large scale transformation/change management. With a team of world class technical consultants they are delivering significant data driven changes within the financial services industry. Our client use techniques such as machine learning and artificial intelligence to help teams to foresee issues, improve productivity and deliver efficiently. We are looking for outstanding Business Data Analysts who have a drive to be part of something disruptive and ground-breaking. Key Requirements: 3+ years experience as either a data analyst or business analyst in Consulting/SI/Commercial/BankingStrong data utilisation and stakeholder management skillsGathering, challenging, documenting and presenting requirements in an agile transformation programmeStrong ability in using SQLCommercial experience evidencing creative, innovative or unique utilisation of data & analytics.Benefits: Be a part of a world class teamWork from home on Fridaysoutstanding work life balance challenging the traditional consultancy modelAttractive basic salary + sharesPersonal development enrolmentPersonal growth coachingWork with most cutting edge technologiesPension SchemePrivate HealthcareGym membershipUber for business All successful applicants will be contacted within 48 hours.  "	"City, London, UK"	"Consulting"	NA	NA	"60k Annual 00 GBP"	"Birch & James Associates Limited"	"Birch & James Associates Limited"	"JS3561_36720522/590369635"	"06/12/2018 09:10:46"	"http://www.jobserve.com/Glwak"	NA	NA
"Data Scientist - Non-life Pricing"	"GBP"	"London"	"Permanent"	"Data Scientist - Non-life Pricing"	"London - GBP"	"Permanent"	"Posted: Friday, 7 December 2018"	""	"Our client is seeking a talented data scientist to join its pricing team where you will develop and apply data science, machine learning and other statistical techniques to gain insights into insurance products. Working closely with technical pricing analysts and other data analysts elsewhere in the business, you will be responsible for expanding data processing and technical modelling framework. In addition, you will establish efficient ways of implementing segmentation and predictive models whilst ensuring that reusable data assets build smoothly on a regular basis. With exceptional statistical skills, the successful candidate will possess experience of building predictive models using a wide variety of tools and techniques. Advanced experience of commercial data science or analytics software (eg Python, R, SAS/WPS, MATLAB etc.) also required. Please contact us to discuss this vacancy or for an informal discussion regarding your career goals. We are very happy to perform bespoke research on your behalf. David Ellis, Associate Director M: (0)  E:  "	"London, UK"	"Other"	NA	NA	"GBP"	"Star Actuarial Futures"	"Star Actuarial Futures"	"JS7286_82872/598778307"	"07/12/2018 15:20:32"	"http://www.jobserve.com/Gl6Jf"	NA	NA
"Data Scientist - Non-life Pricing"	""	"London"	"Permanent"	"Data Scientist - Non-life Pricing"	"London"	"Permanent"	"Posted: Monday, 3 December 2018"	""	"Our client is seeking a talented data scientist to join its pricing team where you will develop and apply data science, machine learning and other statistical techniques to gain insights into insurance products.Working closely with technical pricing analysts and other data analysts elsewhere in the business, you will be responsible for expanding data processing and technical modelling framework.In addition, you will establish efficient ways of implementing segmentation and predictive models whilst ensuring that reusable data assets build smoothly on a regular basis.With exceptional statistical skills, the successful candidate will possess experience of building predictive models using a wide variety of tools and techniques.Advanced experience of commercial data science or analytics software (eg Python, R, SAS/WPS, MATLAB etc.) also required."	"London, UK"	"Finance"	NA	NA	NA	"Star Actuarial Futures"	"Star Actuarial Futures"	"JSSTAR5329/593978963"	"03/12/2018 14:20:46"	"http://www.jobserve.com/GlP1y"	NA	NA
"Pricing Analyst/Data Scientist"	"GBP"	"City, London"	"Permanent"	"Pricing Analyst/Data Scientist"	"City, London - GBP"	"Permanent"	"Posted: Saturday, 8 December 2018"	""	"An established insurer is looking for a skilled Data Scientist to work within the Technical Pricing team. The responsibilities of this role include developing and applying data science, machine learning and statistical techniques in order to provide insight into large and diverse data-sets. The candidate will assist in the expansion and development of the data processing and technical modelling framework. Great communication skills are required, as the candidate will be working alongside the Pricing, marketing, operations and counter fraud teams. As well as this, the candidate must be able to articulately explain data analysis results to stakeholders. The ideal candidate will have a strong academic background, having received a Masters or Doctorate in a mathematical or statistical discipline (including computer science). Exceptional statistical skills are required, having experience with building predictive models, eg linear or logistic regression, gradient boosted machines, random forest, regularisation, neural networks. The candidate should have experience in data manipulation, commercial data science/analytics software, coding languages and have knowledge of relevant development environments, Shell Scripting and version control.Eames Consulting is acting as an Employment Agency in relation to this vacancy. "	"City, London, UK"	"Other"	NA	NA	"GBP"	"Eames Consulting"	"Eames Consulting"	"JS7286_85379/599836771"	"08/12/2018 09:09:16"	"http://www.jobserve.com/GmDdB"	NA	NA
"NLP Scientist"	"GBP"	"London"	"Permanent"	"NLP Scientist"	"London - GBP"	"Permanent"	"Posted: Tuesday, 4 December 2018"	""	"Functional Area: FA - FinanceEstimated Travel Percentage (%): Up to 25%Relocation Provided: NoAIG Europe (Services) LimitedScience team at AIG develops AI-first products (apps and services that use machine learning to inform and assist their users) for both insurance and investment arms of AIG.As a critical role in Sciences success, we are looking to hire NLP scientists - with Deep Learning expertise \" to join our teamMain duties:Employ the best of NLP (and Deep Learning) research for solving business problems - disrupting the current practice in insurance and investment.Build and refine algorithms that can find useful patterns in large multi-modal data (particularly, text, conversations, and transactional data).Provide the business with new product ideas, as well as data-driven apps, insights and strategies.Communicate (both oral and written) with colleagues and stakeholders (both internal and external).For more senior candidates: Lead, inspire and mentor junior scientists and research assistants/interns.Day-to-day activities include, amongst others:o Core scientific research and development in NLP, machine learning, deep learning, text analytics, and data miningo Empirical experimentso Machine learning engineeringo Data engineeringo Resource developmento Application developmento Collaboration with the rest of the team (eg machine learning scientists, full-stack developers, test engineers, product managers, project managers, and higher business functions) within specific projects and for specific productsRequired AttributesBoth senior candidates (eg, with years of post-doctoral and/or commercial experience) and junior candidates are welcome to apply; we have and will offer positions appropriate to expertise and level of experience.The minimum required skills include:An advanced degree in a numeric discipline (eg, Statistics, Machine Learning, Computer Science, Engineering, and Physics).Completion of one significant project (equivalent of a PhD research project, and/or a viable commercial product) in one or more of the hiring themes.Experience in core NLP and text analytics tasks and application areas (eg, text classification, topic detection, information extraction, Named Entity recognition, entity resolution, Question-Answering, dialog systems, chatbots, sentiment analysis, event detection, language modelling).Scientific expertise, strong track record, and real-world experience in Deep Learning, especially with hands-on experience in hyper-parameter tuning and deep construction/distribution (eg, architecture design in CNN/RNN/LSTM, attention mechanisms, parameter initialization, activation, normalization, and optimization).Expertise in programming (eg, Python, C++ or Java/Scala) and computing technologies (high-performance computing, eg, CUDA).Ability to use existing deep/machine learning libraries (eg, TensorFlow, Torch, Theano, Caffe, scikit-learn, Deeplearning4j, and Chainer).Familiarity with existing Open Source NLP libraries and utilities (eg, Stanford CoreNLP, spaCy, fastText, AllenNLP, PyTorch-NLP, Gensim, word2vec, GloVe). Experience in mining large-scale, multi-domain text corpora and streams.Experience with the data and platform aspects of the projects.Review, direct, guide, inspire the research of the more junior scientists in the team (especially applicable to more senior candidates).An ideal candidate (is not required to, but) will also haveTrack record in integrating deep learning with Real Time computing (including mobile apps and Front End systems).Experience in employing deep learning in a commercial setting \" in collaboration with product development teams.Experience in one or more the following: knowledge extraction and knowledge graphs; text summarisation; semantic role labelling; information retrieval; Natural LanguageGeneration; NLP resource development and management, crowdsourcing; NLP evaluation and testing.Publication record in (and willingness to represent AIG in) top machine learning and NLP journals (eg, CL, NLE, AI, TPAMI, IJCV, and JMLR) and conferences (eg, N.I.PS, ICML,ACL, EMNLP, NAACL, EACL, COLING, LREC, CoNLL, IJCNLP, ICLR, and IJCV).Experience of working with engineering and design/product teams.Broad knowledge of machine learning (including topics such as graph theory, hierarchical modeling, and Bayesian inference).Practical experience of modern big-data computing ecosystems (eg, Apache Spark).The ability to engage with business stakeholders (with excellent oral and written communication skills).The role is based in London and paying a competitive salary and bonus. The closing date for applications is 27th December 2018.It has been and will continue to be the policy of American International Group, Inc., its subsidiaries and affiliates to be an Equal Opportunity Employer. We provide equal opportunity to all qualified individuals regardless of race, color, religion, age, gender, gender expression, national origin, veteran status, disability or any other legally protected categories. At AIG, we believe that diversity and inclusion are critical to our future and our mission \" creating a foundation for a creative workplace that leads to innovation, growth, and profitability. Through a wide variety of programs and initiatives, we invest in each employee, seeking to ensure that our people are not only respected as individuals, but also truly valued for their unique perspectives. "	"London, UK"	"Science"	NA	NA	"GBP"	"AIG"	"AIG"	"JSJR1807865/593977560"	"04/12/2018 15:28:33"	"http://www.jobserve.com/GlbxS"	NA	NA
"Data Science/Pricing - Based in Central London"	"GBP"	"London"	"Permanent"	"Data Science/Pricing - Based in Central London"	"London - GBP"	"Permanent"	"Posted: Thursday, 6 December 2018"	""	"Fairbank Partners are working with a Central London insurer to source a Part Qualified with a keen interest in Data Science to join the Technical pricing team. The opportunity: Excellent chance to join a specialist niche insurer Work across various lines of business, including commercial Learn and use machine learning/data science techniques to enhance pricing Use R and Python Actuarial study support can be offered for those who want it The individual: Junior analyst with pricing experience Experience in R and Python is an advantage  "	"London, UK"	"Finance"	NA	NA	"GBP"	"FAIRBANK PARTNERS"	"FAIRBANK PARTNERS"	"JS7286_83939/598778686"	"06/12/2018 11:09:10"	"http://www.jobserve.com/GlxDi"	NA	NA
"Pricing Excellence"	"GBP"	"London"	"Permanent"	"Pricing Excellence"	"London - GBP"	"Permanent"	"Posted: Thursday, 6 December 2018"	""	"Join the London-based team of this leading global business in a pricing role with a specific focus on commercial lines. A P&C background in an insurer or Lloyd's syndicate is ideal, together with experience of dealing with vast amounts of data, with a view to a commercial focus. Any exposure to machine learning and data science will be helpful, as is knowledge of pricing software. A creative, innovative and rigorous analytical approach is well-suited to success in this team. "	"London, UK"	"Finance"	NA	NA	"GBP"	"Star Actuarial Futures"	"Star Actuarial Futures"	"JS7286_82429/598778721"	"06/12/2018 11:08:50"	"http://www.jobserve.com/GlxDP"	NA	NA
"Business Analyst | Fast-Growth Fintech Software Provider"	"GBP"	"London"	"Permanent"	"Business Analyst | Fast-Growth Fintech Software Provider"	"London - GBP"	"Permanent"	"Posted: Wednesday, 5 December 2018"	""	"Job Description Business Analyst |Fast-Growth Fintech Software Provider | LondonHarmonic are delighted to be recruiting on behalf of one of the most innovative Fintech SAAS start-ups in the UK with utilising Machine Learning and Artificial Intelligence technology. Due to their rapid growth of the last 2 years (400%) they are searching for a Business Analyst.They pride themselves on hiring the most dynamic and intelligent people in the market to support the business as it scales. In terms of culture everyone is young, passionate and sociable.The Role:Joining the company as a Business Analyst, you will be given the chance to shape ideas and define technology that disrupts the market. You would drive real improvements to the way that the business operates. The Business Analyst will work closely with internal and external stakeholders to crystallise business requirements and create accurate specifications.Duties:As the Business Analyst your daily duties will involve:Elicit, validate and consolidate the business requirements, that will influence the business solution designWork with the internal team and business partners to improve product, service and operational processesManage client engagements, relationships and delivery expectations.Create, review and analyse detailed documentation of business systems and user needs.Review technical documents with project staff to ensure business requirements are adequately met.Market monitoring and system benchmarking relative to industry leading solutions.What we need to see:At least 3 years of proven business analysis experience - working with business and IT stakeholders to transform business processes, drive efficiency and deliver robust solutions.Strong communication skillsGood knowledge of MS PackagesSalary: £40-50kIf you are interested - to be considered for the role please forward your CV or ring .Please feel free to circulate this with any friends or contacts that may be interested.Follow us on  "	"London, UK"	"Consulting"	NA	NA	"GBP"	"Harmonic Group Ltd"	"Harmonic Group Ltd"	"JSB459BA2A/597175297"	"05/12/2018 18:32:11"	"http://www.jobserve.com/GlqIO"	NA	NA
"Senior Data Analyst"	"Competitive Salary plus excellent benefits GBP"	"Milton Keynes, Buckinghamshire"	"Permanent"	"Senior Data Analyst"	"Milton Keynes, Buckinghamshire - Competitive Salary plus excellent benefits GBP"	"Permanent"	"Posted: Saturday, 8 December 2018"	""	"Senior Data AnalystWe're looking for the right person to join our Analytics team, who has a passion for data, and is looking to develop in the largest non-food retailer in the UK. We have always been known as the place you get anything, and with hundreds of stores both on the high street and in Sainsbury's, why not a new career?Sainsbury's Argos has built its own Data Science and Machine Learning capability to automate and improve the millions of daily decisions required to provide great availability of products to our customers across multiple fulfilment propositions and at a competitive price. As a Data Analyst in the Commercial Supply function, you will join a team building predictive and prescriptive models to optimise commercial supply trade-offs, specifically but not limited to demand forecast, store assortment, inventory and customer service optimisation.What will you do?You will apply best-practice analytical techniques to procure, transform, prepare and store data for advanced analytics projects. Apply advanced analytical techniques to perform statistical analyses, develop predictive, prescriptive analytics and simulation/optimisation models. You will support the delivery of analytics-driven solutions, for instance by helping with data input quality checks or model output validation, working with IT and cross-disciplinary teams within the business.What are we looking for?A self-starter educated to degree level in a strongly mathematical subject who has:Curiosity and is eager to learn, develop and progress;A positive can-do attitude;Excellent problem-solving capability;An ability to work quickly and accurately under pressure with attention to detail.What do you need to know?Good coding skills (for example Python, R, VBA, C++) - we use Python in the team;Knowledge and understanding of database querying (eg Microsoft SQL, PostgreSQL, Access);Understanding of basic optimisation and/or forecasting algorithms (linear programming, linear regression, clustering algorithms, etc.).What will I gainAn opportunity to increase your data science and machine learning skill-set;Work with interesting problems;Be part of a team using cutting-edge technology. "	"Milton Keynes, Buckinghamshire, UK"	"Retail"	NA	NA	"Competitive Salary plus excellent benefits GBP"	"ARGOS"	"ARGOS"	"JS6382_1884661/599779832"	"08/12/2018 13:02:59"	"http://www.jobserve.com/GmELs"	NA	NA
"Insurance-focused Data Engineer, Star Exclusive"	"GBP"	"London"	"Permanent"	"Insurance-focused Data Engineer, Star Exclusive"	"London - GBP"	"Permanent"	"Posted: Saturday, 8 December 2018"	""	"Star Actuarial is working with a highly unique London-based insurance business looking to hire an experienced data engineer. This hands-on role within a small and tight-knit team will provide leadership on data strategy across the business.  You will have the ability to develop and implement data analytics structures and capabilities from scratch. With a culture of continuous refinement and improvement, you will work across a variety of individual areas, each with its own characteristics and drivers. Excellent future growth potential exists, with a view to recruiting a number of data scientists to support data analytics tasks utilising the framework you create. Experience within a similar context is a must, particularly with any knowledge of machine learning techniques and other cutting edge tools that can be creatively deployed to create additive and actionable business insights. A natural collaborator and an individual with a hands-on approach would suit the team well. This is a role for a candidate invested in the long-term, and someone who would want to share and participate in the growing success of this business. Contact us now for more insight into this incredible opportunity. Lance Randles, Partner M: (0)  E:  "	"London, UK"	"Other"	NA	NA	"GBP"	"Star Actuarial Futures"	"Star Actuarial Futures"	"JS7286_82833/599836900"	"08/12/2018 09:09:20"	"http://www.jobserve.com/GmDdD"	NA	NA
"Data Solution Consultant - AWS, Data Modelling, Big Data"	"GBP"	"Bromley, London"	"Permanent"	"Data Solution Consultant - AWS, Data Modelling, Big Data"	"Bromley, London - GBP"	"Permanent"	"Posted: Friday, 7 December 2018"	""	"For this financial services organisation we are looking for Data Solution Consultant to work closely with their Chief Data Office who is leading the transformation for creating a data-driven organisation to use data in every decision and customer experience to obsessively make insurance much easier and better value for customers. Chief Data Office is working closely with the businesses to build a new large-scale, cloud hosted, secure, and consolidated data and analytics platform to enable our users to interact with all their data from a single trusted platform. The platform leverages the economics of big data, cloud elasticity, Machine Learning (ML)/Artificial Intelligence (AI) automation, and permissioned data sharing to turn information into business insights and address business and operational challenges. You will have the opportunity to work on complex problems, designing high performance solutions that will run on top of our cloud based big data platform. Experience Expert knowledge of Datamodelling and understanding of different data structures and their benefits and limitations under particular use cases, with good knowledge of Big Data. Expert-level proficiency in one of the programming languages like Java, Python, R. Understanding and experience of AWS cloud storage and computing platform (especially S3, Athena, Redshift, Glacier, EMR, EC2). Hands-on experience with stream data processing framework like Apache Spark or Flink. Demonstrated experience of working on various data integration tools like Talend, Pentho, Informatica for both ETL as well as ELT processing. Working experience of data preparation tools like SAS, Alteryx. Experience on any one of BI tools such as Tableau, Qlik, Looker. Solid understanding of Enterprise patterns and applying best practices when integrating various inputs and outputs together at scale. Knowledge of software best practices, like Test-Driven Development (TDD) and Continuous Integration (CI) Understanding of DevOps principles, tools, and the intersection with cloud architecture. Experienced delivering projects in an Agile Environment, familiarity with Jira, Git, and Stash. Good understanding of the principles of data management, process and delivery. Knowledge and experience of project management methodologies. Solid background in mathematics, including statistics, time series analysis, optimization, etc "	"Bromley, London, UK"	"Other"	NA	NA	"GBP"	"Alexander Ash GmbH"	"Alexander Ash GmbH"	"JS4885495/599061669"	"07/12/2018 15:58:08"	"http://www.jobserve.com/Gl6Qo"	NA	NA
