"jobResultsTitle"	"jobResultsSalary"	"jobResultsLoc"	"jobResultsType"	"jobpositionlink"	"location_salary"	"job_type"	"posted_date"	"last_view"	"skills"	"location"	"industry"	"start_date"	"rate"	"recruiter"	"contact"	"ref"	"posted_date"	"permalink"	"duration"	"category"	"company_summary"
"Data Scientist, 3-month fixed term contract"	"GBP"	"London"	"Permanent"	"Data Scientist, 3-month fixed term contract"	"London - GBP"	"Permanent"	"Posted: Wednesday, 5 December 2018"	""	"Data Scientist, RegTech & Advanced Analytics Department Strategy and Competition Division (S&C) 3-Month Fixed Term Contract The Role We are currently looking for a Data Scientist to join our RegTech & Advanced Analytics Department on a fixed term contract for 3 months.This is an exciting opportunity in which you will work in a new and growing team and meaningfully influence how the FCA builds the use of data science methods into how it operates and evaluates markets. This will help the organisation be more effective in what it does, to the benefit of consumers in the UK.Key roles and responsibilities:Will use data science techniques to solve analytical problems Improve FCA operations and advance our ability to proactively identify harm You will deliver analytical output that can be easily understood by non-technical internal clients that meets business needs quickly and effectively. Work with a multidisciplinary team, including data scientists, business analysts, visualisation specialists, communication professionals and subject matter experts.  About you Minimum  We're a signatory to the Government's Disability Confident scheme. This means that we guarantee an interview to any disabled candidates entering under the scheme, should they meet the minimum criteria for a role. A minimum criterion needs to be measurable from reviewing a candidates CV. Degree in mathematics, statistics or computer science or related field Competency and applied experience using R, Python, Java or similar languages to analyse, transform and visualise data Proven experience of processing, modelling and analysing data Experience of conducting analyses and writing up findings  Essential Ability to use knowledge of core data science techniques to solve analytical problems, improve operations or advance our ability to proactively identify harm Proven experience in developing and deploying a range of Machine Learning techniques (supervised and unsupervised learning), Natural Language Processing, Optimisation and Recommender models, Cognitive Computing solutions Good fluency with Scripting (Python or R is a must), demonstrating and knowledge of machine learning and visualisation libraries Familiarity with a handling large data sets and use of query languages (eg SQL) Previous experience of using data visualisation software (eg Tableau, Spotfire) Keen problem solver with ability to diagnose problems and suggest solutions with little supervision Hands-on experience of visualisation techniques and dash-boarding tools Good team player with the ability to build good relationships, solve problems pragmatically and display strong interpersonal skills Self-starter with ability to prioritise and deliver to a high standard and exercise sound judgement in decision-making, delivering excellent outcomes, with the flexibility to change priorities when required Proven ability to present data analysis in clear and succinct manner that is tailored to relevant audience  Desirable Experience of querying and analysing data from relational databases and understanding of data models, data dictionary and data taxonomies Previous experience of using BI tools (eg Business Objects, BI Cognos). Ability to query data and produce reports Ability to summarise results and produce reports to a high standard  About Us At the FCA, we're creating a fair and more resilient financial system. We're establishing more transparent relationships between financial services and their customers, building trust in financial markets and protecting vulnerable consumers.The RegTech & Advanced Analytics department is a newly formed function in the FCA leading the development of an organisation-wide capability to support a more analytics-led regulatory approach. Its principle objectives are delivering business value through the application of pioneering advanced analytical techniques and championing a disruptive innovation culture across the FCA. You will be at the forefront of building and shaping the Advanced Analytics centre of excellence and driving and embedding cultural change throughout the organisation. The FCA's Values & Diversity Our ambition is to create a diverse and inclusive workplace that reflects the society we serve, helping us to be a better regulatorAs an inclusive employer, we are open to considering flexible working arrangements. Please contact our recruiter if you wish to apply for this role on a flexible basis. Useful Information This role is graded Associate REG A The salary range will be approximately 20,000 to 35,000 GBP plus a competitive benefits package and non-contributory pension Applications for this role close on 02/12/2018 If you are interested learning more about the role:For internal applications please contact Georgi Kostasdinov on For external application please contact Kavi Vadera on Please note, applications must be submitted through our online portal. Applications sent via email will not be accepted.Search jobs & apply "	"London, UK"	"Science"	NA	"GBP"	"Financial Conduct Authority"	"Financial Conduct Authority"	"JS1111226/593981211"	"05/12/2018 09:44:14"	"http://www.jobserve.com/GllYh"	NA	NA	NA
"IEU Research Associate/Senior Research Associate in Epidemiology"	"33199.00 - 37345.00 Annual (Grade I) 37,345 - 42,036 (Grade J) GBP"	"Bristol"	"Permanent"	"IEU Research Associate/Senior Research Associate in Epidemiology"	"Bristol - 33199.00 - 37345.00 Annual (Grade I) 37,345 - 42,036 (Grade J) GBP"	"Permanent"	"Posted: Sunday, 2 December 2018"	""	"We are seeking a postdoctoral researcher to work on an exciting research project exploring risk factors and potential intervention targets for chronic kidney disease progression. The research will employ causal inference methods, including Mendelian randomization, to analyse large genome-wide association and proteomic datasets. The successful candidate will join a vibrant interdisciplinary research environment in the MRC Integrative Epidemiology Unit (Director Prof George Davey Smith), as part of a MRC Stratified Medicine project (led by Prof Moin Saleem). The postholder will have the opportunity to develop their own research ideas within the programme, contribute to teaching and postgraduate training and will be supported in their career progression. They will also have access to a range of training opportunities to build their expertise in epidemiology, genetics and data science.  Who we are looking for: You will have a strong background in epidemiology, statistical genetics, applied statistics or data science, with experience working with large biomedical/health datasets. Ideally you will have expertise using R for statistical analyses, and knowledge and/or experience of Mendelian randomization methods. The successful applicant will be based within the MRC Integrative Epidemiology Unit (IEU) in the Bristol Medical School, at the University of Bristol, but there may also be an opportunity to spend some time visiting academic and/or industrial collaborators in the US. The deadline for applications is 11.59pm on Thursday 6th December 2018. The University is committed to creating and sustaining a fully inclusive culture. We welcome applicants from all backgrounds and communities.  "	"Bristol, UK"	"Education"	NA	"33199.00 - 37345.00 Annual (Grade I) 37,345 - 42,036 (Grade J) GBP"	"University of Bristol"	"University of Bristol"	"JS3573_6808721/572453702"	"02/12/2018 11:08:38"	"http://www.jobserve.com/GlEbc"	NA	"Graduate"	NA
"Technical Business Analyst"	"GBP"	"London"	"Permanent"	"Technical Business Analyst"	"London - GBP"	"Permanent"	"Posted: Friday, 7 December 2018"	""	"Sainsbury's is a data rich business - with information collected from consumers, suppliers and colleagues. We believe that there is huge value in these data in driving value for our customers and in turn, value for our shareholders.This role will, in a nutshell, undertake technical business analysis, capturing and documenting requirements to ultimately to make great quality, well understood data available to drive analytics and insights into the business.The role will involve working across a mix of traditional UX, Online, RDBMS, Big Data and new open source platforms with a range of tools and technologies, utilising them in the most appropriate manner to deliver results while developing a strategic capability.The fundamental principle is that data is a corporate asset and as such, we need to manage and govern it in a way which creates value from that asset.What I need to doTurn analytical and reporting business requirements into technical specifications and identify key data needsCapture both functional and non-functional business requirements for data solutions that enable great reporting, analysis and data science Support the enhancement of data models and solution designs across a range of capabilities so that the right data solutions and layers can be developedUndertake standard requirements gathering as well as support rapid discovery, prototyping and data science, that can subsequently be turned into production solutionsEnsure that solutions being developed meet the original requirements and that the appropriate checks and controls are in place throughout the process to do soAnalyse data sources and identify gaps between non-technical business requirements and technical realitiesDocument transformation logic and business rulesCapture business data quality rules and data cleansing rulesValidate the process metadata and row level traceability captured in a metadata hubOwn the requirement from inception through to delivery and releaseWork with the testing teams through a test led approach and participate in testingManage change control through an appropriate processManage and update appropriate artefactsEmbed appropriate data management principles and requirements into documentationTriage and impact assess requirements, providing accurate estimates that are subsequently delivered againstEnsure technical requirements are captured at the appropriate level, that documentation evolves through the process containing necessary functional and non-functional requirementsWork with D&T (IT) service integration team to acquire and land necessary data to appropriate landing strip - samples first, followed by test and production data Prioritise and manage time against demandHow I will succeedDeveloping a great relationship with D&T (IT), peers and the end user community.Facilitate workshops and one to one's to bring the right community together to capture requirements at the right levelBuild a network of contacts in the business, and learn something new about the business every dayHelp the business understand the possibilities and issues with dataBe diligent and positive about issue tracking and sharing knowledgeBe a clear communicator able to discuss and relate well with both technical and non-technical colleaguesWork as a pro-active member of Matrix delivery teams Being focussed on driving value back into the businessManaging a complex mix of work within tight timescales and budgets in an agile way that ensures maximising our value opportunity (time to value).Be seen to be the 'can-do' enabler for the user communityDevelop and utilise your existing network within and outside of the open source community to share, learn, develop new and enhance existing capabilities.What I need to knowHow to capture clear and concise technical, functional and non-functional requirementsAppropriate use of epics, use cases and user storiesClearly a detailed knowledge of the tools, technologies, skills and processes required to deliver a complex and complete solution design capability for the business.Understanding of design and development of data stores, data warehouses and associated toolsetsKnowledge of big-data tools and technologies and traditional data warehouses/toolsetsKnowledge of online, tagging and tracking capabilities and solutions desirableUnderstanding and experience with digital data layersAn understanding of design and development in the cloud (AWS a plus), and the services availableA detailed understanding of how to turn business requirements into technical specificationA deep understanding and experience of working in a mix of delivery methodologies including Agile, Scrum and WaterfallA strong understanding of the applications of data from reporting and analysis through to data scienceWhat I need to showGood facilitation and influencing skills to bring the right people together and enable deliverable requirements to be captured at the right levelAgile backlog and sprint management including estimation, backlog management, sprint planning, sprint reviewsInterest in exploring, modelling, and transforming dataKnowledge of test data creationUnderstanding of relational and non-relational databases, and use cases for eachStrong technical specification and design skillsThe passion, drive and commitment to succeedA proven track record of capturing technical requirements in a large scale, complex business.Resources available to mePeople - an appropriately sized and skilled team and a manager to provide direction and support your developmentToolsets - A strong mix of more traditional and new big data, open source capabilities, jira, Erwin, confluence, etc.A wholly engaged business - keen to have 'data sorted' and equally keen to help What decisions I can makeHow to best facilitate requirements gatheringDrive in terms of personal and professional developmentManagement of time and activities to achieve agreed deliverablesPro-activeness towards recommending improvements to team working and processes#LI-RM1"	"London, UK"	"Consulting"	NA	"GBP"	"Sainsbury's"	"Sainsbury's"	"JS1800037F/578353511"	"07/12/2018 09:12:31"	"http://www.jobserve.com/Gl2rg"	NA	NA	NA
"Online Master of Business Administration (MBA)"	" GBP"	"United Kingdom"	"Permanent"	"Online Master of Business Administration (MBA)"	"United Kingdom -  GBP"	"Permanent"	"Posted: Thursday, 6 December 2018"	""	"Online Master of Business Administration (MBA), Through a leadership focus, one-to-one mentoring and experiential learning, this 100% Online MBA is tailored to the individual to provide everything you need to take your career to new heights.  About  The Online MBA from Nottingham Business School, will give you all the experience you need to make a significant impact in the world of business without having to set foot on campus. Delivered by AACSB and EQUIS accredited Nottingham Trent Business School will give you the ability to work effectively at a senior strategic management level. Fewer than 1% of business schools worldwide have both EQUIS and AACSB accreditation confirming the rigorous and innovative standards of our teaching and research, and the balance we consistently strike between academic quality and professional relevance. Designed for ambitious managers, successful students come away from this Online MBA with a thorough understanding of strategic business models, contemporary issues and frameworks, as well as an appreciation of the value of responsible and sustainable leadership. Such proficiencies are very much in demand in today's business management employment market. With Nottingham Business School, you can also personalise your Online MBA course for a more bespoke student experience. This includes the opportunity to choose a specialism: MBA Continue your examination of business functions, operations and skills that can be applied to a variety of industries and settings. The Online MBA dives deeply into strategic business topics with coursework on customer engagement, creativity and innovation, advanced strategic management and human resource strategies for the contemporary workplace. MBA with Data Analytics Develop an understanding of data science to harness the power of big data. There are massive amounts of information available to businesses today, driving a need for professionals with the expertise to analyse it effectively. The insights gained from data can lead to greater organisational efficiency and success. The Online MBA with Data Analytics will give you an understanding of the entire lifecycle of big data: capturing, organising, analysing, drawing conclusions and taking action to gain leverage or competitive advantage, giving you with a highly coveted set of skills that will be extremely attractive to prospective employers. \"From the very start of the course I was able to apply the lessons learned into the workplace. I've gained confidence within the workplace from the knowledge gained and my network within the organization has grown considerably I've reached out to other departments to collaborate with them through my understanding of how the overall organization is managed.\" William Walker (UK), Online MBA Course overview Through online, experiential and personalised study techniques you will gain the in-depth strategic knowledge you need to put the theories you've learnt into practice, ultimately giving you the expertise and confidence to lead your organisation to business success. Through the online modules, you will cover a breadth of management subjects, with exposure to lecturers, guest speakers and students from a host of industry sectors. You will also participate regularly in business simulations and case study projects, helping you understand the challenges of managing an organisation.  Flexible and engaging online learning  NTU is committed to offering highly relevant courses, tailored to fit around your lifestyle and career. Our 100% online courses are designed to immerse you in the material to make you feel like you're in the classroom. Online MBA course provides a flexible and engaging way to learn without having to set foot on campus. *Fees are for the 2018/19 academic year intake and will not increase so long as you complete your studies within 3 years of enrolment. "	"United Kingdom"	"Education"	NA	" GBP"	"Nottingham Trent University"	"Nottingham Trent University"	"JS3573_6787520/580802615"	"06/12/2018 15:03:57"	"http://www.jobserve.com/Glxfp"	NA	NA	NA
"Evaluation Manager"	"GBP"	"London"	"Permanent"	"Evaluation Manager"	"London - GBP"	"Permanent"	"Posted: Thursday, 6 December 2018"	""	"An exciting opportunity to be a part of a large CRM team - working on all their CRM evaluation and test & learn approach for this very well know and iconic retailer!Evaluation Manager - Up to £70,000 Plus Benefits - LondonTHE COMPANYThis leading UK high street retailer is one of the nation's favourites. With a values based business and a head office in London they offer great career opportunities for candidates looking to be at the cutting edge of marketing.THE ROLEWithin the role of Evaluation Manager you will be responsible for: - Developing customer centric CRM & Loyalty insight plans- Measuring the success of their loyalty programme- Evaluating campaign results and making recommendations for future campaigns- Leading the test and learn approach- Presenting results and recommendations to senior stakeholdersYOUIn order to apply for the role of Evaluation Manager you must:- Be trained in - or have an in depth understanding of - SAS- Come from a large scale retailer, hotel or travel loyalty, data science or analytic company- Be able to interpret data and deliver 'data story telling' to build customer facing programmes- Have a proven track record in customer centric campaign developmentIf this sounds like the role for you, apply now!Evaluation Manager - Up to £70,000 Plus Benefits - London If this role isn't what you're looking for don't worry. At Stopgap we cover all permanent and freelance marketing positions, with specialist industry sector teams. You can check out all of our roles on our website and sign up for job alerts so you're the first to know about a new opportunity . Marketing Recruitment - The Stopgap Way.  "	"London, UK"	"Retail"	NA	"GBP"	"Stopgap"	"Stopgap"	"JS15645401/598611621"	"06/12/2018 11:15:49"	"http://www.jobserve.com/GlxIT"	NA	NA	NA
"Senior Modelling Analyst"	"48k Annual GBP"	"Cheltenham, Gloucestershire"	"Unspecified"	"Senior Modelling Analyst"	"Cheltenham, Gloucestershire - 48k Annual GBP"	"Unspecified"	"Posted: Thursday, 6 December 2018"	""	"Senior Modelling AnalystCheltenhamUp to £48,000 A niche insurance company seeking a Senior Analyst with a Strong stats background for a Model development role in the Risk Pricing team. A hands on role where you'll build out and deploy statistical models to predict customer behavior for conversion, retention, creditworthiness, up-sell and cross-sell propensities, price sensitivity etc. THE COMPANY: A fast-paced, but informal environment with big growth plans. There have been recent improvements to data capability meaning the stage is set for end to end model development projects across the Risk and Pricing space. THE ROLE: Act as technical mentor to the rest of the team Oversee the quality of team model ouputsLead the development of statistical models for Risk and Pricing function using SAS, SQL, R, Python - predicting customer behavior for conversion, retention, creditworthiness, up-sell and cross-sell propensities, price sensitivityDrive the growth of the business through model and strategy developmentBe pro-active in the optimisation of existing modelsYOUR SKILLS AND EXPERIENCE: Educated to degree level (minimum) with a 2.1 or better in a numerate subjectExperience working in the insurance or actuarial space is preferred but not necessaryExperience using SAS, SQL, R, Python, Earnix, Radar (or similar) on a daily basisExperience developing models in the Risk or Pricing space is highly preferredTHE BENEFITS A leadership role within the teamDevelop statistical models using a variety of tools in a data rich environmentUp to £48,000 + benefitsUp to 2 days working from homeKEYWORDS: Pricing Analyst, Risk Analyst, Insurance, Actuary, Actuarial Analyst, Modelling, Logistic regression, Decision Science, Data Science, SAS, SQL, R, Python, Radar, Earnix "	"Cheltenham, Gloucestershire, UK"	"Finance"	NA	"48k Annual GBP"	"Harnham"	"Harnham"	"JS3561_36709272/589412352"	"06/12/2018 07:04:19"	"http://www.jobserve.com/GlvGm"	NA	NA	NA
"Research Associate"	"GBP"	"Bristol"	"Permanent"	"Research Associate"	"Bristol - GBP"	"Permanent"	"Posted: Wednesday, 5 December 2018"	""	"We invite applications from data scientists/quantitative geographers for a 36-month fixed funding (with the possibility of further funding) postdoctoral research associate position to support two research projects in the School of Geographical Sciences.The ESRC-funded Quantifying Cities for Sustainable Development project aims to develop new methods for generating representative survey data in urban areas at minimal cost. The need for such methods is particularly acute in low- and middle-income countries where data scarcity and rapid demographic change limit the accuracy of traditional data sources and volunteered geographic information. The methods developed will be piloted in a city in Pakistan in collaboration with local partners.The second project, An Interdisciplinary Approach to Understanding Past, Present and Future Flood Risk in Viet Nam, is jointly funded by the ESRC, NERC, Newton Fund Vietnam and NAFOSTED. This project seeks to improve our ability to estimate flood risk by integrating socioeconomic data derived from high-quality household surveys and remote sensing with state-of-the-art hydrodynamic flood models. A key objective is to establish a reliable method for generating high-resolution social vulnerability data from remotely sensed imagery.The successful candidate will hold a PhD (or be near completion) in a relevant field and should have extensive experience working in at least one of the following areas:Analysing remotely sensed imagery in open source software, such as Python or R; or Analysing geographical census and survey data in Python or R. The candidate may also have experience using QGIS in Tandem with an open source computational environment. A background in urban analytics or computational social science is desirable, as is a working knowledge of spatial sampling techniques.The successful candidate will join the world-leading Quantitative Spatial Science (formerly Spatial Modelling) research group at the University of Bristol, the Jean Golding Institute for data science, and benefit from our institutional partnership with the Alan Turing Institute. We strongly encourage international applicants.For further information please contact Dr Sean Fox:The closing date for applications will be 23:59 on Thursday 3rd January 2019. We appreciate and value difference, seeking to attract, develop and retain a diverse mix of talented people that will contribute to the overall success of Bristol and help maintain our position as one of the world's leading universities. "	"Bristol, UK"	"Science"	NA	"GBP"	"University of Bristol"	"University of Bristol"	"JSACAD103667/593978444"	"05/12/2018 11:26:59"	"http://www.jobserve.com/GlmhT"	NA	NA	NA
"Senior Electronics Design Engineer - London - Medical Devices"	""	"London"	"Permanent"	"Senior Electronics Design Engineer - London - Medical Devices"	"London"	"Permanent"	"Posted: Tuesday, 4 December 2018"	""	"Senior Electronics Design Engineer - London - Medical Devices A small start-up company, based in London, are currently looking for a Senior Electronics Design Engineer to take on the responsibility of successfully designing a new medical device. You will be taking the product development through the full development life cycle, so knowledge of every stage of electronics design to ISO 13485 standards will be essential. It would also be highly beneficial if you have EN 60601 knowledge, but not mandatory. As this is a small start-up company, you will also work on other small projects and jobs within the business to help with its success. This group are banding together to succeed, and you will need the same mindset. You will be a vital part of this organisation's success, so ideally you will thrive with responsibility. You will have complete control on how you work and expected to work as part of a team with the other members of the company. As you would expect, the more successful you are in your role the higher the chances for your own personal career development. So, if you are looking for a role in London that offers career development then I suggest you make an application. Ideally, you will have a number of years experienced within the Medical Devices/Healthcare industry where you have successfully developed an electrical based medical device to ISO 13485 standards. Normally, to have been working in an Electronics Design Engineer role, you would hold a degree within a relevant electronics or biomedical fields. We are however, also open to people who have worked their way up to a Medical Devices Electronics Design Engineer role via another avenue. When successful in this role, apart from career opportunities and an excellent starting salary you may also have share options in the future. It is rare that a role like this becomes available with a Medical Devices company in London, so I expect a lot of interest. If you have successful experience as an Electronics Design Engineer in the Medical Devices sector, then apply now or risk missing out. Newton Colmore Consulting is a specialist recruitment company within the Medical Devices, Scientific Engineering, Data Science, Machine Learning, Scientific Software, Robotics, Science, Electronics Design, New Product Design, Human Factors, Regulatory Affairs, Quality Assurance and Field Service Engineering sectors. "	"London, UK"	"Engineering, Science"	NA	NA	"We Are SSG"	"We Are SSG"	"JS3561_36573406/571852425"	"04/12/2018 12:18:30"	"http://www.jobserve.com/GlaIW"	NA	NA	NA
"Principal Data Scientist"	"GBP"	"London"	"Permanent"	"Principal Data Scientist"	"London - GBP"	"Permanent"	"Posted: Tuesday, 4 December 2018"	""	"Title - Principle Data ScientistLocation - London or Leeds Salary - Competitive plus Bonus and Benefits Opening Date - 28/8/19Closing Date - 27/9/19Duties - Please see spec below. We're one of the world's largest insurers, managing $4Bn of policies, covering a large number of domains: Energy, Cyber, Property, Marine and Casualty, to name a few. We specialize in commercial insurance and we handle often large and complex risks.You will be helping us to better forecast the risks our current and prospective clients face, so that we manage and price our policies more accurately by leveraging the rich customer and claims data in combination with growing external sources like credit, census, telematics, GPS, weather and social media data. You will also help us with modelling customer acquisition and retention, fraud detection, as well as with identifying and prototyping new technology. The next big frontier for us is building NLP models with the huge amounts of text data we have available, which will be a strong focus for this role.You will be joining a dynamic and growing team while working closely with industry leading insurance experts with a vast knowledge in each specific domain, combined with strong executive sponsorship. Data science has the support of the board as one of the company's six key global initiatives and is vital to QBE's future success.What we offer* competitive compensation, pension and benefits* brand new HQ in Bank at the heart of the financial industry* working alongside industry experts in insurance underwriting and risk assessment* a diverse set of problems, as our products span across virtually every insurance domain* flexible working and standing desksResponsibilities  Ownership of projects from end to end: from investigating raw data, acquiring external data, making data pipelines to deploying a model to production  Identify new problems and prototype solutions while working closely with business experts to generate ideas and ensure adoption  Maintain and improve existing machine learning applications; quantify and analyze model performance; oversee model scaling and refreshing  Demonstrate the value of data products and data derived insights to business stakeholders Requirements   Advanced degree in mathematics, computer science, or other quantitative field from a top university  Experience building end-to-end analytics solutions, including exposing Python and R algorithms as APIs with Flask and building visualizations in D3.js  Experience with text mining and NLP  Expert with SQL development and advanced queries, plus experience handling unstructured data in MongoDB  Strong experience with Unix and leveraging scalable data science environments such as Spark and AWS  Previous experience delivering predictive machine learning solutions and managing stakeholders within a large organisation Salary: CompetitiveNumber of Openings:1How to Apply:To submit your application, click \"Apply\" and follow the step by step process.Equal Employment Opportunity:QBE is an equal opportunity employer and is required to comply with equal employment opportunity legislation in each jurisdiction it operates."	"London, UK"	"Science"	NA	"GBP"	"QBE"	"QBE"	"JS222902/592979126"	"04/12/2018 12:08:12"	"http://www.jobserve.com/GlaDF"	NA	NA	NA
"Automated Language Processing & Classification Analyst - French News"	""	"London"	"Permanent"	"Automated Language Processing & Classification Analyst - French News"	"London"	"Permanent"	"Posted: Saturday, 1 December 2018"	""	"Deliver the French news that matters most to our clients. You're the type of person who always knows about the latest news trends and has a real passion for text analysis and technology. Help to build the product which, in an instant, can deliver news to change the direction of our clients' critically important business decisions.Do you have the creativity, customer relationship and technical skills to help us further improve our French-language news product? If so, we are looking for you!What's the Role? As a member of our News Indexing team, you will be responsible for automated classification of the world's most important French-language financial and economic news with the aim of further entrenching Bloomberg as the leader in the financial news market. You will use specialized software in order to create hierarchical rules that automatically classify Bloomberg and third-party news, as well as data from social media sites. You need to have a keen interest in news and perform research in order to identify news topics that are relevant to the French market and modify or create news classification rules accordingly. You will also identify opportunities to create efficiency in our processes and execute on your ideas.In order to build the strongest local-language products, you will closely collaborate with our partners in Product Strategy, Sales, Analytics and Engineering to understand our clients' needs and build a market-leading French news product. You will also partner with our Sales and Analytics groups to promote our French news product and ensure strong customer uptake. Finally, you will have the chance to learn more about the fields of statistical classification, natural language processing, data science, machine learning and text analysis as we build the next-generation of Bloomberg's proprietary news classification products.What we do in Content Indexing We use proprietary and open-source software to automatically retrieve, parse, organize and tag news from social media sites, news feeds, web sites and other sources that run on the Bloomberg Professional Service. We also build and maintain our complex taxonomy of classification tags according to our clients' needs. Our work is not theoretical or hyper-specific - it is practical and impactful.What we look for:  Bachelor's degree in disciplines such as Data Science, Linguistics, Mathematics, Statistics, Computer Science, Business, Finance, Library Science, or other computer-related specialization  Native ability in spoken and written French  Strong interest/knowledge in financial and economic news  Excellent problem solving skills and ability to pay close attention to detail  Strong written and verbal communication skills  Proven understanding of customer service and experience in building strong relationships with stakeholders  1 - 3 years of professional project management experience in information management with the ability to deliver on tight deadlines  Working knowledge of a programming or query language and experience of using it for a data analysis/data science project (eg R, Python, JavaScript, SQL, etc.) We'd love to find someone who has:  Knowledge of French market trends, themes and drivers  Experience working on data science projects and technologies, especially using NLP techniques to deal with unstructured text corpora  Experience in editing, writing, curating or assigning news stories  Experience in using categorization, filtering or mining software (such as OpenCalais, Datasift, GNIP, Inxight, IDOL, Verity, Clear Forest, Microsoft Fast) Does this sound like you? Apply if you think we're a good match. We'll get in touch to let you know what the next steps are! In the meantime feel free to have a look at this:We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, colour, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.Bloomberg is a disability inclusive employer. Please let us know if you require any reasonable adjustments to be made for the recruitment process.Please make sure you mention VERCIDA when asked on your application how you found out about the role. "	"London, UK"	"Consulting"	NA	NA	"Bloomberg"	"Bloomberg"	"JS70593/591758600"	"01/12/2018 11:12:04"	"http://www.jobserve.com/Gkz3a"	NA	NA	NA
"Automated Language Processing & Classification Analyst - French News"	""	"London"	"Permanent"	"Automated Language Processing & Classification Analyst - French News"	"London"	"Permanent"	"Posted: Saturday, 1 December 2018"	""	"Deliver the French news that matters most to our clients. You're the type of person who always knows about the latest news trends and has a real passion for text analysis and technology. Help to build the product which, in an instant, can deliver news to change the direction of our clients' critically important business decisions.Do you have the creativity, customer relationship and technical skills to help us further improve our French-language news product? If so, we are looking for you!What's the Role? As a member of our News Indexing team, you will be responsible for automated classification of the world's most important French-language financial and economic news with the aim of further entrenching Bloomberg as the leader in the financial news market. You will use specialized software in order to create hierarchical rules that automatically classify Bloomberg and third-party news, as well as data from social media sites. You need to have a keen interest in news and perform research in order to identify news topics that are relevant to the French market and modify or create news classification rules accordingly. You will also identify opportunities to create efficiency in our processes and execute on your ideas.In order to build the strongest local-language products, you will closely collaborate with our partners in Product Strategy, Sales, Analytics and Engineering to understand our clients' needs and build a market-leading French news product. You will also partner with our Sales and Analytics groups to promote our French news product and ensure strong customer uptake. Finally, you will have the chance to learn more about the fields of statistical classification, natural language processing, data science, machine learning and text analysis as we build the next-generation of Bloomberg's proprietary news classification products.What we do in Content Indexing We use proprietary and open-source software to automatically retrieve, parse, organize and tag news from social media sites, news feeds, web sites and other sources that run on the Bloomberg Professional Service. We also build and maintain our complex taxonomy of classification tags according to our clients' needs. Our work is not theoretical or hyper-specific - it is practical and impactful.What we look for:  Bachelor's degree in disciplines such as Data Science, Linguistics, Mathematics, Statistics, Computer Science, Business, Finance, Library Science, or other computer-related specialization  Native ability in spoken and written French  Strong interest/knowledge in financial and economic news  Excellent problem solving skills and ability to pay close attention to detail  Strong written and verbal communication skills  Proven understanding of customer service and experience in building strong relationships with stakeholders  1 - 3 years of professional project management experience in information management with the ability to deliver on tight deadlines  Working knowledge of a programming or query language and experience of using it for a data analysis/data science project (eg R, Python, JavaScript, SQL, etc.) We'd love to find someone who has:  Knowledge of French market trends, themes and drivers  Experience working on data science projects and technologies, especially using NLP techniques to deal with unstructured text corpora  Experience in editing, writing, curating or assigning news stories  Experience in using categorization, filtering or mining software (such as OpenCalais, Datasift, GNIP, Inxight, IDOL, Verity, Clear Forest, Microsoft Fast) Does this sound like you? Apply if you think we're a good match. We'll get in touch to let you know what the next steps are! In the meantime feel free to have a look at this:We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, colour, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.Bloomberg is a disability inclusive employer. Please let us know if you require any reasonable adjustments to be made for the recruitment process.Please make sure you mention VERCIDA when asked on your application how you found out about the role. "	"London, UK"	"Consulting"	NA	NA	"Bloomberg"	"Bloomberg"	"JS70593/591758600"	"01/12/2018 11:12:04"	"http://www.jobserve.com/Gkz3a"	NA	NA	NA
