"jobResultsTitle"	"jobResultsSalary"	"jobResultsLoc"	"jobResultsType"	"jobpositionlink"	"location_salary"	"job_type"	"posted_date"	"last_view"	"skills"	"location"	"industry"	"start_date"	"rate"	"recruiter"	"contact"	"ref"	"posted_date"	"permalink"	"category"	"company_summary"	"duration"
"Data Scientist"	"£30k - 42k per annum"	"London"	"Permanent"	"Data Scientist"	"London - £30k - 42k per annum"	"Permanent"	"Posted: Monday, 3 December 2018"	""	"Data ScientistInsuranceCity of LondonAn amazing opportunity for a talented Data Scientist to join the leading Specialty Insurance company to work within their technical pricing team. DUTIES:Develop and apply data science, machine learning and other statistical techniques to draw insights and shape the strategic direction of data usageTake part in expanding data processing and technical modelling frameworkEstablish efficient ways of implement segmentation and predictive modelsEnsure that reusable data assets build smoothly on a regular basisSKILLS & EXPERIENCE REQUIRED:Academic background in computer science, engineering, physics, actuarial science, statistics or Maths based equivalentExceptional statistical skills - experience of building predictive models using a wide variety of tools and techniques (eg linear or logistic regression, gradient boosted machines, random forest, regularisation, neural networks)Advanced data manipulation or experience of managing large-scale data sets within an analytical function (eg dplyr, pandas, SQL, etc.)Advanced experience of data science or analytics software like Python, R, SAS/WPS, MATLAB etc.Working knowledge of relevant development environments (eg PyCharm, RStudio, Visual Studio Code, eclipse) and Shell Scripting (eg Bash, PowerShell), version control (eg git, Subversion, Mercurial) etc.BENEFITS:As well as a competitive salary, this role also offers: Performance profit share bonus (c.12% of salary)25 days holiday plus bank holidaysEmployer pension contribution of 5%, with employee contribution of 3%+Income replacement insurance4 x salary life assurance You will also have access to flexible benefits, which are employee paid, and includes: holiday buy, gym membership, car salary sacrifice, critical illness insurance, health screening - allowing you the freedom to choose those that are most appropriate for you. "	"London, UK"	"IT"	"ASAP"	"£30k - 42k per annum"	"HFG"	"Simona Zalyte "	"JSSZ143L"	"03/12/2018 12:02:20"	"http://www.jobserve.com/GlOSV"	NA	NA	NA
"Senior C# Developer"	"£60k - £70k per annum + 20% Bonus, Pension, etc"	"City of London"	"Permanent"	"Senior C# Developer"	"City of London - £60k - £70k per annum + 20% Bonus, Pension, etc"	"Permanent"	"Posted: Tuesday, 4 December 2018"	""	" A global leading consultancy require an experienced Senior C# Developer to join a dynamic team working with revolutionary software which is creating cutting edge financial modelling products.They are looking for team players with ideas and a passion for what they do. If you like a challenge, this could be the place for you.Key SkillsC# experienceA solid numerate background (mathematics, statistics, physics, computer science)Passionate about technology, and writing well-designed, well-tested codeAn eye for detail, and always looking to improve his/her skillsPersonable with the ability to build great relationships and collaborate with colleagues and clients alikeAble to communicate and explain complex ideas to othersAnalytically minded, with a logical and thorough work ethicTheir technology stack includes:Core business logic in C#GUI development in WPFHigh-performance native code in C++Virtualisation and cloud deploymentNetworkers acts as an employment agency for permanent recruitment and employment business for the supply of temporary workers and is part of Gattaca Plc. Gattaca Plc provides support services to Networkers and may assist with processing your application."	"City of London, UK"	"IT, Consulting"	"ASAP"	"£60k - £70k per annum + 20% Bonus, Pension, etc"	"Networkers"	"Ian Egdell"	"JS-1234"	"04/12/2018 15:51:16"	"http://www.jobserve.com/Glb48"	NA	NA	NA
"Data Science Manager"	""	"Maidstone"	"Permanent"	"Data Science Manager"	"Maidstone"	"Permanent"	"Posted: Monday, 3 December 2018"	""	"This position is based within a fast growing credit management service provider based in Kent. The company is looking for an experienced Data Scientist or Credit Risk modeller to lead the Data Science team. The data science team is focused on understanding, measuring and predicting customer behaviour.SummaryThis opportunity is based within one of the largest and fastest growing credit management services providers in Europe. My client is searching for a Data Scientist/Credit Risk Modeller to lead their Data Science team. Key Responsibilities:Project based delivery of statistical and empirical analytics.Data warehouse interrogation, data collection, sample selection and preparation.Statistical model building to agreed objectives and deadlines.Become a subject matter expert.To be an owner in the business of making better predictions of payer behaviour and propensities to behave in each situation, through a better understanding in the drivers of consumer behaviour.Communicate well with our colleagues and listen to our customers.Explain the technical aspects of statistics to the team and wider as required.Clear project planning and management.Follow model development through to implementation and be prepared to automate models in the business, through SAS or other coding and quality checking.Critical assessment of Credit Bureau Data and other 3rd party data.Coach and mentor Junior Analysts.Work to further the understanding of consumer behaviour relating to the services provided by CCM.Work with other teams and departments to ensure modelling output is correctly deployed into the business.Key Requirements:Numerical degree or evidence of equivalent certification. Master's degree or PhD is preferred.Technical certification in interrogation software preferred (SAS, R, Python, SQL).Strong communication skills.Problem solving skills.Leadership skills.An interest in financial services.Two years + of managerial experience is preferred.If you would be interested in discussing this opportunity further, please get in touch.Phone/Email: (see below) "	"Maidstone, UK"	"IT"	NA	NA	"Robert Walters"	"Lucy Cova "	"JS-50322133/001"	"03/12/2018 15:48:52"	"http://www.jobserve.com/GlQyF"	NA	NA	NA
"Credit Risk Modelling Manager"	"£65k - £75k per annum + Bonus & Benefits"	"Solihull, West Midlands"	"Permanent"	"Credit Risk Modelling Manager"	"Solihull, West Midlands - £65k - £75k per annum + Bonus & Benefits"	"Permanent"	"Posted: Thursday, 6 December 2018"	""	"Credit Risk Modelling Manager (IRB) - Solihull basedSalaried up to £75,000 (depending on experience) with some great benefits which includes an Annual Bonus.What will this role entail?The role of Credit Risk Modelling Manager will see you working within the businesses Risk and Compliance team initially assisting with a project vital to the businesses continued success - you will need to show your experience of IRB PD Models and rating systems. Responsibility also for Gap analyses of current models against regulations whilst developing and managing the stress testing capability within the team and managing new and existing Credit Risk Models.What experience do I need to have? Excellent knowledge and extensive experience in statistical modelling (Logistic and Linear regression and Scorecard Development)Experience of IRB PD models and rating systemsGood knowledge of forecasting methodologies Excellent working knowledge of CRA and behavioural dataExtensive experience within UK Banking, financial services or equivalentModelling experience using SPSS or SAS would be usefulDegree - Mathematics or StatisticsExcellent team management and interpersonal skillsPlease apply today to Louise at the RZ Group for immediate review and discussion.Recruitment Zone acting as an employment agency in regard to this advert."	"Solihull, West Midlands, UK"	"Finance"	"ASAP"	"£65k - £75k per annum + Bonus & Benefits"	"RZ Group"	"Louise Littler "	"JS-SL/REQ/037446"	"06/12/2018 11:30:39"	"http://www.jobserve.com/GlxOe"	NA	NA	NA
"Environmental Health & Safety Advisor"	"£20 - £25 Per Hour"	"Montrose"	"Contract"	"Environmental Health & Safety Advisor"	"Montrose - £20 - £25 Per Hour"	"Contract"	"Posted: Tuesday, 4 December 2018"	""	" The main responsibility of the role of EHS Advisor is to provide advice on all aspects of  Environment Health Safety Fire Risk Management Loss Prevention  And also provide the liaison with off-site health, safety and environmental specialists when required. Following are key areas of delivery:  - Monitoring and reporting key EHS targets and Blue Chip projects - Providing EHS advice to operations personnel for routine and non routine activities - Maintain hazard reporting system - Provide advice or lead investigations, generation of CAPAs and subsequent implementation - Ensure management is kept advised on the latest legislative and corporate requirements on EHS. - Ensure potential health hazards and control measures in relation to exposure or any hazardous agents, eg hazardous substances or noise are managed - Report critical hazards and incidents to the site management for immediate action. - Ensure adequate plans are developed, maintained and tested to deal with a health, safety or environmental emergency. - Maintain a site audit programme to monitor compliance with EHS standards - Record and analyse EHS statistics to enable the data to be used to monitor performance and as a basis for improvement.  All profiles will be reviewed against the required skills and experience. Due to the high number of applications, we will only be able to respond to successful applicants in the first instance. We thank you for your interest and the time taken to apply.  If you match these requirements, please apply in the normal way. Elevate will send you an email, please open, click and action that email and your application will be visible to the hiring organisation directly."	"Montrose, UK"	"HR"	"ASAP"	"£20 - £25 Per Hour"	"Elevate Direct"	"Elevate Direct"	"JS-GC-GSK0JP00075217-041218"	"04/12/2018 14:42:25"	"http://www.jobserve.com/GlbhK"	NA	NA	"9 months"
"Data Scientist"	"£45k - £65k per annum + benefiits"	"Guildford, Surrey"	"Permanent"	"Data Scientist"	"Guildford, Surrey - £45k - £65k per annum + benefiits"	"Permanent"	"Posted: Wednesday, 5 December 2018"	""	"Our client are seeking a Data Scientist to join the team based in Guildford, Surrey. Due to the successful growth and investment in the business the company is looking to expand its Data Science team.The successful Data Scientist is likely to have relevant experience and/or qualifications in data, software or mathematical modelling in either a research, academic or commercial environment. You are likely to have a relevant academic degree Statistics, Maths, Economics, Data Science or equivalent and have experience in the following areas;Key Experience5+ years in a data analytics/data science roleStatistical and analysis software - SAS, R, Python, Matlab or similarData analysis/manipulation and presentationMachine Learning and/or other data science related methodsKeywords: Data Scientist, Data Analysis, Analytics, Python, R, Matlab, SAS, Stata, Data Visualisation, Data presentation, Algorithms, Machine Learning, AI, Guildford, Surrey"	"Guildford, Surrey, UK"	"IT"	NA	"£45k - £65k per annum + benefiits"	"Spectrum IT Recruitment (South) Ltd"	"Jack Hewitt-Coleman "	"JS-JHC-DS"	"05/12/2018 16:24:08"	"http://www.jobserve.com/Glo96"	NA	NA	NA
"Data Scientist - Tier 1 Investment Bank - 6 month contract"	"£600 - £750 per Day"	"City of London"	"Contract"	"Data Scientist - Tier 1 Investment Bank - 6 month contract"	"City of London - £600 - £750 per Day"	"Contract"	"Posted: Wednesday, 5 December 2018"	""	"Data Scientist - Tier 1 Investment Bank - 6 month contract - London A leading Tier 1 Investment Bank is looking for a senior Data Scientist to join their global markets office for an initial 6 month contract.The successful candidate will be an expert in building machine learning models from inception through to deployment and production.Essential RequirementsMSc degree or equivalent in Artificial Intelligence, Machine Learning, Computer Science, Statistics, Mathematics, Physics or similar quantitative disciplineProficiency in Python (or R) and SQL, and experience in developing and deploying models to a production system or commercial useDevelopment knowledge in Java (or Scala)Hands-on skills in machine learning techniques with demonstration in academic publications and/or online competitions like KDD-Cup, Kaggle etc.Familiar with one or more machine learning algorithms: content/collaborative filtering, NLP, non-linear/deep regressions, boosted trees, ensembles etc.Thorough understanding of full modelling process: exploratory data analysis, feature engineering/selection, multi-layer cross validationsExperience in developing prediction models in E-commerce or digital marketingA good understanding of statistics (eg, hypothesis testing, non-parametric methods)Ability to work collaboratively and proactively in a fast-paced environment interacting with both a non-technical and technical audiencesKnowledge of big data systems and NoSQL databasesPreferable qualifications and skill setA PhD in a quantitative subjectExperiences with big data frameworks ie Spark, Hadoop, Kafka etc.Previous experience with recommender systemsCommercial mindset and interest in digital and web contentA hacker's mentality to problem solvingComfortable in using open source technologiesInterest in keeping up with state-of-the-art machine learning by attending and submitting papers to relevant conferencesKnowledge or experience in developing/deploying to AWS or AzureEmpiric is a global provider of niche and specialist recruitment services operating across Investment Banking, Oil & Gas, Engineering, IT and Industry & Commerce. Our expert knowledge of the market and strong working relationships with our clients has enabled us to become the preferred supplier to over 150 global corporations. "	"City of London, UK"	"IT, Finance, Consulting"	"1/1/2019"	"£600 - £750 per Day"	"Empiric Solutions"	"Empiric "	"JS-DS - 5/12/18"	"05/12/2018 16:51:38"	"http://www.jobserve.com/GlpSk"	NA	NA	"6 months"
"Data Migration SQL Developer/Data Analyst Contract"	"£550 per Day"	"Watford, Hertfordshire/London"	"Contract"	"Data Migration SQL Developer/Data Analyst Contract"	"Watford, Hertfordshire/London - £550 per Day"	"Contract"	"Posted: Thursday, 6 December 2018"	""	"Data Migration SQL Developer/Data Analyst Watford/London Contract To £550 per day No Agencies Please Only apply If you have strong data migration experience/skills, hold existing SC (or higher) clearance and have been continuously resident in the UK longer than 5 years A dynamic data migration consultancy based in Watford, Herts is looking for an experienced and proactive data migration specialist to join our team. You will be working on a large data migration project for a high profile \"CV defining\" public sector programme. Our projects use Scalable Agile Framework (SAFe) so knowledge of SAFe and Behaviour-Driven Development, Test-Driven Development, automated testing etc would be useful Activities include: Develop, maintain and test measures of data quality Apply complex business rules to multiple data files to ascertain applicability and coverage Report and document data not conforming to sets of business rules Monitor and document data characteristics Provide extensive data profiling statistics Essential Skills: Extensive SQL experience Extensive Data Quality experience Experience of Data Profiling tools Ability to perform under pressure and meet tight deadlines Proactive attitude to discovering and resolving issues Desirable Skills: Knowledge of PNC data domain Knowledge of PND data domain Experience of data migration projects Experience of Datamodelling Excellent communication both written and verbal Analytical thinking and problem solving skills Please be aware that due to a high number of applications, if you have not heard back from us within 7 working days, then in this instance your application has been unsuccessful."	"Watford, Hertfordshire/London, UK"	"IT"	"ASAP"	"£550 per Day"	"Datalynx Limited"	"Grant Petersen"	"JSDMDDA2018"	"06/12/2018 07:17:24"	"http://www.jobserve.com/Ger4k"	NA	NA	"6 months +"
"Java Developer (Cloud)"	""	"London"	"Contract"	"Java Developer (Cloud)"	"London"	"Contract"	"Posted: Tuesday, 4 December 2018"	""	"Java Developer (Cloud) - London - 6 monthsOur Investment Banking client is offering an exciting opportunity for a highly skilled Java Developer to join their London based team.Role requirements:10 years core Java experienceExperience of designing, developing and delivering technical solutions written in core Java languageExperience working in Cloud migration technologies to migrate Java applications to Cloud or make them cloud enabledExperience of making sure team's dev standards and guidelines are followedImprovement in dev standards via enhanced test cases and Improve on Sonar statisticsExperience of working with wider teams - release management, production support, pre-prod support to make sure complete solution is delivered to the businessA top level Java technologist with keen eye on latest technology developments and vision to apply to make system betterPreferably, from a Financial Services backgroundPreferably, degree in maths (or understanding of mathematical analytics models)Should this position be of interest please submit your CV and I will be in contact by telephone as required.We are an equal opportunities employer and welcome applications from all suitably qualified persons regardless of their race, sex, disability, religion/belief, sexual orientation, gender reassignment, marriage and civil partnerships, pregnancy or maternity or age"	"London, UK"	"IT"	NA	NA	"Lorien"	"Lisa Ranaldi "	"JS-50197163"	"04/12/2018 11:28:43"	"http://www.jobserve.com/GlZka"	NA	NA	"6 months"
"Data Scientist - Python/R/ML - 6 month contract - London"	"£700 - £850 per Day"	"London"	"Contract"	"Data Scientist - Python/R/ML - 6 month contract - London"	"London - £700 - £850 per Day"	"Contract"	"Posted: Friday, 30 November 2018"	""	"Senior Data Scientist - Python/R/ML - 6 month contract - Global IT Consultancy - London An exciting opportunity has arisen for a Senior Data Scientist to join a global IT consultancy who are looking to build out their AI practice in London. This is an initial 6 month contract with great potential to extend.This is a fantastic opportunity to join a data science practice which will soon be recognised as one of the leaders within this space. Rather than just building PoCs you will be able to take advantage of the enormous data sets and build actual machine learning products from inception through to deployment and production.Essential RequirementsMSc degree or equivalent in Artificial Intelligence, Machine Learning, Computer Science, Statistics, Mathematics, Physics or similar quantitative disciplineProficiency in Python (or R) and SQL, and experience in developing and deploying models to a production system or commercial useDevelopment knowledge in Java (or Scala)Hands-on skills in machine learning techniques with demonstration in academic publications and/or online competitions like KDD-Cup, Kaggle etc.Familiar with one or more machine learning algorithms: content/collaborative filtering, NLP, non-linear/deep regressions, boosted trees, ensembles etc.Thorough understanding of full modelling process: exploratory data analysis, feature engineering/selection, multi-layer cross validationsExperience in developing prediction models in E-commerce or digital marketingA good understanding of statistics (eg, hypothesis testing, non-parametric methods)Ability to work collaboratively and proactively in a fast-paced environment interacting with both a non-technical and technical audiencesKnowledge of big data systems and NoSQL databasesPreferable qualifications and skill setA PhD in a quantitative subjectExperiences with big data frameworks ie Spark, Hadoop, Kafka etc.Previous experience with recommender systemsCommercial mindset and interest in digital and web contentA hacker's mentality to problem solvingComfortable in using open source technologiesInterest in keeping up with state-of-the-art machine learning by attending and submitting papers to relevant conferencesKnowledge or experience in developing/deploying to AWS or AzureEmpiric is a global provider of niche and specialist recruitment services operating across Investment Banking, Oil & Gas, Engineering, IT and Industry & Commerce. Our expert knowledge of the market and strong working relationships with our clients has enabled us to become the preferred supplier to over 150 global corporations. "	"London, UK"	"IT, Retail, Consulting"	"17/12/2018"	"£700 - £850 per Day"	"Empiric Solutions"	"Empiric "	"JS-DS 1"	"30/11/2018 17:34:31"	"http://www.jobserve.com/Gkqvn"	"Executive"	NA	"6 months"
